선수,Team,Sort▼,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼,팀,pid,연봉(만원),연도,포지션구분,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid_new
박성한,유격수,,138,131,,,,,,,,,1176.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12922,14000,2022,타자,2.029,615.0,215.0,376.0,24.0,96.1,4.52,7.73,,0.5,0.26,,,,,8.48,8.73,11.2,19.68,0.874,129224.0
김민식,포수,,77,47,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10707,9500,2022,타자,0.667,365.0,328.0,34.0,3.0,99.2,7.29,0.12,,-0.09,,-0.09,1.52,0.74,,1.98,2.74,4.49,6.47,0.204,107074.0
이재원,포수,,100,78,,,,,,,,,660.1,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10082,100000,2022,타자,0.478,591.0,567.0,20.0,4.0,99.3,8.0,-0.42,,0.08,,-0.4,-0.32,-1.12,,-1.84,-2.53,6.48,4.64,-0.19,100824.0
김강민,중견수,,60,35,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10108,16000,2022,타자,0.19,85.0,85.0,0.0,0.0,100.0,2.24,0.87,0.5,0.47,,,,,,1.84,3.16,0.0,1.84,0.19,101084.0
이흥련,포수,,22,15,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,11108,9000,2022,타자,0.185,114.0,109.0,5.0,0.0,100.0,7.38,0.63,,0.42,,0.09,-0.62,-0.07,,0.47,3.08,1.32,1.79,0.049,111084.0
최정,3루수,,117,115,,,,,,,,,958.1,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10106,120000,2022,타자,0.168,253.0,71.0,170.0,12.0,95.3,2.26,1.4,,-0.14,0.38,-0.02,,,,1.63,1.93,0.0,1.63,0.168,101064.0
추신수,우익수,,2,2,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14888,270000,2022,타자,0.055,4.0,4.0,0.0,0.0,100.0,2.12,0.59,,0.03,,,,,,0.62,0.8,-0.09,0.53,0.064,148884.0
라가레스,좌익수,,46,46,,,,,,,,,394.2,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,15151,40000,2022,타자,0.048,101.0,97.0,2.0,2.0,98.0,2.26,3.09,-0.29,-0.37,,,,,,2.42,7.12,-1.96,0.46,0.25,151514.0
최준우,2루수,,6,4,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,13128,4500,2022,타자,0.011,21.0,9.0,11.0,1.0,95.2,7.2,0.69,,-0.45,-0.25,,,,,-0.01,-0.08,0.11,0.1,-0.001,131284.0
이현석,포수,,9,3,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,11369,5000,2022,타자,0.004,28.0,25.0,2.0,1.0,96.4,6.94,0.0,,-0.38,,,-0.28,0.62,,-0.23,-3.63,0.26,0.04,-0.023,113694.0
조형우,포수,,5,1,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14806,3000,2022,타자,-0.017,19.0,19.0,0.0,0.0,100.0,8.55,0.0,,0.06,,,-0.29,-0.17,,-0.36,-5.7,0.19,-0.16,-0.037,148064.0
한유섬,우익수,,120,114,,,,,,,,,979.2,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10815,240000,2022,타자,-0.033,214.0,210.0,4.0,0.0,100.0,1.97,2.31,0.55,1.73,,,,,,4.6,4.91,-4.92,-0.32,0.474,108154.0
크론,1루수,,63,61,,,,,,,,,533.2,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,15006,60000,2022,타자,-0.71,588.0,542.0,43.0,3.0,99.5,9.87,-2.09,,0.4,,-0.12,,,,-1.81,-3.9,-5.08,-6.89,-0.187,150064.0
전의산,1루수,,62,56,,,,,,,,,477.2,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14699,3000,2022,타자,-0.824,478.0,441.0,29.0,8.0,98.3,8.86,-3.04,,-0.12,,-0.19,,,,-3.35,-6.26,-4.64,-7.99,-0.345,146994.0
폰트,투수,,28,28,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14759,110000,2022,타자,,21.0,4.0,16.0,1.0,95.2,0.98,,,,,,,,,0.0,,,,0.0,147594.0
서동민,투수,,19,0,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,13191,4000,2022,타자,,3.0,0.0,1.0,2.0,33.3,0.43,,,,,,,,,0.0,0.0,,,0.0,131914.0
김택형,투수,,64,0,,,,,,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,11373,12500,2022,타자,,10.0,3.0,6.0,1.0,90.0,1.34,,,,,,,,,0.0,0.0,,,0.0,113734.0
박민호,투수,,22,0,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,11236,12000,2022,타자,,4.0,1.0,3.0,0.0,100.0,1.64,,,,,,,,,0.0,0.0,,,0.0,112364.0
최민준,투수,,51,1,,,,,,,,,68.1,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,13126,6500,2022,타자,,17.0,6.0,10.0,1.0,94.1,2.11,,,,,,,,,0.0,0.0,,,0.0,131264.0
고효준,투수,,45,0,,,,,,,,,38.2,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10124,4000,2022,타자,,8.0,3.0,4.0,1.0,87.5,1.63,,,,,,,,,0.0,0.0,,,0.0,101244.0
조요한,투수,,21,0,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14858,3300,2022,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,148584.0
양의지,포수,,96,89,,,,,,,,,736.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10165,100000,2022,타자,1.33,744.0,688.0,54.0,2.0,99.7,9.07,0.75,,1.28,,0.31,1.46,0.46,,4.12,4.56,8.78,12.9,0.425,101655.0
박민우,2루수,,100,97,,,,,,,,,840.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11137,41000,2022,타자,0.591,451.0,197.0,246.0,8.0,98.2,4.75,0.98,,0.01,0.32,,,,,1.32,1.82,4.42,5.74,0.136,111375.0
박대온,포수,,58,37,,,,,,,,,338.1,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11246,4000,2022,타자,0.333,324.0,309.0,13.0,2.0,99.4,8.57,-0.85,,0.55,,,-0.57,1.37,,0.09,0.22,3.14,3.23,0.009,112465.0
김응민,포수,,34,17,,,,,,,,,179.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10890,4900,2022,타자,0.128,181.0,163.0,17.0,1.0,99.4,9.02,0.3,,0.06,,0.09,-0.13,-1.12,,-0.47,-1.97,1.7,1.24,-0.048,108905.0
손아섭,우익수,,108,108,,,,,,,,,894.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10261,150000,2022,타자,0.068,203.0,193.0,7.0,3.0,98.5,2.01,4.65,0.69,0.13,,,,,,5.47,5.71,-4.81,0.66,0.564,102615.0
윤형준,1루수,,23,14,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11135,4000,2022,타자,0.024,109.0,99.0,10.0,0.0,100.0,8.11,0.9,,0.09,,0.14,,,,1.13,4.64,-0.9,0.23,0.116,111355.0
이재용,포수,,7,0,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12902,3000,2022,타자,-0.056,15.0,13.0,1.0,1.0,93.3,8.4,0.0,,-0.44,,,0.41,-0.94,,-0.69,-12.37,0.14,-0.54,-0.071,129025.0
정범모,포수,,4,1,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10772,4700,2022,타자,-0.095,20.0,20.0,0.0,0.0,100.0,10.59,-0.08,,0.05,,,-1.16,0.22,,-1.04,-29.96,0.12,-0.92,-0.107,107725.0
전민수,좌익수,,3,1,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10417,5000,2022,타자,-0.107,3.0,2.0,1.0,0.0,100.0,2.25,-1.18,0.17,0.02,,,,,,-0.99,-7.15,-0.05,-1.04,-0.102,104175.0
원종현,투수,,67,0,,,,,,,,,63.1,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11161,27000,2022,타자,,13.0,3.0,8.0,2.0,84.6,1.56,,,,,,,,,0.0,0.0,,,0.0,111615.0
김진호,투수,,36,0,,,,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12897,3000,2022,타자,,10.0,1.0,8.0,1.0,90.0,1.9,,,,,,,,,0.0,0.0,,,0.0,128975.0
신민혁,투수,,26,23,,,,,,,,,118.1,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,13085,12000,2022,타자,,22.0,9.0,13.0,0.0,100.0,1.67,,,,,,,,,0.0,,,,0.0,130855.0
김태경,투수,,16,7,,,,,,,,,44.1,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14593,3300,2022,타자,,8.0,5.0,2.0,1.0,87.5,1.42,,,,,,,,,0.0,0.0,,,0.0,145935.0
이용준,투수,,10,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14763,3000,2022,타자,,3.0,0.0,2.0,1.0,66.7,0.82,,,,,,,,,0.0,0.0,,,0.0,147635.0
이용찬,투수,,58,0,,,,,,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10217,40000,2022,타자,,9.0,2.0,6.0,1.0,88.9,1.19,,,,,,,,,0.0,0.0,,,0.0,102175.0
하준영,투수,,47,0,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,13115,4000,2022,타자,,12.0,4.0,7.0,1.0,91.7,2.54,,,,,,,,,0.0,0.0,,,0.0,131155.0
류진욱,투수,,51,0,,,,,,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11355,7500,2022,타자,,9.0,2.0,5.0,2.0,77.8,1.36,,,,,,,,,0.0,0.0,,,0.0,113555.0
한재승,투수,,12,0,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14764,3000,2022,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,147645.0
박세혁,포수,,126,110,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10891,30000,2022,타자,1.04,762.0,689.0,68.0,5.0,99.3,7.71,-0.47,,0.28,,0.26,-0.95,2.1,,0.59,0.66,9.5,10.09,0.06,108911.0
장승현,포수,,59,24,,,,,,,,,260.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11097,7800,2022,타자,0.437,212.0,194.0,14.0,4.0,98.1,7.19,0.51,,-0.66,,0.09,0.36,2.06,,1.74,4.17,2.5,4.24,0.179,110971.0
정수빈,중견수,,124,109,,,,,,,,,979.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10195,60000,2022,타자,0.263,293.0,289.0,3.0,1.0,99.7,2.68,1.1,0.57,0.88,,,,,,2.55,2.89,0.0,2.55,0.263,101951.0
안승한,포수,,29,8,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11328,3700,2022,타자,0.084,87.0,77.0,10.0,0.0,100.0,8.16,-0.13,,0.29,,0.09,0.94,-1.82,,-0.09,-0.45,0.91,0.82,-0.01,113281.0
박유연,포수,,10,2,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12892,3000,2022,타자,-0.057,32.0,29.0,3.0,0.0,100.0,9.0,0.0,,0.1,,,-0.25,-0.98,,-0.84,-9.33,0.29,-0.55,-0.087,128921.0
김태근,중견수,,2,2,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14175,3000,2022,타자,-0.105,4.0,4.0,0.0,0.0,100.0,2.2,-1.06,0.02,0.02,,,,,,-1.02,-73.21,0.0,-1.02,-0.105,141751.0
페르난데스,1루수,,29,29,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13927,60000,2022,타자,-0.399,240.0,227.0,11.0,2.0,99.2,8.81,-0.44,,-0.3,,-0.51,,,,-1.25,-1.29,-2.62,-3.87,-0.128,139271.0
김재환,좌익수,,105,104,,,,,,,,,825.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10643,150000,2022,타자,-0.99,200.0,191.0,6.0,3.0,98.5,2.15,-4.24,-0.9,-0.21,,,,,,-5.34,-6.01,-4.26,-9.6,-0.551,106431.0
양석환,1루수,,85,83,,,,,,,,,685.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11213,39000,2022,타자,-1.191,694.0,629.0,55.0,10.0,98.6,8.99,-4.42,,0.03,,-0.22,,,,-4.61,-6.21,-6.94,-11.55,-0.476,112131.0
김명신,투수,,67,0,,,,,,,,,79.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12847,10000,2022,타자,,13.0,4.0,9.0,0.0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,128471.0
장원준,투수,,27,0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10299,5000,2022,타자,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,102991.0
김강률,투수,,26,0,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10690,22500,2022,타자,,2.0,1.0,1.0,0.0,100.0,0.73,,,,,,,,,0.0,0.0,,,0.0,106901.0
최용제,포수,,1,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12649,6500,2022,타자,,1.0,1.0,0.0,0.0,100.0,9.0,0.0,,0.0,,,,0.03,,0.02,3.52,,,0.003,126491.0
김동주,투수,,10,0,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14769,3000,2022,타자,,3.0,2.0,0.0,1.0,66.7,1.08,,,,,,,,,0.0,0.0,,,0.0,147691.0
윤명준,투수,,20,0,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10885,14000,2022,타자,,5.0,1.0,4.0,0.0,100.0,2.01,,,,,,,,,0.0,0.0,,,0.0,108851.0
박정수,투수,,12,0,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11300,5000,2022,타자,,3.0,1.0,2.0,0.0,100.0,1.37,,,,,,,,,0.0,0.0,,,0.0,113001.0
이영하,투수,,21,20,,,,,,,,,98.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12568,16000,2022,타자,,23.0,3.0,18.0,2.0,91.3,1.92,,,,,,,,,0.0,,,,0.0,125681.0
박신지,투수,,29,9,,,,,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13070,3100,2022,타자,,15.0,4.0,9.0,2.0,86.7,1.9,,,,,,,,,0.0,0.0,,,0.0,130701.0
임창민,투수,,30,0,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10452,12000,2022,타자,,4.0,1.0,2.0,1.0,75.0,0.99,,,,,,,,,0.0,0.0,,,0.0,104521.0
홍건희,투수,,58,0,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10696,25000,2022,타자,,17.0,5.0,12.0,0.0,100.0,2.47,,,,,,,,,0.0,0.0,,,0.0,106961.0
이승진,투수,,34,0,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12678,11000,2022,타자,,3.0,2.0,1.0,0.0,100.0,0.86,,,,,,,,,0.0,0.0,,,0.0,126781.0
정철원,투수,,58,0,,,,,,,,,72.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13071,3000,2022,타자,,22.0,4.0,18.0,0.0,100.0,2.72,,,,,,,,,0.0,0.0,,,0.0,130711.0
김지용,투수,,17,0,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10747,6000,2022,타자,,3.0,1.0,2.0,0.0,100.0,1.4,,,,,,,,,0.0,0.0,,,0.0,107471.0
이지영,포수,,137,102,,,,,,,,,994.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10312,30000,2022,타자,1.125,906.0,818.0,77.0,11.0,98.8,8.1,-0.22,,-1.32,,0.21,0.01,2.44,,0.38,0.4,10.54,10.92,0.039,103127.0
이정후,중견수,,134,132,,,,,,,,,1155.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12906,75000,2022,타자,0.203,313.0,304.0,7.0,2.0,99.4,2.42,-0.24,1.57,0.64,,,,,,1.97,2.0,0.0,1.97,0.203,129067.0
김웅빈,1루수,,11,9,,,,,,,,,77.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12503,7000,2022,타자,0.164,79.0,70.0,8.0,1.0,98.7,9.04,2.46,,0.06,,-0.19,,,,2.33,7.45,-0.74,1.59,0.24,125037.0
박동원,포수,,7,6,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10387,31000,2022,타자,0.084,42.0,38.0,3.0,1.0,97.6,7.69,-0.08,,-0.34,,0.09,0.0,0.85,,0.27,0.31,0.55,0.82,0.027,103877.0
임지열,좌익수,,22,18,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11225,3200,2022,타자,0.044,41.0,39.0,2.0,0.0,100.0,2.38,0.8,0.19,0.23,,,,,,1.22,4.4,-0.8,0.42,0.126,112257.0
김재현,포수,,56,31,,,,,,,,,217.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10870,6500,2022,타자,-0.01,171.0,149.0,18.0,4.0,97.7,6.92,0.65,,-0.79,,0.09,0.06,-3.02,,-2.11,-5.43,2.02,-0.09,-0.218,108707.0
김시앙,포수,,12,5,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14851,3000,2022,타자,-0.04,34.0,32.0,1.0,1.0,97.1,8.17,-0.07,,-0.37,,,-0.06,-0.27,,-0.7,-7.71,0.31,-0.38,-0.072,148517.0
김수환,1루수,,44,42,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,13096,3400,2022,타자,-0.446,305.0,275.0,27.0,3.0,99.0,9.15,-1.7,,0.22,,-0.01,,,,-1.49,-3.75,-2.84,-4.33,-0.153,130967.0
푸이그,우익수,,96,96,,,,,,,,,842.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,15004,70000,2022,타자,-1.043,164.0,150.0,8.0,6.0,96.3,1.69,-5.57,1.06,-1.41,,,,,,-5.92,-6.76,-4.2,-10.12,-0.61,150047.0
박승주,투수,,26,0,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12989,3200,2022,타자,,2.0,0.0,2.0,0.0,100.0,0.72,,,,,,,,,0.0,0.0,,,0.0,129897.0
애플러,투수,,33,25,,,,,,,,,140.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,15005,27500,2022,타자,,26.0,9.0,13.0,4.0,84.6,1.41,,,,,,,,,0.0,0.0,,,0.0,150057.0
하영민,투수,,41,0,,,,,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11222,4000,2022,타자,,12.0,4.0,6.0,2.0,83.3,2.29,,,,,,,,,0.0,0.0,,,0.0,112227.0
박주성,투수,,10,0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14130,4000,2022,타자,,4.0,1.0,3.0,0.0,100.0,2.77,,,,,,,,,0.0,0.0,,,0.0,141307.0
안우진,투수,,30,30,,,,,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,13091,15000,2022,타자,,31.0,3.0,26.0,2.0,93.5,1.33,,,,,,,,,0.0,,,,0.0,130917.0
김성진,투수,,23,0,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14849,5000,2022,타자,,4.0,2.0,2.0,0.0,100.0,1.66,,,,,,,,,0.0,0.0,,,0.0,148497.0
노운현,투수,,5,0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,15027,3000,2022,타자,,1.0,1.0,0.0,0.0,100.0,2.25,,,,,,,,,0.0,0.0,,,0.0,150277.0
김태훈,투수,,43,0,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10871,19000,2022,타자,,7.0,0.0,7.0,0.0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,108717.0
김태진,1루수,,76,60,,,,,,,,,517.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11244,10000,2022,타자,0.036,392.0,293.0,94.0,5.0,0.987,6.737,0.75,-0.45,0.03,0.96,0.0,,0.0,0.0,1.49,2.823,-1.137,0.353,0.154,112447.0
오태곤,좌익수,,148,63,,,,,,,,,673.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10249,10500,2022,타자,0.424,268.0,243.0,24.0,1.0,0.996,3.571,4.75,0.29,0.44,0.0,0.0,,0.0,0.0,5.61,5.458,-1.495,4.115,0.578,102494.0
김태연,3루수,,100,86,,,,,,,,,719.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,12585,5600,2022,타자,0.168,285.0,117.0,154.0,14.0,0.951,3.392,1.5,0.17,-0.21,0.46,0.0,,0.0,0.0,1.55,2.232,0.081,1.631,0.16,125859.0
박정현,유격수,,84,53,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14704,3500,2022,타자,0.94,307.0,172.0,127.0,8.0,0.974,5.382,6.56,0.0,0.14,1.48,0.0,,0.0,0.0,8.46,14.503,0.658,9.118,0.872,147049.0
이영빈,유격수,,45,11,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14783,5500,2022,타자,0.164,97.0,49.0,46.0,2.0,0.979,5.897,0.86,0.0,0.19,0.1,0.0,,0.0,0.0,1.3,4.16,0.293,1.593,0.134,147836.0
홍성호,우익수,,11,3,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12606,3000,2022,타자,-0.095,4.0,4.0,0.0,0.0,1.0,1.2,-0.68,-0.23,0.05,0.0,0.0,,0.0,0.0,-0.87,-11.389,-0.055,-0.925,-0.09,126061.0
이도윤,3루수,,69,27,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11414,3400,2022,타자,0.09,132.0,45.0,81.0,6.0,0.955,3.694,1.66,0.0,0.38,-1.76,0.0,,0.0,0.0,0.49,1.023,0.38,0.87,0.051,114149.0
이상호,2루수,,62,11,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11147,8500,2022,타자,-0.18,120.0,57.0,59.0,4.0,0.967,5.553,-0.97,0.0,-0.76,-0.21,0.0,,0.0,0.0,-1.94,-4.506,0.197,-1.743,-0.2,111476.0
손호영,2루수,,38,22,,,,,,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14590,3500,2022,타자,-0.262,110.0,46.0,59.0,5.0,0.955,4.896,-2.51,0.0,-0.24,-0.21,0.0,,0.0,0.0,-2.96,-11.217,0.421,-2.539,-0.305,145906.0
윤정빈,우익수,,12,0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,13161,3000,2022,타자,0.218,9.0,9.0,0.0,0.0,1.0,4.05,1.76,0.35,0.02,0.0,0.0,,0.0,0.0,2.13,25.56,-0.018,2.112,0.22,131613.0
김민수,3루수,,61,40,,,,,,,,,337.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,12931,5300,2022,타자,0.145,220.0,138.0,77.0,5.0,0.977,5.742,0.7,0.0,-0.15,0.66,0.0,,0.0,0.0,1.46,3.447,-0.058,1.402,0.151,129312.0
렉스,우익수,,70,52,,,,,,,,,449.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,15152,31370,2022,타자,-0.022,110.0,106.0,2.0,2.0,0.982,2.165,1.8,-1.24,-0.27,0.0,0.0,,0.0,0.0,0.3,0.617,-0.511,-0.211,0.031,151522.0
안상현,2루수,,33,9,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12613,3200,2022,타자,0.198,65.0,21.0,43.0,1.0,0.985,5.383,2.07,0.0,0.12,-0.63,0.0,,0.0,0.0,1.56,6.807,0.364,1.924,0.161,126134.0
김규성,2루수,,65,10,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12540,4300,2022,타자,-0.197,92.0,58.0,32.0,2.0,0.978,4.709,-1.62,0.0,0.18,-0.63,0.0,,0.0,0.0,-1.97,-4.364,0.058,-1.912,-0.203,125400.0
이호연,1루수,,94,45,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13151,3000,2022,타자,-0.197,275.0,172.0,99.0,4.0,0.985,5.05,-1.21,0.0,0.47,-0.28,0.0,,0.0,0.0,-1.5,-2.298,-0.413,-1.913,-0.155,131512.0
장준원,2루수,,40,13,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11214,3800,2022,타자,-0.019,67.0,26.0,41.0,0.0,1.0,3.993,-1.02,0.0,0.19,0.41,0.0,,0.0,0.0,-0.43,-1.548,0.248,-0.182,-0.044,112148.0
김재혁,좌익수,,14,9,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,15036,3000,2022,타자,-0.056,17.0,15.0,2.0,0.0,1.0,1.866,-0.67,0.12,0.13,0.0,0.0,,0.0,0.0,-0.42,-4.32,-0.121,-0.541,-0.043,150363.0
이유찬,유격수,,14,8,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12894,6000,2022,타자,-0.08,29.0,9.0,17.0,3.0,0.897,3.441,-0.86,0.0,0.08,-0.3,0.0,,0.0,0.0,-0.95,-9.771,0.17,-0.78,-0.098,128941.0
김호재,3루수,,23,4,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,13240,7000,2022,타자,-0.159,38.0,19.0,17.0,2.0,0.947,4.836,-0.89,0.0,-0.42,-0.24,0.0,,0.0,0.0,-1.55,-9.704,0.003,-1.547,-0.16,132403.0
오윤석,2루수,,127,86,,,,,,,,,753.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11397,9000,2022,타자,0.728,510.0,264.0,236.0,10.0,0.98,5.976,5.3,0.0,-0.15,0.31,0.0,,0.0,0.0,5.6,6.35,1.463,7.063,0.577,113978.0
안재석,유격수,,93,69,,,,,,,,,577.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14771,5800,2022,타자,0.841,336.0,130.0,191.0,15.0,0.955,5.007,5.24,0.0,-0.57,0.29,0.0,,0.0,0.0,4.96,7.68,3.195,8.155,0.511,147711.0
