,Unnamed: 0,선수,팀,G,GS,IP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid,연도,기존pid,포지션,연봉(만원),팀연봉순위,전체연봉순위,계약금(만원)분할,연봉 총수령액(만원)
1214,1214,최지민,KIA 타이거즈,54,0,46.0,,7.0,2.0,4.0,1.0,85.7,1.17,,,,,,,,,0.0,0.0,,,0.0,150570,2024,15057,,10000.0,25.0,232.0,0.0,10000.0
1215,1215,정해영,KIA 타이거즈,53,0,50.2,,8.0,3.0,5.0,0.0,100.0,1.42,,,,,,,,,0.0,0.0,,,0.0,146080,2024,14608,투수,20000.0,15.0,135.0,0.0,20000.0
1216,1216,장성우,KT 위즈,114,105,856.1,1.046,838.0,780.0,56.0,2.0,99.8,8.79,-0.84,,2.09,,0.32,-3.44,3.83,,0.82,0.9,10.63,11.45,0.075,102358,2024,10235,포수,50000.0,4.0,34.0,45000.0,95000.0
1217,1217,조대현,KT 위즈,26,12,120.0,0.392,111.0,100.0,11.0,0.0,100.0,8.33,-0.15,,0.43,,0.05,2.57,0.44,,3.21,17.79,1.08,4.29,0.293,131778,2024,13177,포수,3100.0,58.0,563.0,0.0,3100.0
1218,1218,김준태,KT 위즈,18,3,57.1,0.054,41.0,39.0,2.0,0.0,100.0,6.44,-0.01,,0.21,,,-0.44,0.34,,0.0,-0.02,0.6,0.6,0.0,108358,2024,10835,포수,10000.0,28.0,232.0,0.0,10000.0
1219,1219,강민성,KT 위즈,1,0,2.0,0.037,2.0,2.0,0.0,0.0,100.0,9.0,0.42,,0.01,,,,,,0.43,61.21,-0.02,0.41,0.039,141918,2024,14191,3루수,3600.0,52.0,483.0,0.0,3600.0
1220,1220,강현우,KT 위즈,17,5,81.0,-0.038,76.0,71.0,3.0,2.0,97.4,8.22,-0.24,,-0.71,,,0.35,-0.9,,-1.23,-9.84,0.82,-0.41,-0.112,146038,2024,14603,포수,5000.0,43.0,385.0,0.0,5000.0
1221,1221,김건형,KT 위즈,12,9,66.0,-0.045,22.0,22.0,0.0,0.0,100.0,3.0,-0.7,0.26,0.2,,,,,,-0.25,-2.72,-0.25,-0.5,-0.022,147798,2024,14779,우익수,3000.0,62.0,601.0,0.0,3000.0
1222,1222,박경수,KT 위즈,3,0,3.1,-0.051,2.0,1.0,1.0,0.0,100.0,5.4,-0.58,,0.02,,,,,,-0.56,-16.22,0.01,-0.55,-0.051,104698,2024,10469,2루수,20000.0,17.0,135.0,0.0,20000.0
1223,1223,박병호,KT 위즈,32,23,227.1,-0.075,206.0,189.0,15.0,2.0,99.0,8.08,1.19,,0.12,,0.06,,,,1.36,1.64,-2.18,-0.82,0.125,104708,2024,10470,1루수,70000.0,6.0,54.0,0.0,70000.0
1224,1224,안현민,KT 위즈,13,6,52.0,-0.097,14.0,13.0,1.0,0.0,100.0,2.42,-1.35,0.46,0.06,,,,,,-0.82,-7.41,-0.24,-1.06,-0.075,150928,2024,15092,좌익수,3000.0,62.0,601.0,0.0,3000.0
1225,1225,배정대,KT 위즈,113,110,958.0,-0.559,276.0,266.0,3.0,7.0,97.5,2.53,-5.7,1.1,-1.52,,,,,,-6.12,-7.8,0.0,-6.12,-0.559,112128,2024,11212,중견수,32000.0,9.0,98.0,0.0,32000.0
1226,1226,오재일,KT 위즈,55,43,406.1,-0.783,360.0,339.0,18.0,3.0,99.2,7.91,-4.5,,0.5,,-0.42,,,,-4.41,-6.05,-4.16,-8.57,-0.403,104008,2024,10400,1루수,50000.0,6.0,70.0,0.0,50000.0
1227,1227,박시영,KT 위즈,24,0,25.1,,5.0,2.0,3.0,0.0,100.0,1.78,,,,,,,,,0.0,0.0,,,0.0,107378,2024,10737,투수,9000.0,29.0,255.0,0.0,9000.0
1228,1228,주권,KT 위즈,48,1,58.0,,18.0,5.0,12.0,1.0,94.4,2.64,,,,,,,,,0.0,0.0,,,0.0,113238,2024,11323,투수,20000.0,17.0,135.0,0.0,20000.0
1229,1229,김영현,KT 위즈,8,0,7.1,,2.0,0.0,1.0,1.0,50.0,1.23,,,,,,,,,0.0,0.0,,,0.0,148698,2024,14869,,4100.0,50.0,434.0,0.0,4100.0
1230,1230,김민,KT 위즈,70,1,77.1,,13.0,4.0,9.0,0.0,100.0,1.51,,,,,,,,,0.0,0.0,,,0.0,131678,2024,13167,,5000.0,43.0,385.0,0.0,5000.0
1231,1231,이선우,KT 위즈,6,1,10.0,,2.0,2.0,0.0,0.0,100.0,1.8,,,,,,,,,0.0,0.0,,,0.0,141118,2024,14111,,4000.0,51.0,442.0,0.0,4000.0
1232,1232,박영현,KT 위즈,66,0,76.2,,10.0,4.0,5.0,1.0,90.0,1.06,,,,,,,,,0.0,0.0,,,0.0,150898,2024,15089,투수,16000.0,20.0,171.0,0.0,16000.0
1233,1233,강건,KT 위즈,4,1,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,155278,2024,15527,,6500.0,35.0,329.0,0.0,6500.0
1234,1234,박세진,KT 위즈,6,0,5.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,125728,2024,12572,,3500.0,53.0,494.0,0.0,3500.0
1235,1235,성재헌,KT 위즈,29,1,32.0,,10.0,1.0,8.0,1.0,90.0,2.53,,,,,,,,,0.0,0.0,,,0.0,146678,2024,14667,,3000.0,62.0,601.0,0.0,3000.0
1236,1236,우규민,KT 위즈,44,0,43.1,,7.0,1.0,5.0,1.0,85.7,1.25,,,,,,,,,0.0,0.0,,,0.0,105238,2024,10523,,22000.0,15.0,130.0,0.0,22000.0
1237,1237,손동현,KT 위즈,41,0,47.1,,8.0,3.0,3.0,2.0,75.0,1.14,,,,,,,,,0.0,0.0,,,0.0,141088,2024,14108,,12000.0,25.0,209.0,0.0,12000.0
1238,1238,이재현,삼성 라이온즈,107,99,862.1,1.529,409.0,186.0,212.0,11.0,97.3,4.15,7.13,,2.13,-1.29,,,,,7.96,10.52,8.78,16.74,0.727,150343,2024,15034,유격수,14000.0,20.0,189.0,0.0,14000.0
1239,1239,강민호,삼성 라이온즈,120,96,803.0,1.181,686.0,631.0,53.0,2.0,99.7,7.67,-0.56,,1.9,,-0.1,0.95,1.84,,3.47,3.68,9.46,12.93,0.317,102323,2024,10232,포수,40000.0,6.0,54.0,30000.0,70000.0
1240,1240,이병헌,삼성 라이온즈,90,44,421.2,0.234,365.0,341.0,21.0,3.0,99.2,7.73,-0.5,,0.02,,-0.44,0.01,-0.57,,-1.31,-1.98,3.86,2.56,-0.119,141173,2024,14117,포수,4000.0,58.0,442.0,0.0,4000.0
1241,1241,디아즈,삼성 라이온즈,18,18,151.0,0.206,136.0,121.0,14.0,1.0,99.3,8.05,3.48,,0.24,,0.06,,,,3.78,18.77,-1.52,2.26,0.345,161623,2024,16162,1루수,5000.0,46.0,385.0,0.0,5000.0
1242,1242,류승민,삼성 라이온즈,4,0,7.0,0.088,3.0,3.0,0.0,0.0,100.0,3.86,0.96,0.01,0.02,,,,,,0.99,28.43,-0.02,0.97,0.09,155033,2024,15503,우익수,8500.0,29.0,264.0,0.0,8500.0
1243,1243,김민수,삼성 라이온즈,8,1,23.0,0.001,14.0,12.0,2.0,0.0,100.0,5.48,-0.09,,0.08,,,0.0,-0.22,,-0.16,-2.58,0.17,0.01,-0.015,112663,2024,11266,포수,4600.0,50.0,409.0,0.0,4600.0
1244,1244,김도환,삼성 라이온즈,1,1,6.0,-0.032,5.0,5.0,0.0,0.0,100.0,7.5,-0.09,,0.02,,,-0.14,-0.3,,-0.42,-60.41,0.07,-0.35,-0.038,141153,2024,14115,포수,5000.0,46.0,385.0,0.0,5000.0
1245,1245,박병호,삼성 라이온즈,31,29,248.2,-0.049,253.0,223.0,28.0,2.0,99.2,9.08,1.37,,0.23,,0.25,,,,1.85,2.22,-2.38,-0.53,0.169,104703,2024,10470,1루수,70000.0,6.0,54.0,0.0,70000.0
1246,1246,오재일,삼성 라이온즈,12,11,84.2,-0.102,86.0,77.0,9.0,0.0,100.0,9.14,-0.76,,0.42,,,,,,-0.34,-0.47,-0.78,-1.12,-0.031,104003,2024,10400,1루수,50000.0,6.0,70.0,0.0,50000.0
1247,1247,김태훈,삼성 라이온즈,56,0,52.1,,13.0,5.0,7.0,1.0,92.3,2.06,,,,,,,,,0.0,0.0,,,0.0,108713,2024,10871,,17000.0,15.0,159.0,0.0,17000.0
1248,1248,최지광,삼성 라이온즈,34,0,36.1,,6.0,2.0,4.0,0.0,100.0,1.49,,,,,,,,,0.0,0.0,,,0.0,129343,2024,12934,,14000.0,20.0,189.0,0.0,14000.0
1249,1249,김재윤,삼성 라이온즈,65,0,66.0,,11.0,1.0,10.0,0.0,100.0,1.5,,,,,,,,,0.0,0.0,,,0.0,114893,2024,11489,,40000.0,9.0,84.0,0.0,40000.0
1250,1250,이상민,삼성 라이온즈,36,0,30.0,,1.0,1.0,0.0,0.0,100.0,0.3,,,,,,,,,0.0,0.0,,,0.0,111693,2024,11169,투수,6500.0,38.0,329.0,0.0,6500.0
1251,1251,오승환,삼성 라이온즈,58,0,55.0,,6.0,1.0,5.0,0.0,100.0,0.98,,,,,,,,,0.0,0.0,,,0.0,103673,2024,10367,투수,40000.0,9.0,84.0,0.0,40000.0
1252,1252,김대우,삼성 라이온즈,30,1,34.1,,5.0,0.0,4.0,1.0,80.0,1.05,,,,,,,,,0.0,0.0,,,0.0,106853,2024,10685,,10000.0,24.0,232.0,0.0,10000.0
1253,1253,육선엽,삼성 라이온즈,11,1,17.0,,2.0,2.0,0.0,0.0,100.0,1.06,,,,,,,,,0.0,0.0,,,0.0,158643,2024,15864,,3000.0,72.0,601.0,0.0,3000.0
1254,1254,이지영,SSG 랜더스,117,105,914.2,1.513,987.0,919.0,61.0,7.0,99.3,9.64,1.2,,-0.21,,0.1,1.67,5.34,,6.5,7.61,10.06,16.56,0.594,103124,2024,10312,포수,20000.0,16.0,135.0,0.0,20000.0
1255,1255,박성한,SSG 랜더스,135,128,1115.0,1.059,564.0,209.0,332.0,23.0,95.9,4.37,1.35,,-1.65,0.75,,,,,0.45,0.47,11.14,11.59,0.041,129224,2024,12922,유격수,30000.0,13.0,100.0,0.0,30000.0
1256,1256,김민식,SSG 랜더스,40,30,264.2,0.064,240.0,224.0,16.0,0.0,100.0,8.16,0.64,,0.96,,0.03,-1.79,-2.92,,-2.2,-7.05,2.9,0.7,-0.201,107074,2024,10707,포수,15000.0,21.0,178.0,0.0,15000.0
1257,1257,김창평,SSG 랜더스,1,1,4.0,0.041,3.0,3.0,0.0,0.0,100.0,6.75,0.46,,0.01,,,,,,0.47,11.34,-0.02,0.45,0.043,141464,2024,14146,좌익수,3100.0,51.0,563.0,0.0,3100.0
1258,1258,추신수,SSG 랜더스,6,5,35.0,0.009,7.0,7.0,0.0,0.0,100.0,1.8,0.23,-0.05,0.11,,,,,,0.29,0.53,-0.19,0.1,0.026,148884,2024,14888,우익수,3000.0,56.0,601.0,0.0,3000.0
1259,1259,문승원,SSG 랜더스,61,0,60.0,0.0,11.0,2.0,9.0,0.0,100.0,1.65,,,,,,,,,0.0,0.0,0.0,0.0,0.0,107834,2024,10783,투수,18000.0,19.0,154.0,0.0,18000.0
1260,1260,조형우,SSG 랜더스,19,9,90.1,-0.077,86.0,79.0,6.0,1.0,98.8,8.47,-0.01,,-0.18,,,0.12,-2.42,,-1.76,-13.33,0.91,-0.85,-0.161,148064,2024,14806,포수,6300.0,34.0,335.0,0.0,6300.0
1261,1261,최지훈,SSG 랜더스,119,113,989.2,-0.297,249.0,237.0,5.0,7.0,97.2,2.2,-2.9,1.1,-1.45,,,,,,-3.25,-3.74,0.0,-3.25,-0.297,145874,2024,14587,중견수,25000.0,14.0,118.0,0.0,25000.0
1262,1262,전의산,SSG 랜더스,22,14,114.0,-0.369,102.0,91.0,9.0,2.0,98.0,7.89,-2.4,,-0.44,,-0.26,,,,-3.1,-13.14,-0.94,-4.04,-0.283,146994,2024,14699,1루수,8000.0,30.0,275.0,0.0,8000.0
1263,1263,이로운,SSG 랜더스,58,0,56.0,,4.0,1.0,3.0,0.0,100.0,0.64,,,,,,,,,0.0,0.0,,,0.0,154614,2024,15461,,32400.0,12.0,97.0,0.0,32400.0
1264,1264,조병현,SSG 랜더스,74,0,73.0,,10.0,6.0,2.0,2.0,80.0,0.99,,,,,,,,,0.0,0.0,,,0.0,148054,2024,14805,,3000.0,56.0,601.0,0.0,3000.0
1265,1265,한두솔,SSG 랜더스,64,0,59.1,,8.0,2.0,5.0,1.0,87.5,1.06,,,,,,,,,0.0,0.0,,,0.0,132284,2024,13228,,3200.0,45.0,536.0,0.0,3200.0
1266,1266,박민호,SSG 랜더스,19,0,22.2,,1.0,0.0,1.0,0.0,100.0,0.4,,,,,,,,,0.0,0.0,,,0.0,112364,2024,11236,투수,6000.0,36.0,340.0,0.0,6000.0
1267,1267,김주원,NC 다이노스,132,115,1023.2,1.722,501.0,196.0,287.0,18.0,96.4,4.25,9.13,,0.05,0.26,,,,,9.43,10.13,9.42,18.85,0.861,147655,2024,14765,유격수,16000.0,15.0,171.0,0.0,16000.0
1268,1268,박민우,NC 다이노스,98,95,779.1,1.023,402.0,186.0,210.0,6.0,98.5,4.57,4.88,,1.7,0.31,,,,,6.89,8.2,4.31,11.2,0.629,111375,2024,11137,2루수,100000.0,1.0,9.0,70000.0,170000.0
1269,1269,김형준,NC 다이노스,116,104,870.1,0.967,832.0,761.0,59.0,12.0,98.6,8.48,0.42,,-2.88,,-0.04,1.15,3.15,,0.86,1.04,9.72,10.58,0.079,130815,2024,13081,포수,5800.0,40.0,367.0,0.0,5800.0
1270,1270,송승환,NC 다이노스,2,1,9.0,0.139,5.0,5.0,0.0,0.0,100.0,5.0,1.51,0.01,0.03,,,,,,1.55,74.33,-0.03,1.52,0.141,141725,2024,14172,우익수,3500.0,46.0,494.0,0.0,3500.0
1271,1271,박세혁,NC 다이노스,71,36,357.1,0.134,311.0,290.0,18.0,3.0,99.0,7.76,0.41,,-0.22,,0.16,-0.95,-2.27,,-2.18,-3.84,3.65,1.46,-0.2,108915,2024,10891,포수,70000.0,3.0,23.0,45000.0,115000.0
1272,1272,오영수,NC 다이노스,10,6,49.2,0.093,53.0,49.0,4.0,0.0,100.0,9.6,1.21,,0.25,,,,,,1.46,10.51,-0.44,1.02,0.133,130825,2024,13082,1루수,7200.0,31.0,296.0,0.0,7200.0
1273,1273,신용석,NC 다이노스,1,0,3.0,0.006,4.0,4.0,0.0,0.0,100.0,12.0,,,0.01,,,,0.04,,0.04,2.64,0.02,0.06,0.003,154525,2024,15452,포수,13000.0,19.0,200.0,0.0,13000.0
1274,1274,안중열,NC 다이노스,9,4,45.0,-0.015,42.0,39.0,3.0,0.0,100.0,8.4,0.0,,0.16,,,-0.2,-0.92,,-0.69,-9.89,0.53,-0.16,-0.063,113295,2024,11329,포수,7100.0,32.0,298.0,0.0,7100.0
1275,1275,박한결,NC 다이노스,21,13,110.1,-0.259,21.0,20.0,0.0,1.0,95.2,1.63,-1.96,0.01,-0.38,,,,,,-2.32,-11.93,-0.52,-2.84,-0.212,154515,2024,15451,좌익수,18100.0,12.0,153.0,0.0,18100.0
1276,1276,데이비슨,NC 다이노스,109,109,890.1,-1.16,813.0,733.0,69.0,11.0,98.6,8.11,-2.26,,-1.12,,0.08,,,,-3.29,-3.62,-9.4,-12.69,-0.301,160665,2024,16066,1루수,91000.0,5.0,36.0,0.0,91000.0
1277,1277,김범준,NC 다이노스,2,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,,0.0,,,,,,-0.03,-0.78,,,-0.002,142225,2024,14222,좌익수,3000.0,59.0,601.0,0.0,3000.0
1278,1278,류진욱,NC 다이노스,49,0,42.1,,12.0,6.0,5.0,1.0,91.7,2.34,,,,,,,,,0.0,0.0,,,0.0,113555,2024,11355,투수,16500.0,14.0,165.0,0.0,16500.0
1279,1279,한재승,NC 다이노스,49,0,45.1,,8.0,2.0,5.0,1.0,87.5,1.39,,,,,,,,,0.0,0.0,,,0.0,147645,2024,14764,투수,3400.0,48.0,509.0,0.0,3400.0
1280,1280,송명기,NC 다이노스,32,0,38.1,,1.0,0.0,1.0,0.0,100.0,0.23,,,,,,,,,0.0,0.0,,,0.0,141555,2024,14155,,13500.0,17.0,195.0,0.0,13500.0
1281,1281,김재열,NC 다이노스,68,0,68.2,,10.0,3.0,5.0,2.0,80.0,1.05,,,,,,,,,0.0,0.0,,,0.0,147475,2024,14747,,6000.0,37.0,340.0,0.0,6000.0
1282,1282,김영규,NC 다이노스,42,0,45.2,,11.0,2.0,8.0,1.0,90.9,1.97,,,,,,,,,0.0,,,,0.0,130885,2024,13088,투수,22500.0,10.0,128.0,0.0,22500.0
1283,1283,김기연,두산 베어스,84,61,579.0,0.895,501.0,474.0,25.0,2.0,99.6,7.76,-0.24,,1.09,,-0.26,1.28,2.43,,3.56,5.4,6.24,9.8,0.325,125491,2024,12549,포수,4000.0,42.0,442.0,0.0,4000.0
1284,1284,양의지,두산 베어스,76,74,608.1,0.517,579.0,551.0,24.0,4.0,99.3,8.51,0.03,,0.19,,-0.17,-0.93,-1.5,,-1.93,-2.33,7.58,5.66,-0.176,101651,2024,10165,포수,50000.0,2.0,11.0,110000.0,160000.0
1285,1285,정수빈,두산 베어스,133,131,1114.0,0.471,319.0,313.0,5.0,1.0,99.7,2.57,2.03,1.31,1.82,,,,,,5.15,5.46,0.0,5.15,0.471,101951,2024,10195,중견수,60000.0,4.0,41.0,26666.0,86666.0
1286,1286,허경민,두산 베어스,110,109,883.0,0.334,225.0,77.0,143.0,5.0,97.8,2.24,-0.33,,3.55,0.48,-0.05,,,,3.66,4.58,0.0,3.66,0.334,101841,2024,10184,3루수,60000.0,3.0,19.0,62500.0,122500.0
1287,1287,임종성,두산 베어스,1,1,9.0,0.046,2.0,0.0,2.0,0.0,100.0,2.0,0.44,,0.06,,,,,,0.5,72.24,0.0,0.5,0.046,160691,2024,16069,3루수,3000.0,64.0,601.0,0.0,3000.0
1288,1288,안승한,두산 베어스,2,1,9.1,0.025,7.0,7.0,0.0,0.0,100.0,6.75,0.0,,0.03,,,-0.14,0.45,,0.2,7.37,0.07,0.28,0.019,113281,2024,11328,포수,5500.0,37.0,372.0,0.0,5500.0
1289,1289,장승현,두산 베어스,9,7,58.0,0.015,59.0,57.0,2.0,0.0,100.0,9.16,-0.24,,0.21,,0.05,-0.21,-0.27,,-0.38,-6.16,0.55,0.17,-0.035,110971,2024,11097,포수,6000.0,34.0,340.0,0.0,6000.0
1290,1290,장규빈,두산 베어스,3,0,7.0,0.009,9.0,8.0,1.0,0.0,100.0,11.57,-0.09,,0.03,,,,0.13,,0.02,1.11,0.07,0.1,0.002,145701,2024,14570,포수,3000.0,64.0,601.0,0.0,3000.0
1291,1291,류현준,두산 베어스,1,0,3.0,0.007,4.0,3.0,1.0,0.0,100.0,12.0,0.0,,0.01,,,,0.07,,0.06,4.18,0.02,0.08,0.005,160761,2024,16076,포수,3000.0,64.0,601.0,0.0,3000.0
1292,1292,여동건,두산 베어스,5,2,21.0,0.006,13.0,5.0,8.0,0.0,100.0,5.57,0.14,,0.13,-0.29,,,,,-0.02,-0.4,0.09,0.07,-0.002,160681,2024,16068,2루수,3000.0,64.0,601.0,0.0,3000.0
1293,1293,권휘,두산 베어스,8,0,9.0,0.0,3.0,1.0,1.0,1.0,66.7,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,136651,2024,13665,투수,3000.0,64.0,601.0,0.0,3000.0
1294,1294,박민준,두산 베어스,4,1,10.0,-0.008,10.0,10.0,0.0,0.0,100.0,9.0,0.0,,0.04,,,,-0.28,,-0.16,-4.65,0.07,-0.09,-0.015,155151,2024,15515,포수,7000.0,32.0,300.0,0.0,7000.0
1295,1295,윤준호,두산 베어스,3,0,9.0,-0.056,5.0,5.0,0.0,0.0,100.0,5.0,0.0,,0.03,,,,-1.02,,-0.68,-32.69,0.07,-0.61,-0.062,155121,2024,15512,포수,10000.0,24.0,232.0,0.0,10000.0
1296,1296,김재호,두산 베어스,52,38,326.0,-0.063,148.0,65.0,76.0,7.0,95.3,3.89,-3.93,,-0.62,0.89,,,,,-3.66,-9.26,2.98,-0.68,-0.335,101741,2024,10174,유격수,30000.0,8.0,100.0,0.0,30000.0
1297,1297,김재환,두산 베어스,45,43,335.1,-0.437,71.0,71.0,0.0,0.0,100.0,1.91,-3.11,-0.27,0.38,,,,,,-3.0,-3.18,-1.78,-4.78,-0.274,106431,2024,10643,좌익수,150000.0,1.0,2.0,137500.0,287500.0
1298,1298,라모스,두산 베어스,79,79,654.2,-0.49,131.0,123.0,4.0,4.0,96.9,1.75,-1.65,-0.24,-0.03,,,,,,-1.92,-3.46,-3.44,-5.36,-0.175,150001,2024,15000,우익수,78000.0,6.0,48.0,0.0,78000.0
1299,1299,양석환,두산 베어스,131,130,1118.0,-0.711,1038.0,943.0,85.0,10.0,99.0,8.28,2.55,,0.51,,0.21,,,,3.27,3.32,-11.06,-7.79,0.299,112131,2024,11213,1루수,30000.0,8.0,100.0,0.0,30000.0
1300,1300,김강률,두산 베어스,52,0,42.0,,9.0,4.0,5.0,0.0,100.0,1.93,,,,,,,,,0.0,0.0,,,0.0,106901,2024,10690,투수,15000.0,20.0,178.0,0.0,15000.0
1301,1301,박치국,두산 베어스,50,0,48.0,,10.0,1.0,8.0,1.0,90.0,1.69,,,,,,,,,0.0,0.0,,,0.0,128501,2024,12850,투수,13000.0,21.0,200.0,0.0,13000.0
1302,1302,정철원,두산 베어스,33,0,32.1,,2.0,0.0,2.0,0.0,100.0,0.56,,,,,,,,,0.0,0.0,,,0.0,130711,2024,13071,투수,16500.0,19.0,165.0,0.0,16500.0
1303,1303,오명진,두산 베어스,1,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,,0.01,,,,,,-0.27,-19.42,,,-0.025,147371,2024,14737,2루수,3100.0,57.0,563.0,0.0,3100.0
1304,1304,이교훈,두산 베어스,32,0,35.1,,7.0,5.0,2.0,0.0,100.0,1.78,,,,,,,,,0.0,0.0,,,0.0,141731,2024,14173,투수,3300.0,54.0,519.0,0.0,3300.0
1305,1305,김동주,두산 베어스,14,9,50.0,,5.0,2.0,3.0,0.0,100.0,0.9,,,,,,,,,0.0,0.0,,,0.0,147691,2024,14769,투수,5500.0,37.0,372.0,0.0,5500.0
1306,1306,이영하,두산 베어스,56,1,65.1,,12.0,4.0,6.0,2.0,83.3,1.38,,,,,,,,,0.0,0.0,,,0.0,125681,2024,12568,투수,10000.0,24.0,232.0,0.0,10000.0
1307,1307,김호준,두산 베어스,15,1,13.1,,2.0,0.0,2.0,0.0,100.0,1.35,,,,,,,,,0.0,0.0,,,0.0,132681,2024,13268,,3100.0,57.0,563.0,0.0,3100.0
1308,1308,이병헌,두산 베어스,76,0,65.1,,16.0,2.0,13.0,1.0,93.8,2.07,,,,,,,,,0.0,0.0,,,0.0,150991,2024,15099,,3600.0,46.0,483.0,0.0,3600.0
1309,1309,홍건희,두산 베어스,64,0,59.1,,14.0,1.0,12.0,1.0,92.9,1.97,,,,,,,,,0.0,0.0,,,0.0,106961,2024,10696,투수,30000.0,8.0,100.0,0.0,30000.0
1310,1310,김민규,두산 베어스,12,4,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,130721,2024,13072,투수,5000.0,41.0,385.0,0.0,5000.0
1311,1311,박정수,두산 베어스,28,1,29.2,,3.0,0.0,2.0,1.0,66.7,0.61,,,,,,,,,0.0,0.0,,,0.0,113001,2024,11300,투수,5500.0,37.0,372.0,0.0,5500.0
1312,1312,최승용,두산 베어스,12,6,27.0,,4.0,0.0,4.0,0.0,100.0,1.33,,,,,,,,,0.0,0.0,,,0.0,147701,2024,14770,,10200.0,23.0,228.0,0.0,10200.0
1313,1313,김명신,두산 베어스,32,0,32.2,,5.0,2.0,3.0,0.0,100.0,1.38,,,,,,,,,0.0,0.0,,,0.0,128471,2024,12847,투수,22500.0,16.0,128.0,0.0,22500.0
1314,1314,김민혁,두산 베어스,1,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.12,,,0.0,129701,2024,12970,1루수,3800.0,44.0,469.0,0.0,3800.0
1315,1315,최지강,두산 베어스,52,0,50.0,,12.0,2.0,9.0,1.0,91.7,1.98,,,,,,,,,0.0,0.0,,,0.0,151271,2024,15127,,3400.0,50.0,509.0,0.0,3400.0
1316,1316,김택연,두산 베어스,60,0,65.0,,7.0,1.0,6.0,0.0,100.0,0.97,,,,,,,,,0.0,0.0,,,0.0,160671,2024,16067,,3000.0,64.0,601.0,0.0,3000.0
1317,1317,김혜성,키움 히어로즈,119,118,1015.0,1.142,616.0,258.0,342.0,16.0,97.4,5.32,8.6,,-1.9,0.48,,,,,7.18,8.15,5.32,12.5,0.656,129057,2024,12905,2루수,65000.0,4.0,59.0,0.0,65000.0
1318,1318,김재현,키움 히어로즈,109,85,758.1,0.787,682.0,627.0,48.0,7.0,99.0,8.01,-1.18,,-0.78,,-0.12,2.21,0.98,,0.81,1.06,7.8,8.61,0.074,108707,2024,10870,포수,5500.0,35.0,372.0,0.0,5500.0
1319,1319,김건희,키움 히어로즈,66,49,431.2,0.296,295.0,267.0,24.0,4.0,98.6,6.07,-0.32,,-0.45,,-0.37,-1.12,0.91,,-1.63,-2.83,4.87,3.24,-0.149,154727,2024,15472,포수,25200.0,11.0,116.0,0.0,25200.0
1320,1320,김시앙,키움 히어로즈,6,2,19.1,0.034,20.0,20.0,0.0,0.0,100.0,9.31,-0.09,,0.07,,,,0.32,,0.2,4.86,0.17,0.37,0.019,148517,2024,14851,포수,3600.0,51.0,483.0,0.0,3600.0
1321,1321,이형종,키움 히어로즈,29,26,218.2,-0.007,60.0,59.0,0.0,1.0,98.3,2.43,0.87,-0.05,0.16,,,,,,0.98,4.03,-1.06,-0.08,0.09,125167,2024,12516,우익수,68000.0,3.0,58.0,0.0,68000.0
1322,1322,송지후,키움 히어로즈,1,0,3.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,,0.02,,,,,,-0.14,-10.1,0.01,-0.13,-0.013,161307,2024,16130,2루수,3000.0,60.0,601.0,0.0,3000.0
1323,1323,박성빈,키움 히어로즈,12,4,37.0,-0.047,27.0,24.0,2.0,1.0,96.3,6.32,0.0,,-0.37,,,-0.12,-0.38,,-0.76,-9.08,0.24,-0.52,-0.069,154797,2024,15479,포수,8000.0,21.0,275.0,0.0,8000.0
1324,1324,박준형,키움 히어로즈,4,2,12.1,-0.094,7.0,7.0,0.0,0.0,100.0,5.11,0.0,,0.04,,,-0.24,-1.36,,-1.15,-41.35,0.12,-1.03,-0.105,142117,2024,14211,포수,3000.0,60.0,601.0,0.0,3000.0
1325,1325,김동헌,키움 히어로즈,2,2,14.0,-0.123,11.0,10.0,0.0,1.0,90.9,6.43,0.0,,-0.45,,,-0.73,-0.47,,-1.51,-109.07,0.17,-1.35,-0.138,154737,2024,15473,포수,4000.0,43.0,442.0,0.0,4000.0
1326,1326,이원석,키움 히어로즈,12,12,87.0,-0.254,91.0,85.0,4.0,2.0,97.8,9.21,-1.45,,-0.57,,,,,,-2.02,-7.46,-0.76,-2.78,-0.185,101807,2024,10180,1루수,40000.0,8.0,84.0,0.0,40000.0
