Name_x,포지션,fid_G,fid_GS,fid_IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도.1,수비 관련 득점 기여도.2,수비 관련 득점 기여도.3,수비 관련 득점 기여도.4,수비 관련 득점 기여도.5,수비 관련 득점 기여도.6,수비 관련 득점 기여도.7,수비 관련 득점 기여도.8,수비 관련 득점 기여도.9,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid,pit_G,pit_GS,GR,GF,CG,SHO,W,L,S,HD,pit_IP,ER,R_x,rRA,TBF,H_x,2B_x,3B_x,HR_x,BB_x,HP_x,IB_x,SO_x,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼_x,bat_G,oWAR,dWAR,PA,ePA,AB,R_y,H_y,2B_y,3B_y,HR_y,TB,RBI,SB,CS,BB_y,HP_y,IB_y,SO_y,GDP,SH,SF,비율,비율.1,비율.2,비율.3,비율.4,비율.5,WAR▼_y,Name_y,연봉(만원),WAR,WAR당 연봉
권광민,1루수,2,0,7.0,9,9,0,0,100.0,11.57,1.39,0,0.03,0,0,0,0,0,1.42,10.78,-0.06,1.36,0.13,0.124,한화 이글스,13676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,권광민,3300,0.53,6250
변우혁,1루수,53,38,314.0,290,277,11,2,99.3,8.25,-2.41,0,0.55,0,0.39,0,0,0,-1.48,-3.08,-2.78,-4.26,-0.135,-0.389,KIA 타이거즈,14124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.77,-0.04,187,187,168,22,51,9,2,5,79,21,1,0,16,2,0,48,8,0,1,0.304,0.369,0.47,0.839,0.159,119.0,0.72,변우혁,6000,0.64,9336
문보경,1루수,52,12,180.0,165,146,16,3,98.2,8.1,1.12,0,-0.62,0,0.19,0,0,0,0.7,0.7,-1.5,-0.8,0.064,-0.074,LG 트윈스,14137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,문보경,30000,4.30,6972
김성진,1루수,8,2,14.2,9,9,0,0,100.0,5.52,-0.84,0,0.07,0,0,0,0,0,-0.77,-7.89,-0.1,-0.87,-0.07,-0.079,LG 트윈스,14141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.01,-0.07,16,16,15,1,4,0,0,1,7,2,0,0,1,0,0,4,1,0,0,0.267,0.313,0.467,0.78,0.123,94.7,-0.07,김성진,3100,-0.04,-73680
고승민,1루수,6,0,13.0,12,11,1,0,100.0,8.31,-0.6,0,0.06,0,0,0,0,0,-0.54,-0.65,-0.12,-0.66,-0.049,-0.06,롯데 자이언츠,14160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,고승민,8000,3.49,2294
오선우,1루수,1,0,2.0,3,2,1,0,100.0,13.5,0.89,0,0.01,0,0,0,0,0,0.9,42.98,0,0,0.082,0,KIA 타이거즈,14181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,오선우,3300,-0.03,-95565
강민성,1루수,1,0,2.0,2,2,0,0,100.0,9.0,0.42,0,0.01,0,0,0,0,0,0.43,61.21,-0.02,0.41,0.039,0.037,KT 위즈,14191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.03,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.19,-127.9,0.01,강민성,3600,0.01,427911
박주홍,1루수,3,1,10.0,11,11,0,0,100.0,9.9,0.33,0,0.05,0,0,0,0,0,0.38,2.17,-0.08,0.3,0.034,0.027,키움 히어로즈,14580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박주홍,3600,-0.24,-14893
한재환,1루수,3,0,4.0,3,3,0,0,100.0,6.75,-0.01,0,0.02,0,-0.35,0,0,0,-0.34,-6.92,-0.02,-0.36,-0.031,-0.033,NC 다이노스,14659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한재환,4000,-0.08,-50935
전의산,1루수,22,14,114.0,102,91,9,2,98.0,7.89,-2.4,0,-0.44,0,-0.26,0,0,0,-3.1,-13.14,-0.94,-4.04,-0.283,-0.369,SSG 랜더스,14699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-1.09,-0.26,63,63,57,3,5,0,0,1,8,3,0,1,5,0,0,15,3,0,1,0.088,0.159,0.14,0.299,-0.051,-37.6,-1.35,전의산,8000,-1.38,-5800
이영빈,1루수,12,7,62.0,62,56,5,1,98.4,8.85,-1.94,0,-0.2,0,-0.66,0,0,0,-2.8,-13.0,-0.56,-3.36,-0.256,-0.307,LG 트윈스,14783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-0.13,-0.05,71,69,63,11,14,2,0,2,22,12,0,1,4,0,0,20,0,2,2,0.222,0.261,0.349,0.61,0.059,45.5,-0.18,이영빈,5500,0.00,2305239
김휘집,1루수,13,11,94.0,97,86,11,0,100.0,9.29,2.93,0,0.46,0,0.06,0,0,0,3.46,3.56,-0.98,2.48,0.316,0.226,NC 다이노스,14785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김휘집,11000,2.42,4548
나승엽,1루수,113,111,937.1,891,813,67,11,98.8,8.45,-6.9,0,-0.89,0,-0.1,0,0,0,-7.89,-9.39,-9.42,-17.31,-0.721,-1.582,롯데 자이언츠,14797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2.83,-0.61,489,486,407,59,127,35,4,7,191,66,1,0,69,4,1,83,4,2,7,0.312,0.411,0.469,0.88,0.182,129.7,2.22,나승엽,4000,1.44,2783
고명준,1루수,92,87,667.0,631,584,42,5,99.2,8.45,2.23,0,0.79,0,0.06,0,0,0,3.08,4.18,-6.5,-3.42,0.281,-0.313,SSG 랜더스,14807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-0.97,0.21,366,366,340,33,85,13,0,11,131,45,3,4,25,1,0,90,4,0,0,0.25,0.303,0.385,0.688,0.095,68.1,-0.76,고명준,3000,0.30,10078
이주찬,1루수,1,0,2.0,3,3,0,0,100.0,13.5,0,0,0.01,0,0,0,0,0,0.01,0.08,-0.02,-0.01,0.001,-0.001,롯데 자이언츠,14819.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이주찬,3100,-0.49,-6332
이창용,1루수,6,4,37.0,32,29,2,1,96.9,7.54,1.45,0,-0.32,0,0,0,0,0,1.13,18.12,-0.34,0.79,0.103,0.072,삼성 라이온즈,14866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.23,-0.01,21,21,21,1,4,1,0,0,5,2,0,0,0,0,0,4,0,0,0,0.19,0.19,0.238,0.428,-0.013,-9.2,-0.24,이창용,3000,-0.19,-16055
김재혁,1루수,4,4,31.0,25,21,4,0,100.0,7.26,0.81,0,0.15,0,0.06,0,0,0,1.02,4.21,-0.38,0.64,0.094,0.059,삼성 라이온즈,15036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-0.53,0.04,54,54,49,6,9,2,1,0,13,6,2,2,3,0,0,19,2,0,2,0.184,0.222,0.265,0.487,0.017,11.6,-0.49,김재혁,3000,-0.22,-13581
김범석,1루수,26,16,131.1,129,117,9,3,97.7,8.63,0.54,0,-0.86,0,0.23,0,0,0,-0.08,-0.17,-1.22,-1.3,-0.008,-0.119,LG 트윈스,15484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김범석,3300,-0.31,-10590
오스틴,1루수,106,105,863.0,810,728,74,8,99.0,8.36,1.3,0,0.25,0,-0.01,0,0,0,1.54,1.58,-9.2,-7.66,0.141,-0.7,LG 트윈스,15532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.9,0.17,604,600,527,99,168,32,3,32,302,132,12,8,61,3,6,82,9,0,13,0.319,0.384,0.573,0.957,0.192,147.8,5.06,오스틴,80000,5.62,14229
맥키넌,1루수,50,49,423.1,373,335,34,4,98.9,7.84,3.88,0,0.09,0,-0.29,0,0,0,3.68,7.35,-4.28,-0.6,0.336,-0.055,삼성 라이온즈,15862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.35,0.17,315,313,272,28,80,13,0,4,105,36,1,0,39,1,3,33,6,0,3,0.294,0.381,0.386,0.767,0.135,96.5,0.51,맥키넌,90000,1.16,77659
김호진,1루수,1,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,삼성 라이온즈,15868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김호진,3000,-0.26,-11618
데이비슨,1루수,109,109,890.1,813,733,69,11,98.6,8.11,-2.26,0,-1.12,0,0.08,0,0,0,-3.29,-3.62,-9.4,-12.69,-0.301,-1.16,NC 다이노스,16066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,4.26,-0.28,567,565,504,90,154,25,1,46,319,119,0,1,39,17,5,142,12,0,7,0.306,0.37,0.633,1.003,0.203,153.9,3.98,데이비슨,56000,4.27,13108
제러드,1루수,2,0,5.0,5,4,0,1,80.0,7.2,-1.36,0,0.02,0,0,0,0,0,-1.33,-5.05,-0.04,-1.37,-0.122,-0.125,두산 베어스,16158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,제러드,30000,1.52,19800
디아즈,1루수,18,18,151.0,136,121,14,1,99.3,8.05,3.48,0,0.24,0,0.06,0,0,0,3.78,18.77,-1.52,2.26,0.345,0.206,삼성 라이온즈,16162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.21,0.32,118,118,110,14,31,5,0,7,57,19,0,0,6,2,0,25,2,0,0,0.282,0.331,0.518,0.849,0.152,107.9,0.53,디아즈,5000,0.80,6268
김선빈,2루수,115,112,884.0,500,206,284,10,98.0,4.99,-4.31,0,0.32,-1.27,0,0,0,0,-5.25,-6.52,4.62,-0.63,-0.48,-0.058,KIA 타이거즈,10008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2.98,-0.6,466,458,423,48,139,23,0,9,189,57,5,1,30,5,0,39,13,7,0,0.329,0.38,0.447,0.827,0.156,117.4,2.38,김선빈,60000,2.11,28379
안치홍,2루수,36,36,265.0,168,67,99,2,98.8,5.64,-0.47,0,0.6,0.16,0,0,0,0,0.29,0.32,1.37,1.66,0.026,0.151,한화 이글스,10014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,안치홍,50000,1.97,25319
김민성,2루수,3,2,12.0,8,1,7,0,100.0,6.0,0.59,0,0.07,0,0,0,0,0,0.67,2.74,0.06,0.73,0.061,0.066,롯데 자이언츠,10238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김민성,20000,0.13,150016
정훈,2루수,2,0,3.0,2,1,1,0,100.0,6.0,-0.23,0,0.02,0,0,0,0,0,-0.21,-0.27,0.01,-0.2,-0.019,-0.018,롯데 자이언츠,10253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,정훈,30000,1.18,25494
김상수,2루수,38,35,281.1,165,72,89,4,97.6,5.15,-2.13,0,-0.31,0.12,0,0,0,0,-2.32,-2.96,1.41,-0.91,-0.212,-0.084,KT 위즈,10320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김상수,30000,1.95,15374
박경수,2루수,3,0,3.1,2,1,1,0,100.0,5.4,-0.58,0,0.02,0,0,0,0,0,-0.56,-16.22,0.01,-0.55,-0.051,-0.051,KT 위즈,10469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.11,-0.05,3,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.667,0.667,1.0,1.667,0.487,354.6,0.05,박경수,20000,0.08,260169
오선진,2루수,10,2,27.0,10,3,7,0,100.0,3.33,0.25,0,0.16,0,0,0,0,0,0.41,2.26,0.08,0.49,0.037,0.045,롯데 자이언츠,10557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,오선진,10000,0.18,54627
김성현,2루수,39,17,171.2,94,37,54,3,96.8,4.77,-3.18,0,-0.47,-0.19,0,0,0,0,-3.84,-7.79,0.68,-3.16,-0.351,-0.289,SSG 랜더스,10636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.03,-0.53,167,162,141,21,32,3,1,1,40,15,2,0,16,4,0,28,7,5,1,0.227,0.321,0.284,0.605,0.085,60.3,-0.49,김성현,20000,-0.69,-29017
박승욱,2루수,18,4,54.0,36,16,20,0,100.0,6.0,-0.47,0,0.33,0,0,0,0,0,-0.14,-0.14,0.27,0.13,-0.013,0.012,롯데 자이언츠,10804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박승욱,13500,-0.10,-135107
최항,2루수,42,21,216.1,130,45,84,1,99.2,5.37,2.3,0,0.81,-0.08,0,0,0,0,3.03,6.05,0.97,4.0,0.277,0.365,롯데 자이언츠,10810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-0.41,0.1,143,143,132,17,33,3,1,0,38,12,0,1,10,1,0,32,3,0,0,0.25,0.308,0.288,0.596,0.073,51.3,-0.31,최항,3100,-0.18,-17554
신본기,2루수,27,8,98.0,56,21,32,3,94.6,4.87,-1.31,0,-0.91,0,0,0,0,0,-2.23,-3.82,0.43,-1.8,-0.203,-0.164,KT 위즈,10840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,신본기,13000,0.83,15636
서건창,2루수,34,18,158.0,86,34,51,1,98.8,4.84,1.28,0,0.45,0.22,0,0,0,0,1.96,3.0,0.82,2.78,0.179,0.254,KIA 타이거즈,10855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,서건창,5000,1.61,3106
류지혁,2루수,74,63,461.0,222,104,113,5,97.7,4.24,-2.21,0,0.78,-0.64,0,0,0,0,-2.07,-2.97,2.26,0.19,-0.189,0.018,삼성 라이온즈,10894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.42,-0.34,348,343,302,43,78,9,1,3,98,36,11,4,33,6,0,70,7,5,2,0.258,0.341,0.325,0.666,0.106,76.0,0.09,류지혁,20000,0.34,58607
강승호,2루수,124,118,988.0,532,234,286,12,97.7,4.74,5.31,0,-0.05,-0.06,0,0,0,0,5.2,5.35,4.9,10.1,0.475,0.923,두산 베어스,11087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2.9,0.81,566,561,521,81,146,34,7,18,248,81,16,5,32,7,4,158,8,2,4,0.28,0.328,0.476,0.804,0.136,104.3,3.71,강승호,25500,4.39,5809
박민우,2루수,98,95,779.1,402,186,210,6,98.5,4.57,4.88,0,1.7,0.31,0,0,0,0,6.89,8.2,4.31,11.2,0.629,1.023,NC 다이노스,11137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4.11,0.58,528,520,457,75,150,26,2,8,204,50,32,7,54,9,4,79,5,4,4,0.328,0.406,0.446,0.852,0.172,129.6,4.7,박민우,100000,5.55,18022
박계범,2루수,13,1,24.0,8,3,5,0,100.0,3.0,-1.22,0,0.15,0.19,0,0,0,0,-0.89,-5.32,0.05,-0.84,-0.081,-0.076,두산 베어스,11198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.11,-0.44,20,20,15,5,3,1,0,0,4,0,1,0,5,0,0,7,2,0,0,0.2,0.4,0.267,0.667,0.135,102.1,-0.33,박계범,8500,-0.47,-18168
김태진,2루수,10,1,28.0,19,7,11,1,94.7,5.79,0.38,0,-0.33,0.24,0,0,0,0,0.29,0.51,0.1,0.39,0.026,0.036,키움 히어로즈,11244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김태진,11000,0.89,12361
강한울,2루수,8,0,25.0,10,3,6,1,90.0,3.24,-1.8,0,-0.35,0,0,0,0,0,-2.16,-17.24,0.08,-2.08,-0.197,-0.19,삼성 라이온즈,11255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,강한울,10000,-0.32,-30994
심우준,2루수,1,0,3.0,4,1,3,0,100.0,12.0,0.68,0,0.02,0,0,0,0,0,0.69,1.89,0.01,0.7,0.063,0.064,KT 위즈,11334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,심우준,29000,0.90,32170
송성문,2루수,19,19,151.2,85,36,47,2,97.6,4.93,2.15,0,-0.09,-0.39,0,0,0,0,1.68,1.7,0.8,2.48,0.154,0.227,키움 히어로즈,11376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,송성문,13000,6.87,1892
오윤석,2루수,64,47,422.0,218,76,140,2,99.1,4.61,2.44,0,1.55,0.23,0,0,0,0,4.21,8.31,1.84,6.05,0.385,0.553,KT 위즈,11397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1.36,0.16,201,198,174,33,51,12,2,6,85,27,0,1,18,4,0,41,7,3,2,0.293,0.369,0.489,0.858,0.166,120.7,1.52,오윤석,14000,1.57,8907
최정용,2루수,4,2,21.0,8,3,4,1,87.5,3.0,-0.68,0,-0.37,0.0,0,0,0,0,-1.06,-25.4,0.09,-0.97,-0.097,-0.088,KIA 타이거즈,11407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.1,-0.1,12,12,11,0,2,0,0,0,2,1,0,0,1,0,0,4,1,0,0,0.182,0.25,0.182,0.432,0.01,7.5,-0.2,최정용,4300,-0.18,-23881
이도윤,2루수,21,8,93.0,56,25,29,2,96.4,5.23,1.18,0,-0.44,-0.43,0,0,0,0,0.31,0.33,0.33,0.64,0.028,0.058,한화 이글스,11414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이도윤,7500,1.14,6585
전병우,2루수,2,1,7.0,7,3,4,0,100.0,9.0,-0.6,0,0.04,0,0,0,0,0,-0.56,-1.38,0.04,-0.52,-0.051,-0.047,삼성 라이온즈,11422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전병우,6000,0.46,13079
김규성,2루수,1,0,1.0,2,1,0,1,50.0,9.0,-0.55,0,-0.5,0,0,0,0,0,-1.05,-5.57,0,0,-0.095,0,KIA 타이거즈,12540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김규성,5500,-0.18,-30087
도태훈,2루수,28,12,128.0,85,32,52,1,98.8,5.91,1.62,0,0.27,-0.13,0,0,0,0,1.77,2.55,0.53,2.3,0.162,0.21,NC 다이노스,12560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,도태훈,8000,0.48,16655
김태연,2루수,6,4,30.2,21,10,9,2,90.5,5.58,-1.94,0,-0.82,-0.07,0,0,0,0,-2.82,-3.22,0.15,-2.67,-0.258,-0.244,한화 이글스,12585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김태연,7800,0.47,16566
안상현,2루수,28,22,176.0,86,29,53,4,95.3,4.19,-1.09,0,-0.94,-0.28,0,0,0,0,-2.31,-9.0,0.67,-1.64,-0.211,-0.15,SSG 랜더스,12613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-0.58,-0.22,75,74,70,3,12,1,0,0,13,2,1,1,4,0,0,14,0,1,0,0.171,0.216,0.186,0.402,-0.01,-7.2,-0.8,안상현,4000,-0.61,-6545
김찬형,2루수,2,1,11.0,5,4,1,0,100.0,4.09,-0.21,0,0.07,0,0,0,0,0,-0.15,-4.26,0.03,-0.12,-0.014,-0.011,SSG 랜더스,12622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.23,-0.03,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,-0.19,-139.6,-0.26,김찬형,5000,-0.26,-18964
이유찬,2루수,39,12,156.2,96,37,59,0,100.0,5.51,1.47,0,0.95,0.42,0,0,0,0,2.83,3.96,0.67,3.5,0.258,0.32,두산 베어스,12894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이유찬,8500,0.73,11604
김수윤,2루수,1,0,1.0,1,0,0,1,0.0,0.0,-0.85,0,-0.5,0,0,0,0,0,-1.34,-21.48,0,0,-0.123,0,NC 다이노스,12903.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김수윤,3200,-0.10,-31236
