Name,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR,pid,연도,수상횟수,연봉,샐러리캡,이후연봉
송윤준,3,0,3,1,0,0,0,0,0,0,4.1,3,3,3.0,21,3,0,1,0,2,2,0,3,1,0,0,6.23,6.23,6.23,6.3,4.91,1.15,-0.01,10748,2022,0.0,4100.0,509546,3500.0
남지민,22,20,2,1,0,0,2,11,0,0,89.0,63,68,64.75,418,109,19,1,9,45,3,0,41,3,0,5,6.37,6.88,6.55,6.53,5.51,1.73,-0.02,14619,2022,0.0,3300.0,509546,4300.0
김규연,12,0,12,4,0,0,0,0,0,1,13.2,8,11,11.0,70,16,5,0,2,12,0,0,11,3,0,2,5.27,7.24,7.24,7.03,6.24,2.05,-0.04,14871,2022,0.0,7000.0,509546,7100.0
이승관,7,0,7,2,0,0,0,0,0,0,5.1,6,6,4.6,28,8,1,0,0,4,1,0,3,0,0,0,10.13,10.13,7.76,7.85,5.28,2.25,-0.06,13135,2022,0.0,3100.0,509546,3100.0
신정락,44,0,44,14,0,0,2,1,1,4,47.0,21,25,31.5,215,52,10,1,4,16,7,2,23,5,0,2,4.02,4.79,6.03,6.1,4.96,1.45,-0.08,10516,2022,0.0,5400.0,509546,7000.0
이충호,5,0,5,1,0,0,1,0,0,0,4.2,5,5,4.65,27,7,1,0,1,5,1,0,4,1,0,1,9.64,9.64,8.97,8.55,8.18,2.57,-0.08,11116,2022,0.0,3200.0,509546,3200.0
이도윤,2,0,2,2,0,0,0,0,0,0,1.1,3,3,3.0,8,4,3,0,0,0,0,0,0,0,0,0,20.25,20.25,20.25,20.48,3.78,3.0,-0.1,11414,2022,0.0,3400.0,509546,3400.0
김기중,5,3,2,0,0,0,0,2,0,0,12.0,8,10,10.5,63,14,2,0,4,11,1,0,8,1,0,0,6.0,7.5,7.88,7.83,9.18,2.08,-0.12,14808,2022,0.0,18900.0,509546,18600.0
박준영,5,2,3,2,0,0,0,1,0,0,11.0,13,13,11.8,53,13,0,0,1,8,0,0,10,0,0,0,10.64,10.64,9.65,9.61,4.85,1.91,-0.22,15014,2022,0.0,3000.0,509546,3100.0
이재민,2,0,2,0,0,0,0,0,0,0,2.0,8,8,5.95,15,3,1,0,0,5,1,0,0,0,0,0,36.0,36.0,26.78,29.3,13.08,4.0,-0.32,15020,2022,0.0,3000.0,509546,3100.0
윤대경,25,14,11,4,0,0,4,9,0,0,75.1,63,63,59.55,349,106,22,2,6,17,7,0,51,3,0,5,7.53,7.53,7.11,7.24,4.03,1.63,-0.47,11110,2022,0.0,9730.0,509546,9000.0
김재영,30,1,29,6,0,0,0,2,0,1,30.0,18,25,26.9,137,33,13,0,1,12,7,2,16,1,0,2,5.4,7.5,8.07,7.9,4.6,1.5,-0.47,12547,2022,0.0,5500.0,509546,5300.0
김종수,52,0,52,9,0,0,3,4,1,6,45.0,22,30,34.8,197,39,15,1,5,21,2,1,45,4,1,1,4.4,6.0,6.96,6.92,4.12,1.33,-0.77,11117,2022,0.0,7900.0,509546,8900.0
주현상,49,0,49,9,0,0,0,1,1,3,55.1,42,43,45.4,247,69,18,3,5,14,5,1,33,0,0,1,6.83,6.99,7.38,7.5,4.38,1.5,-0.89,11415,2022,0.0,5080.0,509546,5800.0
켈리,27,27,0,0,0,0,16,4,0,0,166.1,47,50,50.0,664,144,10,4,10,35,2,0,153,5,0,3,2.54,2.71,2.71,2.93,2.89,1.08,6.14,13934,2022,1.0,156000.0,1053200,195000.0
플럿코,28,28,0,0,0,0,15,5,0,0,162.0,43,53,50.6,644,125,18,2,13,38,2,2,149,10,0,5,2.39,2.94,2.81,2.95,3.19,1.01,5.94,15003,2022,0.0,65000.0,1053200,143000.0
김윤식,23,23,0,0,0,0,8,5,0,0,114.1,42,46,43.6,483,125,22,1,5,27,1,2,81,8,0,4,3.31,3.62,3.43,3.64,3.29,1.33,3.23,14588,2022,0.0,7000.0,1053200,15000.0
고우석,61,0,61,57,0,0,4,2,42,0,60.2,10,12,13.85,240,37,7,1,6,21,1,4,80,4,0,5,1.48,1.78,2.05,2.14,2.69,0.96,3.08,12907,2022,1.0,27000.0,1053200,43000.0
이우찬,36,0,36,4,0,0,5,0,0,2,44.2,9,10,12.6,182,29,4,0,2,21,1,1,42,1,0,4,1.81,2.01,2.54,2.65,3.42,1.12,1.49,10749,2022,0.0,5000.0,1053200,12000.0
김진성,67,0,67,12,0,0,6,3,0,12,58.0,20,21,21.7,236,44,6,1,6,22,1,3,54,0,0,2,3.1,3.26,3.37,3.54,3.76,1.14,1.49,11166,2022,0.0,10000.0,1053200,35000.0
김대유,59,0,59,4,0,0,2,1,0,13,39.2,9,11,10.05,172,35,6,2,2,15,8,3,36,1,0,0,2.04,2.5,2.28,2.43,3.76,1.26,1.49,10706,2022,0.0,12500.0,1053200,16000.0
진해수,64,0,64,7,0,0,4,0,0,12,45.0,12,13,14.05,180,39,6,3,1,11,1,0,35,0,0,2,2.4,2.6,2.81,3.01,2.93,1.11,1.4,10075,2022,0.0,30000.0,1053200,25000.0
정우영,67,0,67,3,0,0,2,3,0,35,58.0,17,18,24.8,248,48,3,2,3,32,6,5,40,3,0,0,2.64,2.79,3.85,3.91,4.49,1.38,1.37,14136,2022,0.0,28000.0,1053200,40000.0
임찬규,23,23,0,0,0,0,6,11,0,0,103.2,58,60,55.7,459,113,13,3,10,39,7,0,75,5,0,3,5.04,5.21,4.84,5.22,4.5,1.47,1.16,10652,2022,0.0,20000.0,1053200,17000.0
배재준,17,5,12,7,0,0,0,1,0,0,31.1,8,11,9.45,129,22,4,2,0,15,4,0,23,2,0,0,2.3,3.16,2.71,2.92,3.83,1.18,1.0,12697,2022,0.0,5000.0,1053200,7500.0
최성훈,45,0,45,5,0,0,0,0,0,6,33.1,8,10,12.05,139,23,4,2,1,13,3,2,22,3,0,2,2.16,2.7,3.25,3.44,3.79,1.08,0.79,10851,2022,0.0,10500.0,1053200,13000.0
이정용,65,0,65,7,0,0,4,4,1,22,59.1,22,26,29.45,250,53,12,1,3,18,2,3,40,3,0,3,3.34,3.94,4.47,4.59,3.75,1.2,0.77,14134,2022,0.0,14000.0,1053200,24000.0
이민호,26,26,0,0,0,0,12,8,0,0,119.1,73,77,72.9,540,146,23,5,14,43,7,0,73,3,0,9,5.51,5.81,5.5,5.79,4.95,1.58,0.69,14589,2022,0.0,9800.0,1053200,14000.0
최동환,47,0,47,16,0,0,0,1,0,0,50.0,23,23,24.55,210,45,7,1,5,17,1,0,30,2,0,3,4.14,4.14,4.42,4.66,4.59,1.24,0.63,10535,2022,0.0,6000.0,1053200,10500.0
송은범,25,0,25,4,0,0,1,1,0,2,26.2,12,13,10.55,116,29,3,0,3,10,0,0,13,3,0,0,4.05,4.39,3.56,3.77,5.07,1.46,0.54,10137,2022,0.0,15000.0,1053200,14000.0
김영준,2,2,0,0,0,0,0,0,0,0,9.2,2,2,2.0,43,8,2,0,1,4,3,0,7,1,0,1,1.86,1.86,1.86,1.73,5.45,1.24,0.51,13102,2022,0.0,3500.0,1053200,3800.0
함덕주,13,0,13,2,0,0,0,0,0,0,12.2,3,3,2.65,58,9,2,0,0,11,1,0,13,1,0,0,2.13,2.13,1.88,2.06,4.16,1.58,0.44,11094,2022,0.0,12000.0,1053200,10000.0
채지선,3,0,3,1,0,0,0,0,0,1,3.0,0,0,0.0,10,1,0,0,0,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,3.15,0.33,0.19,11387,2022,0.0,4000.0,1053200,3800.0
이지강,4,1,3,2,0,0,0,0,0,0,11.0,6,6,6.0,56,12,2,0,0,13,0,0,6,0,0,1,4.91,4.91,4.91,5.43,6.08,2.27,0.17,14143,2022,0.0,3000.0,1053200,3600.0
조원태,2,0,2,1,0,0,0,0,0,0,4.0,0,0,0.0,14,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.11,0.75,0.17,15078,2022,0.0,3000.0,1053200,3300.0
강효종,1,1,0,0,0,0,1,0,0,0,5.0,2,2,2.0,22,5,0,0,0,4,0,0,4,0,0,0,3.6,3.6,3.6,3.51,4.26,1.8,0.15,14780,2022,0.0,23000.0,1053200,23300.0
손주영,3,3,0,0,0,0,0,1,0,0,12.2,7,7,7.0,58,10,3,1,0,8,3,0,8,1,0,0,4.97,4.97,4.97,5.53,4.9,1.42,0.1,12908,2022,0.0,3800.0,1053200,4100.0
오석주,4,0,4,2,0,0,0,0,0,0,3.2,1,1,1.7,15,4,0,1,1,0,0,0,2,0,0,0,2.45,2.45,4.17,4.35,5.67,1.09,0.06,12860,2022,0.0,3500.0,1053200,3700.0
김주완,1,0,1,1,0,0,0,0,0,0,1.0,0,0,0.0,5,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.88,2.0,0.05,15079,2022,0.0,3000.0,1053200,3100.0
송승기,7,0,7,2,0,0,0,1,0,0,8.1,5,5,5.0,40,9,2,0,1,6,0,0,10,0,0,1,5.4,5.4,5.4,5.79,4.44,1.8,0.01,14846,2022,0.0,6000.0,1053200,6500.0
허준혁,6,0,6,3,0,0,0,0,0,0,4.2,5,6,6.0,27,11,1,1,3,2,0,0,4,1,0,0,9.64,11.57,11.57,12.69,10.62,2.79,-0.16,15083,2022,0.0,3000.0,1053200,3300.0
백승현,12,0,12,3,0,0,0,1,0,1,10.0,12,13,11.95,52,15,2,1,2,9,0,2,3,0,0,0,10.8,11.7,10.76,11.54,7.89,2.4,-0.59,13009,2022,0.0,5000.0,1053200,4600.0
반즈,31,31,0,0,0,0,12,12,0,0,186.1,75,87,80.15,788,176,27,5,8,47,18,1,160,10,0,7,3.62,4.2,3.87,3.75,3.21,1.2,5.1,15011,2022,0.0,79999.0,769886,156000.0
박세웅,28,28,0,0,0,0,10,11,0,0,157.1,68,80,77.45,679,179,32,4,8,32,8,1,146,12,0,8,3.89,4.58,4.43,4.31,2.84,1.34,3.31,11310,2022,0.0,26000.0,769886,150000.0
이인복,26,23,3,0,0,0,9,9,0,1,126.2,59,63,60.25,547,153,22,1,6,30,4,0,71,6,0,4,4.19,4.48,4.28,4.06,3.78,1.44,3.02,11232,2022,0.0,8500.0,769886,14500.0
나균안,39,13,26,1,0,0,3,8,0,2,117.2,52,55,56.55,506,125,36,3,5,37,3,1,123,2,0,6,3.98,4.21,4.33,4.16,2.73,1.38,2.49,12930,2022,0.0,5800.0,769886,10900.0
스트레일리,11,11,0,0,0,0,4,2,0,0,62.1,16,24,22.45,260,54,8,0,5,22,6,0,55,4,0,2,2.31,3.47,3.24,3.18,3.93,1.22,2.15,14627,2022,0.0,52000.0,769886,130000.0
구승민,73,0,73,9,0,0,2,4,0,26,62.0,20,20,23.95,263,46,8,1,3,35,1,4,77,0,0,7,2.9,2.9,3.48,3.43,2.91,1.31,1.8,11291,2022,0.0,18100.0,769886,24860.0
최준용,68,0,68,30,0,0,3,4,14,6,71.0,32,35,36.85,303,63,13,0,10,20,6,3,80,5,0,4,4.06,4.44,4.67,4.44,3.69,1.17,1.12,14624,2022,0.0,10700.0,769886,15800.0
서준원,33,4,29,6,0,0,3,3,0,2,60.0,32,32,30.05,265,65,10,1,3,23,5,0,45,4,0,2,4.8,4.8,4.51,4.26,3.95,1.47,1.11,14159,2022,0.0,8400.0,769886,9500.0
김도규,55,0,55,11,0,0,4,4,3,8,51.0,21,26,24.8,218,48,8,1,2,19,4,2,45,2,0,3,3.71,4.59,4.38,4.34,3.38,1.31,0.85,13148,2022,0.0,5700.0,769886,9500.0
김원중,43,0,43,27,0,0,2,3,17,2,43.0,19,21,22.35,187,40,10,1,4,16,0,3,60,4,0,3,3.98,4.4,4.68,4.53,2.41,1.3,0.62,10825,2022,0.0,28000.0,769886,25200.0
김진욱,14,12,2,1,0,0,2,5,0,0,46.2,33,36,33.25,227,43,8,1,3,35,8,1,52,1,0,4,6.36,6.94,6.41,6.26,4.55,1.67,0.11,14792,2022,0.0,42100.0,769886,42600.0
김창훈,1,0,1,0,0,0,0,0,0,0,1.2,1,1,1.0,8,3,1,0,0,0,0,0,2,0,0,0,5.4,5.4,5.4,5.02,0.78,1.8,0.02,14793,2022,0.0,11100.0,769886,11200.0
정성종,5,0,5,4,0,0,0,0,0,0,4.1,2,4,4.0,21,4,1,0,0,4,0,0,5,1,0,0,4.15,8.31,8.31,7.73,3.76,1.85,-0.03,13147,2022,0.0,4100.0,769886,3600.0
나원탁,7,0,7,6,0,0,0,0,0,0,6.0,6,7,7.0,34,9,1,0,1,5,2,0,8,0,0,0,9.0,10.5,10.5,10.58,6.05,2.33,-0.13,12935,2022,0.0,3100.0,769886,3400.0
이강준,13,0,13,4,0,0,0,0,0,1,9.2,11,11,9.25,57,9,0,0,1,20,0,0,6,0,0,1,10.24,10.24,8.61,8.01,9.88,3.0,-0.15,14601,2022,0.0,3000.0,769886,3200.0
문경찬,38,0,38,18,0,0,1,2,0,1,40.1,26,27,33.05,184,51,11,0,7,13,1,1,31,1,1,2,5.8,6.02,7.37,6.9,4.63,1.59,-0.17,11299,2022,0.0,9000.0,769886,7200.0
진승현,10,0,10,3,0,0,0,0,0,0,9.0,9,9,9.2,48,12,2,0,2,7,1,0,11,1,0,1,9.0,9.0,9.2,8.6,6.13,2.11,-0.2,15047,2022,0.0,3000.0,769886,3200.0
최영환,1,1,0,0,0,0,0,1,0,0,2.2,6,6,5.5,18,8,2,0,0,1,1,0,1,0,0,0,20.25,20.25,18.56,17.27,5.17,3.38,-0.2,11276,2022,0.0,4700.0,769886,4000.0
최건,5,0,5,1,0,0,0,0,0,0,2.1,6,8,6.45,20,7,3,0,0,6,0,0,3,0,0,0,23.14,30.86,24.88,23.65,8.54,5.57,-0.3,13169,2022,0.0,3000.0,769886,3000.0
이민석,27,1,26,1,0,0,1,1,0,5,33.2,22,27,27.3,167,43,8,0,4,19,2,1,37,4,0,3,5.88,7.22,7.3,7.0,4.29,1.84,-0.34,15045,2022,0.0,3000.0,769886,4100.0
김유영,68,0,68,7,0,0,6,2,0,13,51.0,32,34,42.3,254,73,15,1,4,30,3,2,44,1,0,4,5.65,6.0,7.46,7.11,4.44,2.02,-0.95,11229,2022,0.0,4800.0,769886,9500.0
양현종,30,30,0,0,0,0,12,7,0,0,175.1,75,86,85.15,743,170,33,3,14,50,3,1,141,11,0,3,3.85,4.41,4.37,4.44,3.66,1.25,3.46,10058,2022,0.0,175000.0,1156339,125000.0
임기영,26,23,3,1,0,0,4,13,1,0,129.1,61,63,60.55,555,137,25,1,18,36,5,1,82,0,0,2,4.24,4.38,4.21,4.26,4.81,1.34,2.85,10909,2022,0.0,14000.0,1156339,15000.0
이의리,29,28,1,0,0,0,10,10,0,0,154.0,66,79,78.8,671,128,26,4,18,74,9,0,161,10,0,7,3.86,4.62,4.61,4.68,4.23,1.31,2.66,14788,2022,0.0,39000.0,1156339,45000.0
정해영,55,0,55,47,0,0,3,7,32,0,56.0,21,21,22.05,238,54,12,1,3,18,0,1,43,4,0,0,3.38,3.38,3.54,3.62,3.44,1.29,1.71,14608,2022,0.0,17000.0,1156339,23000.0
이준영,75,0,75,8,0,0,1,1,1,17,46.1,15,17,16.2,202,41,8,0,3,26,0,3,42,5,0,0,2.91,3.3,3.15,3.19,3.89,1.45,1.41,11303,2022,0.0,6700.0,1156339,14000.0
전상현,50,0,50,6,0,0,5,5,2,16,46.1,17,20,18.65,195,42,10,0,2,16,0,2,53,3,0,2,3.3,3.88,3.62,3.65,2.37,1.25,1.23,12537,2022,0.0,11000.0,1156339,13500.0
장현식,54,0,54,5,0,0,2,3,1,19,52.0,18,20,23.3,233,54,11,2,4,26,1,3,40,3,0,4,3.12,3.46,4.03,4.07,4.21,1.54,1.09,11164,2022,0.0,20000.0,1156339,19000.0
김기훈,5,0,5,0,0,0,0,0,0,0,8.2,1,1,1.0,36,4,0,0,0,7,0,0,9,0,0,0,1.04,1.04,1.04,1.01,3.69,1.27,0.53,14176,2022,0.0,4000.0,1156339,5000.0
고영창,27,0,27,10,0,0,0,1,0,0,24.0,5,5,11.65,104,24,3,0,2,10,3,0,9,0,0,0,1.88,1.88,4.37,4.47,5.52,1.42,0.36,11068,2022,0.0,4200.0,1156339,5000.0
윤중현,47,0,47,4,0,0,3,1,0,5,53.2,30,32,30.65,240,63,8,0,4,14,5,0,27,5,0,1,5.03,5.37,5.14,5.28,4.51,1.43,0.31,13122,2022,0.0,6500.0,1156339,7900.0
한승혁,24,16,8,2,0,0,4,3,0,0,80.1,47,52,52.55,376,100,13,3,4,40,6,0,69,5,0,6,5.27,5.83,5.89,5.97,4.0,1.74,0.25,10812,2022,0.0,5300.0,1156339,6200.0
장지수,1,0,1,0,0,0,0,0,0,0,2.0,0,0,0.0,9,2,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,4.08,1.5,0.13,14178,2022,0.0,3200.0,1156339,3200.0
김유신,10,0,10,1,0,0,1,0,0,0,14.2,10,11,10.55,70,9,4,0,3,16,0,0,9,1,0,0,6.14,6.75,6.47,6.47,8.07,1.7,-0.07,13114,2022,0.0,3700.0,1156339,3900.0
이민우,1,1,0,0,0,0,0,1,0,0,4.0,7,7,7.0,24,10,1,0,0,3,2,0,1,0,0,0,15.75,15.75,15.75,14.68,7.03,3.25,-0.23,13003,2022,0.0,4800.0,1156339,5100.0
송후섭,1,0,1,0,0,0,0,0,0,0,0.1,6,6,5.3,7,4,1,0,0,1,1,0,0,0,0,0,99.99,99.99,143.1,133.35,22.38,15.0,-0.24,12867,2022,0.0,3000.0,1156339,3000.0
박준표,34,0,34,6,0,0,1,0,0,8,23.1,14,15,16.55,112,27,4,0,4,10,8,3,11,1,0,0,5.4,5.79,6.38,6.62,6.64,1.59,-0.26,11070,2022,0.0,12500.0,1156339,10500.0
최지민,6,0,6,3,0,0,0,0,0,0,6.0,9,9,8.65,36,12,2,0,1,5,1,0,7,0,0,1,13.5,13.5,12.98,13.32,5.95,2.83,-0.28,15057,2022,0.0,3000.0,1156339,3000.0
김재열,47,0,47,15,0,0,1,2,1,5,43.0,29,33,32.15,193,45,10,2,5,22,1,2,36,3,0,3,6.07,6.91,6.73,6.82,4.66,1.56,-0.32,14747,2022,0.0,3900.0,1156339,6000.0
남하준,11,0,11,6,0,0,1,1,0,1,10.1,10,11,12.0,55,18,4,0,4,6,1,0,6,0,0,1,8.71,9.58,10.45,10.56,9.04,2.32,-0.41,12535,2022,0.0,3300.0,1156339,3500.0
김정빈,31,0,31,7,0,0,3,0,0,2,27.0,21,21,22.4,128,23,5,2,2,24,4,0,23,0,0,3,7.0,7.0,7.47,7.61,5.75,1.74,-0.43,11364,2022,0.0,3200.0,1156339,3600.0
유승철,21,0,21,6,0,0,3,0,0,0,19.0,16,20,22.9,93,21,5,0,5,16,0,1,14,1,0,8,7.58,9.47,10.85,10.44,7.52,1.95,-0.94,12914,2022,0.0,4000.0,1156339,3800.0
고영표,28,28,0,1,1,1,13,8,0,0,182.1,66,69,67.45,758,191,31,3,7,23,16,1,156,7,0,1,3.26,3.41,3.33,3.21,2.75,1.17,6.13,11308,2022,0.0,30000.0,789087,43000.0
소형준,27,27,0,0,0,0,13,6,0,0,171.1,58,68,66.6,703,158,16,6,8,39,5,1,117,11,0,6,3.05,3.57,3.5,3.39,3.41,1.15,5.39,14600,2022,0.0,20000.0,789087,32000.0
엄상백,33,22,11,0,0,0,11,2,0,0,140.1,46,52,51.15,581,125,24,2,14,46,4,0,139,4,0,1,2.95,3.33,3.28,3.12,3.6,1.22,4.73,11318,2022,1.0,8000.0,789087,20000.0
벤자민,17,17,0,0,0,0,5,4,0,0,96.2,29,34,34.0,385,75,9,1,11,24,4,2,77,6,1,3,2.7,3.17,3.17,3.02,4.04,1.02,3.48,15143,2022,0.0,43030.0,789087,143000.0
김민수,76,0,76,13,0,0,5,4,3,30,80.2,17,19,25.35,327,66,13,1,3,15,6,3,91,4,0,6,1.9,2.12,2.83,2.72,2.1,1.0,3.24,11317,2022,0.0,11500.0,789087,25000.0
김재윤,61,0,61,55,0,0,9,7,33,0,66.1,24,26,24.95,267,46,6,0,5,21,0,6,78,1,1,2,3.26,3.53,3.39,3.3,2.54,1.01,2.26,11489,2022,0.0,28000.0,789087,36000.0
배제성,24,18,6,4,0,0,3,9,0,0,107.0,50,56,54.3,458,103,15,2,8,46,1,0,89,3,0,8,4.21,4.71,4.57,4.26,3.96,1.39,2.11,11394,2022,0.0,27000.0,789087,20000.0
주권,58,0,58,9,0,0,3,3,1,15,50.2,22,22,19.3,203,58,7,1,3,8,0,0,31,0,0,0,3.91,3.91,3.43,3.42,3.45,1.3,1.37,11323,2022,0.0,29500.0,789087,29500.0
박영현,52,0,52,17,0,0,0,1,0,2,51.2,21,23,24.85,219,46,8,0,5,20,0,1,55,1,0,3,3.66,4.01,4.33,4.09,3.41,1.28,0.93,15089,2022,0.0,3000.0,789087,6100.0
이채호,38,0,38,6,0,0,5,0,0,3,36.2,12,13,15.95,156,28,11,0,0,13,6,2,32,2,0,2,2.95,3.19,3.92,3.81,3.12,1.12,0.76,13130,2022,0.0,3000.0,789087,6000.0
심재민,44,1,43,7,0,0,4,1,0,6,43.1,18,19,21.9,184,41,6,2,4,16,2,3,21,2,0,0,3.74,3.95,4.55,4.45,4.82,1.32,0.63,11311,2022,0.0,8200.0,789087,8300.0
쿠에바스,2,2,0,0,0,0,1,0,0,0,11.0,3,3,3.0,40,2,0,0,1,5,1,0,8,0,0,2,2.45,2.45,2.45,2.41,4.74,0.64,0.48,13942,2022,0.0,130000.0,789087,58500.0
박시영,17,0,17,6,0,0,0,2,0,5,15.2,8,8,7.1,68,19,1,0,2,4,0,1,11,0,0,0,4.6,4.6,4.08,4.0,4.14,1.47,0.36,10737,2022,0.0,12000.0,789087,9800.0
조현우,19,0,19,3,0,0,0,0,0,2,12.0,6,8,5.2,57,14,3,1,0,4,4,0,5,1,0,0,4.5,6.0,3.9,3.72,4.81,1.5,0.25,11316,2022,0.0,9500.0,789087,7600.0
김민,6,0,6,0,0,0,0,0,0,2,7.2,2,2,2.5,28,4,0,0,1,2,1,0,8,0,0,0,2.35,2.35,2.93,3.01,3.94,0.78,0.21,13167,2022,0.0,5500.0,789087,6000.0
이정현,3,0,3,2,0,0,0,0,0,0,3.2,1,1,1.0,18,3,0,0,1,4,1,0,1,0,0,0,2.45,2.45,2.45,2.26,10.58,1.91,0.11,12937,2022,0.0,3500.0,789087,3500.0
이상우,2,0,2,0,0,0,0,0,0,0,3.1,1,1,2.55,14,3,1,0,0,2,0,0,1,0,0,0,2.7,2.7,6.89,6.35,4.89,1.5,0.01,15090,2022,0.0,3000.0,789087,3100.0
김태오,5,0,5,1,0,0,0,0,0,0,4.1,2,2,3.9,22,9,0,0,0,0,0,0,5,0,0,0,4.15,4.15,8.1,7.47,0.9,2.08,-0.02,12577,2022,0.0,3400.0,789087,3500.0
하준호,20,0,20,6,0,0,0,1,0,0,16.1,15,16,15.35,77,16,2,0,2,16,1,0,15,0,0,1,8.27,8.82,8.46,8.54,6.17,1.96,-0.29,10304,2022,0.0,5000.0,789087,4500.0
류희운,8,0,8,1,0,0,0,1,0,0,5.2,9,9,8.85,26,10,0,0,2,1,0,0,5,0,0,0,14.29,14.29,14.06,12.96,6.33,1.94,-0.36,12655,2022,0.0,3300.0,789087,3300.0
수아레즈,30,29,1,0,0,0,6,8,0,0,173.2,48,61,59.8,714,151,19,0,7,50,4,0,159,16,0,6,2.49,3.16,3.1,3.09,2.94,1.16,6.23,15001,2022,0.0,104000.0,1276395,130000.0
뷰캐넌,26,26,0,1,1,1,11,8,0,0,160.0,54,61,60.3,691,176,29,2,10,39,8,0,117,6,0,2,3.04,3.43,3.39,3.22,3.61,1.34,5.47,14617,2022,0.0,156000.0,1276395,156000.0
원태인,27,27,0,0,0,0,10,8,0,0,165.1,72,75,73.3,700,175,25,1,16,38,4,3,130,8,0,3,3.92,4.08,3.99,3.86,3.72,1.29,4.37,14113,2022,0.0,30000.0,1276395,35000.0
오승환,57,0,57,47,0,0,6,2,31,2,57.0,21,23,25.2,239,59,9,1,8,13,1,0,51,4,0,1,3.32,3.63,3.98,3.75,3.98,1.26,1.54,10367,2022,0.0,160000.0,1276395,140000.0
백정현,24,24,0,0,0,0,4,13,0,0,124.2,73,76,73.75,562,154,27,2,22,37,9,1,70,9,0,9,5.27,5.49,5.32,5.2,5.62,1.53,1.51,10363,2022,0.0,115000.0,1276395,75000.0
홍정우,26,0,26,4,0,0,5,2,0,1,26.2,9,10,10.7,111,19,6,0,3,13,0,4,20,1,0,0,3.04,3.38,3.61,3.42,4.53,1.2,0.67,13242,2022,0.0,5300.0,1276395,6300.0
이승현,54,0,54,8,0,0,0,2,0,13,50.0,26,26,26.4,217,48,14,1,5,22,3,1,39,0,0,0,4.68,4.68,4.75,4.64,4.51,1.4,0.66,10527,2022,0.0,45000.0,1276395,47000.0
우규민,60,0,60,7,0,0,4,3,1,16,47.0,17,21,25.8,201,55,11,0,3,6,4,2,31,6,1,0,3.26,4.02,4.94,4.72,3.42,1.3,0.57,10523,2022,0.0,20000.0,1276395,25000.0
문용익,39,0,39,11,0,0,1,2,1,2,37.2,14,20,20.85,163,31,5,0,2,22,2,0,23,2,0,2,3.35,4.78,4.98,4.84,4.86,1.41,0.42,12885,2022,0.0,4500.0,1276395,6300.0
이승현,58,0,58,12,0,0,2,4,1,14,47.2,24,28,28.9,212,43,10,1,5,21,3,2,57,5,0,6,4.53,5.29,5.46,5.26,3.47,1.34,0.25,14798,2022,0.0,40500.0,1276395,43000.0
최하늘,14,5,9,4,0,0,1,4,0,1,33.2,23,23,22.25,156,42,4,1,5,15,2,0,18,0,1,0,6.15,6.15,5.95,5.6,5.78,1.69,0.22,13152,2022,0.0,3000.0,1276395,3600.0
박주혁,8,0,8,6,0,0,0,0,0,0,6.2,1,3,2.15,29,5,0,0,1,4,0,0,3,0,0,1,1.35,4.05,2.9,2.76,6.3,1.35,0.17,14668,2022,0.0,3300.0,1276395,3800.0
김대우,4,0,4,1,0,0,1,0,0,0,4.1,1,1,1.0,16,4,0,0,0,0,0,0,5,0,0,0,2.08,2.08,2.08,2.33,0.9,0.92,0.16,10685,2022,0.0,12000.0,1276395,7000.0
허윤동,12,12,0,0,0,0,4,3,0,0,55.0,40,43,40.05,264,64,13,0,8,34,6,0,36,1,0,2,6.55,7.04,6.55,6.26,6.13,1.78,0.15,14613,2022,0.0,4700.0,1276395,5400.0
최충연,38,0,38,13,0,0,0,1,0,0,38.1,20,24,25.25,177,39,10,1,3,20,5,3,29,5,0,3,4.7,5.63,5.93,5.82,4.6,1.54,0.11,12530,2022,0.0,4500.0,1276395,5500.0
장필준,19,1,18,1,0,0,0,3,0,0,30.0,19,20,20.35,139,38,11,1,1,15,3,2,17,1,0,1,5.7,6.0,6.11,5.87,4.42,1.77,0.02,11404,2022,0.0,12000.0,1276395,8000.0
노성호,3,0,3,0,0,0,0,0,0,0,2.0,1,1,1.5,11,2,0,0,0,3,0,0,2,0,0,0,4.5,4.5,6.75,6.28,5.93,2.5,-0.01,11144,2022,0.0,5800.0,1276395,4800.0
박세웅,5,0,5,2,0,0,0,0,0,0,2.2,2,2,2.0,14,1,0,0,0,5,1,0,2,0,0,0,6.75,6.75,6.75,7.05,8.88,2.25,-0.02,12651,2022,0.0,3300.0,1276395,3600.0
김서준,3,0,3,2,0,0,0,0,0,0,2.2,3,4,4.5,19,6,2,0,1,4,1,0,2,0,0,0,10.13,13.5,15.19,14.78,12.18,3.75,-0.13,15039,2022,0.0,3000.0,1276395,3300.0
