Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,김성욱,25 RF,,6,4,43.1,9,9,0,0,100.0,1.87,2.00,-0.56,0.07,,,,,,1.51,11.46,-0.18,1.33,0.154,0.136
0,김민혁,25 CF,,5,2,11.0,1,1,0,0,100.0,0.82,-1.45,0.30,0.02,,,,,,-1.13,-1.99,0.00,-1.13,-0.115,-0.115
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,김민혁,25 LF,,69,66,522.0,99,97,1,1,99.0,1.69,-2.90,-0.52,0.16,,,,,,-3.26,-5.73,-2.83,-6.09,-0.332,-0.620
0,조수행,25 CF,,15,2,40.0,12,11,0,1,91.7,2.48,0.53,-0.62,-0.43,,,,,,-0.52,-1.26,0.00,-0.52,-0.053,-0.053
0,조수행,25 RF,,10,3,38.0,12,12,0,0,100.0,2.84,-1.20,-0.01,0.06,,,,,,-1.15,-2.76,-0.14,-1.29,-0.117,-0.131
0,조수행,25 LF,,37,9,133.1,35,34,1,0,100.0,2.36,-0.81,0.25,0.17,,,,,,-0.40,-0.95,-0.50,-0.90,-0.040,-0.091
0,윤정빈,25 RF,,18,9,91.0,19,18,1,0,100.0,1.88,-3.54,-0.27,0.15,,,,,,-3.66,-22.93,-0.35,-4.01,-0.373,-0.409
0,윤정빈,25 LF,,1,0,1.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.01,,,0.000,
0,임병욱,25 RF,,6,5,46.0,6,6,0,0,100.0,1.17,-1.97,-0.13,0.08,,,,,,-2.02,-8.09,-0.19,-2.21,-0.206,-0.225
0,임병욱,25 LF,,9,6,60.0,14,14,0,0,100.0,2.10,1.59,-0.34,0.08,,,,,,1.33,5.33,-0.26,1.07,0.136,0.109
0,임병욱,25 CF,,14,8,71.0,23,23,0,0,100.0,2.92,-0.91,-0.77,0.13,,,,,,-1.55,-6.20,0.00,-1.55,-0.158,-0.158
0,박재현,25 CF,,16,5,62.0,11,9,1,1,90.9,1.45,-2.24,-0.50,0.11,,,,,,-2.63,-12.62,0.00,-2.63,-0.268,-0.268
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,박재현,25 LF,,7,0,10.0,2,2,0,0,100.0,1.80,-0.64,0.13,0.01,,,,,,-0.50,-2.39,-0.03,-0.53,-0.051,-0.054
0,스톤,25 RF,,13,13,114.0,22,19,2,1,95.5,1.66,-3.97,-0.20,0.19,,,,,,-3.99,-26.11,-0.57,-4.56,-0.406,-0.464
0,스톤,25 LF,,3,3,26.0,6,6,0,0,100.0,2.08,-0.02,0.41,0.03,,,,,,0.42,2.77,-0.13,0.29,0.043,0.030
0,최원준,25 LF,,2,0,4.0,0,0,0,0,0.0,0.00,0.00,,0.01,,,,,,0.00,0.01,-0.01,-0.01,0.000,-0.001
0,최원준,25 CF,,33,29,237.0,57,53,3,1,98.2,2.13,-4.96,0.72,-0.08,,,,,,-4.33,-8.78,0.00,-4.33,-0.441,-0.441
0,최원준,25 RF,,54,27,283.2,61,55,4,2,96.7,1.87,-2.72,1.15,-0.54,,,,,,-2.11,-4.28,-1.27,-3.38,-0.215,-0.344
0,김민석,25 RF,,1,0,1.0,0,0,0,0,0.0,0.00,-0.57,0.10,0.00,,,,,,-0.46,-1.28,,,-0.047,
0,김민석,25 LF,,27,18,152.0,32,30,1,1,96.9,1.84,0.86,-0.07,0.19,,,,,,0.98,2.72,-0.77,0.21,0.100,0.022
0,김민석,25 CF,,2,0,3.0,0,0,0,0,0.0,0.00,-0.33,-0.06,0.01,,,,,,-0.39,-1.07,0.00,-0.39,-0.039,-0.039
0,박지환,25 CF,,1,0,2.0,0,0,0,0,0.0,0.00,-0.25,-0.33,0.00,,,,,,-0.58,-3.20,,,-0.059,
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,박지환,25 RF,,5,4,32.0,8,8,0,0,100.0,2.25,1.19,-0.22,0.05,,,,,,1.02,5.64,-0.11,0.91,0.104,0.092
