Rank,Name,Team,Sort▼,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,비율,비율,비율,비율,비율,비율,WAR▼,팀,pid
Rank,Name,Team,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR▼,,
7,손아섭,22 RF,2.21,138,1.65,0.56,617,615,548,72,152,29,4,4,201,48,7,3,59,3,2,76,9,1,6,0.277,0.347,0.367,0.714,0.118,100.6,2.21,NC 다이노스,10261
8,권희동,22 CF,0.64,82,0.52,0.12,280,277,238,30,54,5,1,5,76,22,2,1,31,8,1,44,3,2,1,0.227,0.335,0.319,0.654,0.105,89.0,0.64,NC 다이노스,11172
9,김기환,22 CF,0.6,73,0.29,0.31,131,129,113,26,25,5,1,0,32,6,14,2,13,2,0,38,0,2,1,0.221,0.31,0.283,0.593,0.082,68.8,0.6,NC 다이노스,11400
10,도태훈,22 3B,0.17,91,-0.3,0.46,163,156,139,18,30,7,0,2,43,13,0,0,13,1,0,23,5,7,3,0.216,0.282,0.309,0.591,0.071,61.0,0.17,NC 다이노스,12560
11,오태양,22 CF,0.05,15,-0.06,0.1,4,4,3,5,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0.0,0.25,0.0,0.25,0.026,20.7,0.05,NC 다이노스,14766
12,이재용,22 C,0.03,8,0.1,-0.07,6,6,5,1,1,0,0,1,4,2,0,0,1,0,0,2,1,0,0,0.2,0.333,0.8,1.133,0.237,201.5,0.03,NC 다이노스,12902
13,원종현,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,11161
13,류진욱,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,11355
13,한재승,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,14764
13,이용준,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,14763
13,김진호,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,12897
13,하준영,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,13115
13,이용찬,22 P,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,10217
13,신민혁,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,13085
13,김태경,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,NC 다이노스,14593
22,정진기,22 CF,-0.03,39,-0.07,0.04,59,59,53,4,10,2,0,1,15,4,1,0,6,0,0,19,1,0,0,0.189,0.271,0.283,0.554,0.061,53.1,-0.03,NC 다이노스,10717
23,김수윤,22 1B,-0.08,10,-0.11,0.03,18,18,17,1,2,1,0,1,6,2,0,0,1,0,0,7,0,0,0,0.118,0.167,0.353,0.52,0.034,28.7,-0.08,NC 다이노스,12903
24,전민수,22 DH,-0.13,20,-0.03,-0.1,41,41,40,3,11,2,0,0,13,2,0,0,1,0,0,14,0,0,0,0.275,0.293,0.325,0.618,0.074,64.1,-0.13,NC 다이노스,10417
25,정범모,22 C,-0.2,5,-0.09,-0.11,7,7,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.143,0.143,0.143,0.286,-0.053,-42.8,-0.2,NC 다이노스,10772
26,박준영,22 3B,-0.24,75,0.44,-0.68,240,237,208,27,45,8,1,4,67,19,7,2,27,1,0,54,6,3,1,0.216,0.308,0.322,0.63,0.091,77.1,-0.24,NC 다이노스,12522
27,최승민,22 CF,-0.28,44,0.05,-0.33,34,34,34,19,11,0,0,0,11,3,6,3,0,0,0,7,1,0,0,0.324,0.324,0.324,0.648,0.082,67.3,-0.28,NC 다이노스,14187
28,박석민,22 3B,-0.31,16,-0.22,-0.09,58,57,47,3,7,2,0,0,9,2,0,0,9,1,0,8,3,1,0,0.149,0.298,0.191,0.489,0.059,49.9,-0.31,NC 다이노스,10322
29,김한별,22 SS,-0.31,24,-0.39,0.08,23,21,21,0,2,0,0,0,2,0,0,1,0,0,0,6,0,2,0,0.095,0.095,0.095,0.19,-0.089,-75.6,-0.31,NC 다이노스,14716
30,윤형준,22 1B,-0.36,35,-0.47,0.12,69,69,67,5,14,1,0,1,18,5,1,0,1,1,0,21,1,0,0,0.209,0.232,0.269,0.501,0.032,26.5,-0.36,NC 다이노스,11135
31,이명기,22 LF,-0.38,94,0.24,-0.62,341,335,300,36,78,13,2,0,95,23,5,4,30,3,0,56,8,6,2,0.26,0.331,0.317,0.648,0.097,82.2,-0.38,NC 다이노스,10119
32,오영수,22 1B,-0.41,83,-0.29,-0.12,259,259,231,25,55,10,0,6,83,31,0,5,22,3,0,58,4,0,3,0.238,0.309,0.359,0.668,0.099,85.2,-0.41,NC 다이노스,13082
33,서호철,22 2B,-0.53,89,-0.46,-0.07,214,211,195,26,40,8,0,2,54,14,3,1,12,4,0,41,6,3,0,0.205,0.265,0.277,0.542,0.056,47.8,-0.53,NC 다이노스,14220
34,천재환,22 CF,-0.54,29,-0.32,-0.22,36,36,35,4,5,1,0,1,9,1,1,0,0,1,0,11,1,0,0,0.143,0.167,0.257,0.424,0.002,1.9,-0.54,NC 다이노스,13261
35,김응민,22 C,-0.59,34,-0.54,-0.05,75,73,67,7,9,1,0,1,13,5,0,0,3,2,0,12,3,2,1,0.134,0.192,0.194,0.386,-0.002,-2.0,-0.59,NC 다이노스,10890
36,박대온,22 C,-0.79,59,-0.8,0.01,133,130,127,8,23,4,0,1,30,10,0,0,0,2,0,37,4,3,1,0.181,0.192,0.236,0.428,0.003,2.3,-0.79,NC 다이노스,11246
1,강승호,22 2B,2.79,134,2.33,0.47,487,481,444,54,117,28,1,10,177,62,13,5,29,3,0,100,8,6,5,0.264,0.31,0.399,0.709,0.109,98.0,2.79,두산 베어스,11087
2,허경민,22 3B,2.48,121,3.05,-0.58,493,489,432,59,125,23,0,8,172,60,10,3,36,16,3,40,12,2,7,0.289,0.36,0.398,0.758,0.135,122.1,2.48,두산 베어스,10184
3,김재환,22 LF,2.42,128,2.97,-0.55,517,514,448,64,111,24,1,23,206,72,2,1,61,4,4,133,5,0,4,0.248,0.34,0.46,0.8,0.144,129.8,2.42,두산 베어스,10643
4,박세혁,22 C,1.53,128,1.47,0.06,402,393,351,33,87,13,1,3,111,41,2,2,33,6,1,71,4,8,4,0.248,0.32,0.316,0.636,0.092,83.0,1.53,두산 베어스,10891
5,김인태,22 RF,1.33,83,1.09,0.24,279,279,235,25,58,6,0,5,79,25,1,0,41,3,1,47,6,0,0,0.247,0.366,0.336,0.702,0.123,111.1,1.33,두산 베어스,11098
6,정수빈,22 CF,1.24,127,0.98,0.26,455,448,405,58,105,12,4,3,134,41,15,8,39,1,1,56,2,6,4,0.259,0.323,0.331,0.654,0.096,86.3,1.24,두산 베어스,10195
7,양석환,22 1B,0.9,107,1.37,-0.48,446,444,405,58,99,14,1,20,175,51,1,0,32,7,3,101,3,0,2,0.244,0.309,0.432,0.741,0.121,108.9,0.9,두산 베어스,11213
8,페르난데스,22 DH,0.77,139,0.9,-0.13,550,550,508,52,157,28,0,6,203,77,0,0,35,2,0,45,34,0,5,0.309,0.353,0.4,0.753,0.127,115.0,0.77,두산 베어스,13927
9,안재석,22 SS,0.68,99,0.17,0.51,264,260,235,22,50,10,0,3,69,17,4,0,19,4,1,71,5,4,2,0.213,0.281,0.294,0.575,0.067,61.1,0.68,두산 베어스,14771
10,안권수,22 RF,0.68,76,0.79,-0.11,267,266,239,43,71,7,2,0,82,20,3,4,26,1,0,40,6,1,0,0.297,0.368,0.343,0.711,0.121,110.1,0.68,두산 베어스,14571
11,양찬열,22 RF,0.49,41,0.31,0.18,94,93,82,15,20,4,0,3,33,12,0,0,11,0,0,23,2,1,0,0.244,0.333,0.402,0.735,0.125,109.9,0.49,두산 베어스,14738
12,안승한,22 C,0.42,30,0.43,-0.01,39,38,36,5,12,3,0,0,15,8,0,0,2,0,0,12,0,1,0,0.333,0.368,0.417,0.785,0.139,125.2,0.42,두산 베어스,11328
13,김대한,22 RF,0.41,51,0.43,-0.03,110,108,96,13,23,6,1,4,43,11,2,1,5,6,0,27,0,2,1,0.24,0.315,0.448,0.763,0.134,120.4,0.41,두산 베어스,14170
14,김재호,22 SS,0.35,102,0.15,0.2,264,257,223,26,48,7,0,1,58,21,0,2,28,2,0,33,5,7,4,0.215,0.304,0.26,0.564,0.069,63.4,0.35,두산 베어스,10174
15,전민재,22 SS,0.24,35,0.04,0.2,46,45,45,11,13,1,0,0,14,0,3,0,0,0,0,12,3,1,0,0.289,0.289,0.311,0.6,0.065,55.5,0.24,두산 베어스,13073
16,박계범,22 3B,0.19,77,0.05,0.14,168,162,145,21,32,8,0,2,46,14,5,3,12,3,1,40,1,6,2,0.221,0.29,0.317,0.607,0.079,71.1,0.19,두산 베어스,11198
17,김민혁,22 1B,0.12,38,0.39,-0.27,97,97,88,11,25,2,0,5,42,16,0,0,7,2,0,25,6,0,0,0.284,0.351,0.477,0.828,0.153,134.3,0.12,두산 베어스,12970
18,최용제,22 C,0.05,1,0.05,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1.0,,,0.584,561.8,0.05,두산 베어스,12649
19,김태근,22 CF,0.04,2,0.15,-0.1,6,6,4,0,2,1,0,0,3,2,0,1,1,1,0,1,0,0,0,0.5,0.667,0.75,1.417,0.381,366.5,0.04,두산 베어스,14175
20,장승현,22 C,0.04,60,-0.14,0.18,109,106,96,6,20,3,0,0,23,9,0,0,5,4,0,27,2,3,1,0.208,0.274,0.24,0.514,0.05,44.8,0.04,두산 베어스,11097
21,정철원,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,13071
21,임창민,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10452
21,윤명준,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10885
21,이승진,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,12678
21,박신지,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,13070
21,장원준,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10299
21,김지용,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10747
21,김동주,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,14769
21,홍건희,22 P,0.0,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10696
21,박정수,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,11300
21,김강률,22 P,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,10690
21,이영하,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,12568
21,김명신,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,두산 베어스,12847
34,권민석,22 3B,-0.04,16,-0.03,-0.01,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.16,-138.5,-0.04,두산 베어스,13079
35,박유연,22 C,-0.07,13,0.01,-0.09,19,19,17,0,4,0,0,0,4,2,0,0,1,1,0,5,1,0,0,0.235,0.316,0.235,0.551,0.071,63.2,-0.07,두산 베어스,12892
36,신성현,22 LF,-0.09,17,-0.26,0.17,25,25,23,3,2,0,0,1,5,2,1,0,2,0,0,5,2,0,0,0.087,0.16,0.217,0.377,-0.009,-8.2,-0.09,두산 베어스,11492
37,강현구,22 LF,-0.13,3,0.09,-0.22,5,5,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.333,0.6,0.333,0.933,0.267,228.6,-0.13,두산 베어스,14773
38,송승환,22 LF,-0.22,11,0.09,-0.31,28,28,28,3,7,1,0,1,11,4,0,0,0,0,0,7,0,0,0,0.25,0.25,0.393,0.643,0.076,69.1,-0.22,두산 베어스,14172
39,이유찬,22 SS,-0.26,13,-0.16,-0.1,31,30,29,3,7,0,0,1,10,2,1,1,0,0,0,12,0,1,1,0.241,0.233,0.345,0.578,0.048,40.8,-0.26,두산 베어스,12894
40,조수행,22 LF,-0.32,117,-0.02,-0.3,134,132,119,36,28,4,1,1,37,9,22,7,10,1,0,31,4,2,2,0.235,0.295,0.311,0.606,0.078,70.9,-0.32,두산 베어스,12524
41,강진성,22 1B,-0.34,40,-0.33,0.0,94,92,80,7,13,2,0,1,18,8,4,0,11,2,1,20,2,1,0,0.163,0.28,0.225,0.505,0.054,49.2,-0.34,두산 베어스,11148
42,홍성호,22 RF,-0.35,12,-0.26,-0.09,19,19,18,3,3,0,0,0,3,0,0,0,1,0,0,7,1,0,0,0.167,0.211,0.167,0.378,-0.008,-7.1,-0.35,두산 베어스,12606
43,서예일,22 2B,-0.36,35,-0.2,-0.16,27,26,25,2,4,1,0,0,5,2,0,0,1,0,0,6,1,1,0,0.16,0.192,0.2,0.392,-0.006,-5.5,-0.36,두산 베어스,12523
44,오재원,22 2B,-0.41,18,-0.34,-0.06,31,31,29,2,5,2,0,0,7,4,1,2,1,0,0,9,1,0,1,0.172,0.194,0.241,0.435,0.005,4.5,-0.41,두산 베어스,10178
1,이정후,22 CF,8.5,142,8.29,0.2,627,618,553,85,193,36,10,23,318,113,5,0,66,5,12,32,10,0,3,0.349,0.421,0.575,0.996,0.212,186.4,8.5,키움 히어로즈,12906
2,김혜성,22 2B,5.04,129,4.19,0.85,566,565,516,81,164,18,7,4,208,48,34,7,47,0,3,83,9,0,3,0.318,0.373,0.403,0.776,0.138,121.6,5.04,키움 히어로즈,12905
3,푸이그,22 RF,3.35,126,3.96,-0.61,547,546,473,65,131,30,0,21,224,73,6,3,58,12,1,100,6,0,4,0.277,0.367,0.474,0.841,0.162,142.4,3.35,키움 히어로즈,15004
4,송성문,22 3B,1.63,142,1.19,0.44,601,596,547,67,135,21,4,13,203,79,0,1,45,1,6,65,8,1,7,0.247,0.302,0.371,0.673,0.096,84.7,1.63,키움 히어로즈,11376
5,이지영,22 C,1.1,137,1.06,0.04,450,441,420,38,112,13,4,2,139,37,1,1,20,2,2,44,16,8,0,0.267,0.303,0.331,0.634,0.084,73.9,1.1,키움 히어로즈,10312
6,김휘집,22 SS,0.93,112,1.86,-0.93,393,390,333,40,74,12,1,8,112,36,0,0,39,14,0,115,6,3,4,0.222,0.326,0.336,0.662,0.107,93.8,0.93,키움 히어로즈,14785
7,신준우,22 SS,0.26,76,0.02,0.24,54,52,43,6,6,3,0,0,9,0,0,0,7,2,0,19,0,2,0,0.14,0.288,0.209,0.497,0.062,54.2,0.26,키움 히어로즈,14695
8,김웅빈,22 DH,0.23,45,-0.01,0.24,135,132,115,17,26,5,1,1,36,11,0,2,13,4,1,38,2,3,0,0.226,0.326,0.313,0.639,0.1,87.4,0.23,키움 히어로즈,12503
9,임지열,22 LF,0.23,40,0.1,0.13,148,145,131,16,36,6,0,1,45,15,1,0,10,2,0,43,2,3,2,0.275,0.331,0.344,0.675,0.102,90.4,0.23,키움 히어로즈,11225
10,박동원,22 C,0.2,11,0.18,0.03,40,40,33,1,7,3,0,1,13,4,0,0,7,0,0,8,0,0,0,0.212,0.35,0.394,0.744,0.135,118.5,0.2,키움 히어로즈,10387
11,이재홍,22 2B,0.12,4,0.06,0.07,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,0.027,22.6,0.12,키움 히어로즈,14854
12,예진원,22 LF,0.05,20,-0.06,0.1,14,13,10,0,1,0,0,0,1,0,0,0,3,0,0,3,0,1,0,0.1,0.308,0.1,0.408,0.046,39.3,0.05,키움 히어로즈,13093
13,전병우,22 1B,0.03,115,-0.37,0.4,231,222,197,14,40,7,0,5,62,21,0,0,17,7,0,68,5,9,1,0.203,0.288,0.315,0.603,0.081,71.6,0.03,키움 히어로즈,11422
14,안우진,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,13091
14,박승주,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,12989
14,노운현,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,15027
14,하영민,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,11222
14,김성진,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,14849
14,애플러,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,15005
14,박주성,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,14130
14,김태훈,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,키움 히어로즈,10871
22,박주홍,22 LF,-0.04,21,-0.06,0.02,57,56,49,4,11,1,1,0,14,3,0,0,8,0,1,18,1,0,0,0.224,0.333,0.286,0.619,0.093,83.1,-0.04,키움 히어로즈,14580
23,김주형,22 SS,-0.07,55,0.31,-0.37,130,128,110,16,22,7,1,1,34,5,1,0,4,13,0,29,4,2,1,0.2,0.305,0.309,0.614,0.098,86.8,-0.07,키움 히어로즈,14214
24,김태진,22 1B,-0.07,70,-0.23,0.15,272,269,250,35,68,5,1,0,75,20,1,2,17,1,0,28,4,3,1,0.272,0.32,0.3,0.62,0.082,72.8,-0.07,키움 히어로즈,11244
25,이명기,22 DH,-0.08,2,-0.08,0.0,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,0.027,24.9,-0.08,키움 히어로즈,14212
26,강민국,22 SS,-0.08,3,-0.03,-0.05,4,4,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.25,0.0,0.25,0.001,0.6,-0.08,키움 히어로즈,11243
27,이병규,22 1B,-0.22,24,-0.24,0.02,40,40,38,7,7,1,1,0,10,5,1,0,2,0,0,11,0,0,0,0.184,0.225,0.263,0.488,0.032,28.0,-0.22,키움 히어로즈,12859
28,김수환,22 1B,-0.22,57,-0.07,-0.15,168,165,140,18,25,6,0,4,43,14,0,0,21,3,0,56,0,3,1,0.179,0.297,0.307,0.604,0.086,75.4,-0.22,키움 히어로즈,13096
29,김시앙,22 C,-0.25,13,-0.18,-0.07,14,13,12,1,1,0,0,0,1,0,0,0,1,0,0,8,1,1,0,0.083,0.154,0.083,0.237,-0.053,-47.4,-0.25,키움 히어로즈,14851
30,박준태,22 RF,-0.31,52,-0.17,-0.13,84,83,70,9,11,4,0,1,18,10,0,0,11,2,0,33,0,1,0,0.157,0.289,0.257,0.546,0.072,62.8,-0.31,키움 히어로즈,11260
31,김재현,22 C,-0.38,56,-0.16,-0.22,88,86,82,4,17,4,0,1,24,9,0,0,2,1,0,19,3,2,1,0.207,0.233,0.293,0.526,0.04,35.3,-0.38,키움 히어로즈,10870
32,이주형,22 DH,-0.4,32,-0.32,-0.08,85,85,71,7,12,0,0,1,15,8,0,0,10,3,0,27,0,0,1,0.169,0.294,0.211,0.505,0.059,52.2,-0.4,키움 히어로즈,14855
33,김준완,22 LF,-0.53,111,-0.14,-0.39,398,392,317,43,61,10,2,1,78,28,1,1,64,8,0,71,4,6,3,0.192,0.339,0.246,0.585,0.092,81.6,-0.53,키움 히어로즈,11182
34,이용규,22 LF,-0.68,86,-0.53,-0.15,326,325,271,34,54,6,0,0,60,21,12,2,45,7,0,42,7,1,2,0.199,0.326,0.221,0.547,0.076,66.9,-0.68,키움 히어로즈,10035
35,박찬혁,22 DH,-0.72,52,-0.31,-0.41,175,175,161,13,34,5,0,6,57,17,0,1,9,5,0,67,1,0,0,0.211,0.274,0.354,0.628,0.084,74.2,-0.72,키움 히어로즈,15068
