Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
47,박병호,22 1B,-0.22,107,105,873.0,942,861,74,7,99.3,9.64,6.66,,0.17,,-0.21,,,,6.63,7.7,-8.76,-2.13,0.683,-0.22,KT 위즈,10470
48,문상철,22 1B,-0.224,8,4,39.0,37,35,2,0,100.0,8.54,-1.84,,0.03,,,,,,-1.81,-9.31,-0.36,-2.17,-0.187,-0.224,KT 위즈,11333
49,김병희,22 1B,-0.23,16,9,81.1,75,67,6,2,97.3,8.08,-0.86,,-0.42,,-0.25,,,,-1.53,-5.38,-0.7,-2.23,-0.158,-0.23,KT 위즈,11330
50,조용호,22 RF,-0.235,92,93,675.1,138,131,7,0,100.0,1.84,0.59,-0.31,1.19,,,,,,1.47,1.62,-3.75,-2.28,0.152,-0.235,KT 위즈,12943
51,알포드,22 RF,-0.261,13,10,82.0,9,8,0,1,88.9,0.88,-1.48,-0.26,-0.34,,,,,,-2.08,-3.74,-0.45,-2.53,-0.214,-0.261,KT 위즈,15144
52,황재균,22 3B,-0.267,138,133,1147.2,306,87,207,12,96.1,2.31,-2.12,,-0.46,0.33,-0.35,,,,-2.59,-2.64,0.0,-2.59,-0.267,-0.267,KT 위즈,10407
53,알포드,22 LF,-0.468,58,52,420.0,81,76,2,3,96.3,1.67,-0.93,-0.65,-0.82,,,,,,-2.4,-4.32,-2.14,-4.54,-0.248,-0.468,KT 위즈,15144
54,주권,22 P,,58,0,50.2,7,2,5,0,100.0,1.24,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,11323
54,김태훈,22 RF,,1,0,1.0,0,0,0,0,0.0,0.0,-0.06,0.33,0.0,,,,,,0.27,5.53,,,0.028,,KT 위즈,11336
54,이정현,22 P,,3,0,3.2,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,12937
54,이상우,22 P,,2,0,3.1,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,15090
54,김재윤,22 P,,61,0,66.1,3,2,1,0,100.0,0.41,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,11489
54,심재민,22 P,,42,1,43.1,11,4,7,0,100.0,2.28,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,11311
54,배제성,22 P,,24,18,107.0,26,6,18,2,92.3,2.02,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,11394
54,오윤석,22 3B,,2,0,2.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,KT 위즈,11397
54,쿠에바스,22 P,,2,2,11.0,1,1,0,0,100.0,0.82,,,,,,,,,0.0,,,,0.0,,KT 위즈,13942
54,김민수,22 P,,76,0,80.2,18,3,13,2,88.9,1.79,,,,,,,,,0.0,,,,0.0,,KT 위즈,11317
54,류희운,22 P,,8,0,5.2,1,1,0,0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,12655
54,고명성,22 2B,,1,0,1.0,2,1,1,0,100.0,18.0,0.29,,0.0,,,,,,0.29,41.98,,,0.028,,KT 위즈,13171
54,지명성,22 P,,2,0,2.0,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,14775
54,박영현,22 P,,52,0,51.2,7,0,6,1,85.7,1.05,,,,,,,,,0.0,0.0,,,0.0,,KT 위즈,15089
54,고영표,22 P,,28,28,182.1,57,18,35,4,93.0,2.62,,,,,,,,,0.0,,,,0.0,,KT 위즈,11308
54,문상철,22 LF,,1,0,2.0,0,0,0,0,0.0,0.0,,0.11,0.0,,,,,,0.11,0.56,,,0.011,,KT 위즈,11333
1,김지찬,22 2B,0.823,96,83,734.1,463,194,251,18,96.1,5.45,4.35,,-0.59,0.54,,,,,4.3,5.48,3.69,7.99,0.443,0.823,삼성 라이온즈,14618
2,강민호,22 C,0.808,95,84,714.1,591,546,41,4,99.3,7.4,-1.33,,0.73,,0.08,-0.57,0.97,,-0.42,-0.46,8.26,7.84,-0.043,0.808,삼성 라이온즈,10232
3,김태군,22 C,0.611,69,40,390.0,350,323,26,1,99.7,8.05,0.35,,0.7,,0.08,1.02,-0.46,,1.83,2.58,4.1,5.93,0.188,0.611,삼성 라이온즈,10459
4,이재현,22 SS,0.333,56,42,380.1,179,61,111,7,96.1,4.07,-1.14,,-0.34,1.63,,,,,0.15,0.3,3.08,3.23,0.016,0.333,삼성 라이온즈,15034
5,이원석,22 3B,0.28,39,36,277.0,73,22,48,3,95.9,2.27,2.15,,0.24,0.32,,,,,2.71,4.44,0.0,2.71,0.28,0.28,삼성 라이온즈,10180
6,박승규,22 CF,0.258,24,12,127.1,49,49,0,0,100.0,3.46,2.58,-0.26,0.18,,,,,,2.5,5.81,0.0,2.5,0.258,0.258,삼성 라이온즈,14122
7,안주형,22 2B,0.239,15,3,53.0,38,13,25,0,100.0,6.45,2.06,,0.06,0.0,,,,,2.12,16.98,0.2,2.32,0.219,0.239,삼성 라이온즈,12988
8,강한울,22 3B,0.201,61,36,336.1,103,26,71,6,94.2,2.6,1.46,,-0.19,0.32,0.36,,,,1.95,2.99,0.0,1.95,0.201,0.201,삼성 라이온즈,11255
9,공민규,22 1B,0.14,5,3,27.0,32,30,2,0,100.0,10.67,1.56,,0.02,,,,,,1.58,15.13,-0.22,1.36,0.162,0.14,삼성 라이온즈,13164
10,오선진,22 SS,0.137,30,21,176.1,95,39,51,5,94.7,4.59,-0.85,,-0.19,0.69,,,,,-0.35,-0.51,1.68,1.33,-0.036,0.137,삼성 라이온즈,10557
11,김영웅,22 3B,0.115,8,1,21.0,6,1,5,0,100.0,2.57,1.34,,0.02,-0.25,,,,,1.11,12.31,0.0,1.11,0.115,0.115,삼성 라이온즈,15035
12,강한울,22 2B,0.113,27,12,120.1,59,15,44,0,100.0,4.41,-0.18,,0.14,0.55,,,,,0.52,0.79,0.58,1.1,0.053,0.113,삼성 라이온즈,11255
13,윤정빈,22 RF,0.112,5,0,8.0,3,3,0,0,100.0,3.38,1.01,0.08,0.01,,,,,,1.1,12.23,-0.02,1.08,0.114,0.112,삼성 라이온즈,13161
14,박승규,22 LF,0.106,8,0,13.2,3,3,0,0,100.0,1.98,1.03,0.0,0.02,,,,,,1.05,2.43,-0.02,1.03,0.108,0.106,삼성 라이온즈,14122
15,김현준,22 RF,0.105,13,6,67.2,14,14,0,0,100.0,1.86,1.6,-0.4,0.12,,,,,,1.32,1.61,-0.3,1.02,0.136,0.105,삼성 라이온즈,14867
16,이해승,22 SS,0.103,38,26,245.1,119,38,73,8,93.3,4.07,-0.46,,-0.08,-0.45,,,,,-0.98,-3.08,1.98,1.0,-0.101,0.103,삼성 라이온즈,14121
17,김호재,22 3B,0.096,8,1,20.0,7,1,6,0,100.0,3.15,0.81,,0.02,0.11,,,,,0.93,6.4,0.0,0.93,0.096,0.096,삼성 라이온즈,13240
18,김재혁,22 CF,0.094,3,0,6.0,5,4,1,0,100.0,7.5,0.29,0.62,0.01,,,,,,0.91,8.77,0.0,0.91,0.094,0.094,삼성 라이온즈,15036
19,최영진,22 1B,0.084,14,5,56.0,48,44,4,0,100.0,7.71,0.99,,0.04,,0.27,,,,1.3,4.34,-0.48,0.82,0.134,0.084,삼성 라이온즈,10934
20,이성규,22 LF,0.084,1,0,2.0,2,2,0,0,100.0,9.0,0.82,0.01,0.0,,,,,,0.83,9.14,-0.01,0.82,0.085,0.084,삼성 라이온즈,12562
21,김재성,22 C,0.082,26,18,171.2,140,133,5,2,98.6,7.23,0.17,,-0.44,,,-0.44,-0.56,,-1.1,-2.51,1.9,0.8,-0.113,0.082,삼성 라이온즈,11344
22,박승규,22 RF,0.077,17,5,59.0,11,11,0,0,100.0,1.68,1.03,-0.17,0.1,,,,,,0.96,2.23,-0.21,0.75,0.099,0.077,삼성 라이온즈,14122
23,윤정빈,22 LF,0.068,3,0,5.0,2,2,0,0,100.0,3.6,0.41,0.27,0.01,,,,,,0.68,7.55,-0.02,0.66,0.07,0.068,삼성 라이온즈,13161
24,이태훈,22 1B,0.058,3,1,10.0,9,8,1,0,100.0,8.1,0.63,,0.01,,,,,,0.64,9.23,-0.08,0.56,0.066,0.058,삼성 라이온즈,13160
25,김성윤,22 RF,0.049,9,2,25.0,9,8,0,1,88.9,2.88,1.55,-0.56,-0.44,,,,,,0.55,1.66,-0.08,0.47,0.057,0.049,삼성 라이온즈,12936
26,김상수,22 SS,0.036,47,37,326.1,182,79,98,5,97.3,4.88,-0.54,,-0.43,-1.79,,,,,-2.75,-5.51,3.1,0.35,-0.284,0.036,삼성 라이온즈,10320
27,피렐라,22 RF,0.036,3,0,5.0,0,0,0,0,0.0,0.0,0.08,0.27,0.01,,,,,,0.35,0.36,-0.01,0.34,0.037,0.036,삼성 라이온즈,14757
28,윤정빈,22 1B,0.034,3,0,6.0,4,4,0,0,100.0,6.0,0.34,,0.0,,,,,,0.35,3.86,-0.02,0.33,0.036,0.034,삼성 라이온즈,13161
29,조민성,22 1B,0.033,10,3,31.0,34,31,2,1,97.1,9.58,0.48,,0.02,,,,,,0.5,6.01,-0.18,0.32,0.052,0.033,삼성 라이온즈,15040
30,이해승,22 3B,0.025,6,1,14.0,7,1,5,1,85.7,3.86,0.6,,-0.47,0.11,,,,,0.24,0.76,0.0,0.24,0.025,0.025,삼성 라이온즈,14121
31,이재현,22 3B,0.025,28,19,156.0,46,7,36,3,93.5,2.48,-0.84,,0.13,0.55,0.39,,,,0.24,0.46,0.0,0.24,0.025,0.025,삼성 라이온즈,15034
32,이병헌,22 C,0.016,3,2,11.0,12,9,3,0,100.0,9.82,0.0,,0.03,,,-0.02,0.05,,0.05,2.63,0.1,0.15,0.006,0.016,삼성 라이온즈,14117
33,김동엽,22 LF,0.003,9,5,45.0,11,11,0,0,100.0,2.2,0.63,-0.5,0.07,,,,,,0.2,0.97,-0.17,0.03,0.021,0.003,삼성 라이온즈,12548
34,안주형,22 SS,0.002,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.02,0.02,0.0,0.002,삼성 라이온즈,12988
35,이해승,22 1B,0.001,1,0,2.0,4,4,0,0,100.0,18.0,0.03,,0.0,,,,,,0.03,0.11,-0.02,0.01,0.003,0.001,삼성 라이온즈,14121
36,김성표,22 LF,-0.001,2,0,2.0,0,0,0,0,0.0,0.0,-0.01,,0.0,,,,,,0.0,-0.03,-0.01,-0.01,0.0,-0.001,삼성 라이온즈,11109
37,이재현,22 2B,-0.003,6,4,30.0,15,7,7,1,93.3,4.2,0.55,,-0.45,-0.25,,,,,-0.16,-0.3,0.13,-0.03,-0.016,-0.003,삼성 라이온즈,15034
38,김동진,22 2B,-0.012,2,0,6.0,5,0,5,0,100.0,7.5,-0.16,,0.01,,,,,,-0.15,-4.34,0.03,-0.12,-0.016,-0.012,삼성 라이온즈,14863
39,김지찬,22 SS,-0.019,15,11,99.0,50,14,32,4,92.0,4.18,-1.85,,0.16,0.5,,,,,-1.19,-1.51,1.0,-0.19,-0.122,-0.019,삼성 라이온즈,14618
40,김헌곤,22 LF,-0.021,25,9,104.0,26,24,2,0,100.0,2.25,-0.47,0.48,0.16,,,,,,0.17,0.31,-0.38,-0.21,0.018,-0.021,삼성 라이온즈,10640
41,이성규,22 1B,-0.027,5,2,22.0,23,23,0,0,100.0,9.41,-0.06,,0.02,,,,,,-0.05,-0.51,-0.22,-0.27,-0.005,-0.027,삼성 라이온즈,12562
42,김상수,22 3B,-0.029,4,2,18.0,3,1,2,0,100.0,1.5,-0.6,,0.02,0.3,,,,,-0.28,-0.57,0.0,-0.28,-0.029,-0.029,삼성 라이온즈,10320
43,최영진,22 3B,-0.055,16,11,98.0,34,11,22,1,97.1,3.03,-0.49,,0.08,-0.25,0.12,,,,-0.53,-1.79,0.0,-0.53,-0.055,-0.055,삼성 라이온즈,10934
44,김호재,22 1B,-0.057,7,0,13.0,10,10,0,0,100.0,6.92,-0.47,,0.01,,,,,,-0.46,-3.13,-0.1,-0.56,-0.047,-0.057,삼성 라이온즈,13240
45,김영웅,22 SS,-0.058,3,2,13.0,4,2,1,1,75.0,2.08,-0.47,,0.02,-0.22,,,,,-0.66,-7.36,0.1,-0.56,-0.068,-0.058,삼성 라이온즈,15035
46,김재혁,22 RF,-0.073,4,4,32.1,3,3,0,0,100.0,0.84,-0.33,-0.29,0.06,,,,,,-0.56,-5.42,-0.14,-0.7,-0.058,-0.073,삼성 라이온즈,15036
47,김성윤,22 LF,-0.074,6,1,17.0,1,1,0,0,100.0,0.53,-0.76,0.09,0.03,,,,,,-0.64,-1.93,-0.07,-0.71,-0.066,-0.074,삼성 라이온즈,12936
48,김호재,22 SS,-0.078,2,0,3.0,1,0,1,0,100.0,3.0,-0.42,,0.0,-0.4,,,,,-0.82,-5.59,0.06,-0.76,-0.084,-0.078,삼성 라이온즈,13240
49,조민성,22 LF,-0.085,3,1,9.0,2,2,0,0,100.0,2.0,-0.98,0.17,0.01,,,,,,-0.8,-9.56,-0.03,-0.83,-0.082,-0.085,삼성 라이온즈,15040
50,공민규,22 3B,-0.104,7,1,18.0,6,1,3,2,66.7,2.0,-1.02,,0.02,,,,,,-1.01,-9.66,0.0,-1.01,-0.104,-0.104,삼성 라이온즈,13164
51,송준석,22 LF,-0.11,5,2,19.0,6,6,0,0,100.0,2.84,-1.08,0.07,0.03,,,,,,-0.98,-8.33,-0.08,-1.06,-0.101,-0.11,삼성 라이온즈,11200
52,김호재,22 2B,-0.113,6,3,31.0,20,8,10,2,90.0,5.23,-0.81,,-0.45,0.05,,,,,-1.2,-8.25,0.11,-1.09,-0.124,-0.113,삼성 라이온즈,13240
53,김재혁,22 LF,-0.118,6,5,43.0,8,8,0,0,100.0,1.67,-0.82,-0.21,0.06,,,,,,-0.96,-9.21,-0.19,-1.15,-0.099,-0.118,삼성 라이온즈,15036
54,김성표,22 CF,-0.119,10,4,47.0,15,15,0,0,100.0,2.87,-1.3,0.08,0.07,,,,,,-1.15,-9.75,0.0,-1.15,-0.119,-0.119,삼성 라이온즈,11109
55,송준석,22 RF,-0.157,6,6,42.0,4,4,0,0,100.0,0.86,-1.52,0.11,0.07,,,,,,-1.33,-11.29,-0.19,-1.52,-0.137,-0.157,삼성 라이온즈,11200
56,오선진,22 3B,-0.166,53,36,326.2,86,26,56,4,95.3,2.26,-0.84,,0.28,-1.22,0.17,,,,-1.61,-2.32,0.0,-1.61,-0.166,-0.166,삼성 라이온즈,10557
57,강한울,22 SS,-0.203,13,5,42.2,24,9,12,3,87.5,4.43,-1.98,,-0.41,0.04,,,,,-2.35,-3.6,0.38,-1.97,-0.242,-0.203,삼성 라이온즈,11255
58,오선진,22 2B,-0.213,25,19,135.1,71,37,33,1,98.6,4.66,-2.12,,0.16,-0.79,,,,,-2.75,-3.96,0.69,-2.06,-0.284,-0.213,삼성 라이온즈,10557
59,김상수,22 2B,-0.215,25,20,174.0,110,42,64,4,96.4,5.48,-2.58,,-0.28,-0.11,,,,,-2.97,-5.94,0.88,-2.09,-0.306,-0.215,삼성 라이온즈,10320
60,김현준,22 CF,-0.323,102,92,799.1,239,232,4,3,98.7,2.66,-2.81,0.02,-0.34,,,,,,-3.13,-3.82,0.0,-3.13,-0.323,-0.323,삼성 라이온즈,14867
61,김성윤,22 CF,-0.33,16,8,74.0,17,15,2,0,100.0,2.07,-2.55,-0.76,0.1,,,,,,-3.2,-9.61,0.0,-3.2,-0.33,-0.33,삼성 라이온즈,12936
62,김헌곤,22 CF,-0.343,35,28,232.1,64,64,0,0,100.0,2.48,-3.72,0.07,0.32,,,,,,-3.33,-5.99,0.0,-3.33,-0.343,-0.343,삼성 라이온즈,10640
63,김헌곤,22 RF,-0.352,28,25,209.1,42,40,2,0,100.0,1.81,-3.41,0.54,0.37,,,,,,-2.49,-4.49,-0.92,-3.41,-0.257,-0.352,삼성 라이온즈,10640
64,이원석,22 1B,-0.483,22,18,170.0,170,154,13,3,98.2,8.84,-3.05,,-0.36,,0.42,,,,-2.99,-4.89,-1.7,-4.69,-0.308,-0.483,삼성 라이온즈,10180
65,구자욱,22 RF,-0.933,97,96,838.2,175,166,5,4,97.7,1.84,-4.38,0.1,-0.45,,,,,,-4.73,-6.88,-4.32,-9.05,-0.488,-0.933,삼성 라이온즈,10892
66,피렐라,22 LF,-1.009,121,121,1026.1,240,228,7,5,97.9,2.06,-3.2,-0.28,-0.87,,,,,,-4.35,-4.45,-5.43,-9.78,-0.449,-1.009,삼성 라이온즈,14757
67,오재일,22 1B,-1.012,119,112,949.0,963,881,77,5,99.5,9.09,-1.05,,0.71,,-0.16,,,,-0.5,-0.53,-9.32,-9.82,-0.051,-1.012,삼성 라이온즈,10400
68,윤정빈,22 CF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.02,,,0.0,,삼성 라이온즈,13161
68,홍정우,22 P,,25,0,26.2,8,2,6,0,100.0,2.7,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,13242
68,김재혁,22 1B,,1,0,1.0,1,0,1,0,100.0,9.0,0.19,,0.0,,,,,,0.19,1.79,,,0.019,,삼성 라이온즈,15036
68,우규민,22 P,,60,0,47.0,10,1,9,0,100.0,1.91,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,10523
68,안주형,22 3B,,1,0,1.0,0,0,0,0,0.0,0.0,-0.05,,0.0,,,,,,-0.05,-0.37,,,-0.005,,삼성 라이온즈,12988
68,김동진,22 3B,,1,0,1.0,0,0,0,0,0.0,0.0,-0.02,,0.0,,,,,,-0.02,-0.51,,,-0.002,,삼성 라이온즈,14863
68,최영진,22 2B,,1,0,1.0,1,0,1,0,100.0,9.0,0.17,,0.0,,,,,,0.17,0.58,,,0.018,,삼성 라이온즈,10934
68,김서준,22 P,,3,0,2.2,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,15039
68,김현준,22 LF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,14867
68,박주혁,22 P,,8,0,6.2,1,0,1,0,100.0,1.35,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,14668
68,김영웅,22 2B,,1,0,2.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.01,,,0.0,,삼성 라이온즈,15035
68,오승환,22 P,,56,0,57.0,5,3,1,1,80.0,0.63,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,10367
68,이상민,22 P,,45,0,29.1,6,2,3,1,83.3,1.53,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,11169
1,박성한,22 SS,2.029,138,131,1176.0,615,215,376,24,96.1,4.52,7.73,,0.5,0.26,,,,,8.48,8.73,11.2,19.68,0.874,2.029,SSG 랜더스,12922
2,최지훈,22 CF,0.79,114,106,921.2,250,241,8,1,99.6,2.43,5.06,1.32,1.28,,,,,,7.66,7.66,0.0,7.66,0.79,0.79,SSG 랜더스,14587
3,김성현,22 2B,0.715,105,67,649.0,368,131,230,7,98.1,5.01,2.95,,-0.21,1.56,,,,,4.31,4.77,2.63,6.94,0.444,0.715,SSG 랜더스,10636
4,김민식,22 C,0.667,77,47,447.0,365,328,34,3,99.2,7.29,0.12,,-0.09,,-0.09,1.52,0.74,,1.98,2.74,4.49,6.47,0.204,0.667,SSG 랜더스,10707
5,이재원,22 C,0.478,100,78,660.1,591,567,20,4,99.3,8.0,-0.42,,0.08,,-0.4,-0.32,-1.12,,-1.84,-2.53,6.48,4.64,-0.19,0.478,SSG 랜더스,10082
6,오태곤,22 LF,0.298,81,50,488.0,125,117,7,1,99.2,2.29,4.0,0.79,0.25,,,,,,5.04,5.58,-2.14,2.9,0.519,0.298,SSG 랜더스,10249
7,최지훈,22 LF,0.243,27,18,166.1,42,41,1,0,100.0,2.27,2.83,0.11,0.25,,,,,,3.19,3.19,-0.83,2.36,0.329,0.243,SSG 랜더스,14587
8,김강민,22 CF,0.19,60,35,341.0,85,85,0,0,100.0,2.24,0.87,0.5,0.47,,,,,,1.84,3.16,0.0,1.84,0.19,0.19,SSG 랜더스,10108
9,이흥련,22 C,0.185,22,15,139.0,114,109,5,0,100.0,7.38,0.63,,0.42,,0.09,-0.62,-0.07,,0.47,3.08,1.32,1.79,0.049,0.185,SSG 랜더스,11108
10,최정,22 3B,0.168,117,115,958.1,253,71,170,12,95.3,2.26,1.4,,-0.14,0.38,-0.02,,,,1.63,1.93,0.0,1.63,0.168,0.168,SSG 랜더스,10106
11,안상현,22 2B,0.161,30,9,103.0,64,21,42,1,98.4,5.5,1.67,,0.12,-0.63,,,,,1.16,3.62,0.4,1.56,0.119,0.161,SSG 랜더스,12613
12,최경모,22 2B,0.156,28,5,76.0,37,17,20,0,100.0,4.38,1.45,,0.09,-0.25,,,,,1.29,1.9,0.22,1.51,0.133,0.156,SSG 랜더스,14151
13,최상민,22 RF,0.151,13,0,22.0,10,10,0,0,100.0,4.09,1.47,,0.04,,,,,,1.51,8.03,-0.04,1.47,0.155,0.151,SSG 랜더스,13195
14,최경모,22 3B,0.144,62,10,157.2,53,15,35,3,94.3,2.85,2.11,,-0.35,-0.37,,,,,1.39,2.05,0.0,1.39,0.144,0.144,SSG 랜더스,14151
15,오준혁,22 RF,0.126,17,8,64.0,14,14,0,0,100.0,1.97,1.51,-0.14,0.11,,,,,,1.48,4.54,-0.26,1.22,0.153,0.126,SSG 랜더스,10672
16,최지훈,22 RF,0.11,39,14,151.1,44,42,2,0,100.0,2.62,0.98,0.5,0.27,,,,,,1.74,1.74,-0.67,1.07,0.18,0.11,SSG 랜더스,14587
17,오준혁,22 LF,0.107,8,4,29.1,5,3,2,0,100.0,1.53,0.71,0.4,0.04,,,,,,1.15,3.53,-0.12,1.03,0.119,0.107,SSG 랜더스,10672
18,최경모,22 SS,0.101,8,0,15.2,13,4,8,1,92.3,6.89,0.21,,0.03,0.65,,,,,0.88,1.3,0.1,0.98,0.091,0.101,SSG 랜더스,14151
19,석정우,22 3B,0.101,3,1,9.0,4,1,3,0,100.0,4.0,0.56,,0.01,0.41,,,,,0.98,15.69,0.0,0.98,0.101,0.101,SSG 랜더스,15121
20,최상민,22 CF,0.071,4,1,14.0,8,8,0,0,100.0,5.14,0.52,0.15,0.02,,,,,,0.69,3.68,0.0,0.69,0.071,0.071,SSG 랜더스,13195
21,추신수,22 RF,0.055,2,2,17.0,4,4,0,0,100.0,2.12,0.59,,0.03,,,,,,0.62,0.8,-0.09,0.53,0.064,0.055,SSG 랜더스,14888
22,김성현,22 SS,0.049,20,12,94.1,49,16,32,1,98.0,4.58,0.1,,0.16,-0.6,,,,,-0.34,-0.38,0.82,0.48,-0.035,0.049,SSG 랜더스,10636
23,라가레스,22 LF,0.048,46,46,394.2,101,97,2,2,98.0,2.26,3.09,-0.29,-0.37,,,,,,2.42,7.12,-1.96,0.46,0.25,0.048,SSG 랜더스,15151
24,오태곤,22 3B,0.041,1,0,2.0,1,0,1,0,100.0,4.5,0.4,,0.0,,,,,,0.4,0.44,0.0,0.4,0.041,0.041,SSG 랜더스,10249
25,석정우,22 2B,0.028,3,1,9.1,8,4,4,0,100.0,7.71,0.23,,0.01,,,,,,0.24,3.89,0.03,0.27,0.025,0.028,SSG 랜더스,15121
26,최준우,22 2B,0.011,6,4,25.0,21,9,11,1,95.2,7.2,0.69,,-0.45,-0.25,,,,,-0.01,-0.08,0.11,0.1,-0.001,0.011,SSG 랜더스,13128
27,오태곤,22 RF,0.009,16,3,42.1,16,15,1,0,100.0,3.4,0.61,-0.42,0.07,,,,,,0.27,0.3,-0.18,0.09,0.028,0.009,SSG 랜더스,10249
28,이현석,22 C,0.004,9,3,35.0,28,25,2,1,96.4,6.94,0.0,,-0.38,,,-0.28,0.62,,-0.23,-3.63,0.26,0.04,-0.023,0.004,SSG 랜더스,11369
29,최항,22 3B,0.004,3,2,13.0,2,0,2,0,100.0,1.38,0.32,,0.01,-0.29,,,,,0.04,0.35,0.0,0.04,0.004,0.004,SSG 랜더스,10810
30,안상현,22 SS,0.002,1,0,2.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.01,0.02,0.02,0.0,0.002,SSG 랜더스,12613
31,김규남,22 LF,0.0,1,0,2.0,0,0,0,0,0.0,0.0,-0.31,0.32,0.0,,,,,,0.01,1.03,-0.01,0.0,0.001,0.0,SSG 랜더스,14200
32,하재훈,22 RF,-0.001,1,0,3.0,0,0,0,0,0.0,0.0,-0.01,,0.01,,,,,,0.0,0.0,-0.01,-0.01,0.0,-0.001,SSG 랜더스,14147
33,조형우,22 C,-0.017,5,1,20.0,19,19,0,0,100.0,8.55,0.0,,0.06,,,-0.29,-0.17,,-0.36,-5.7,0.19,-0.16,-0.037,-0.017,SSG 랜더스,14806
34,오태곤,22 1B,-0.022,45,9,129.1,126,111,15,0,100.0,8.77,0.57,,0.1,,0.13,,,,0.79,0.88,-1.0,-0.21,0.082,-0.022,SSG 랜더스,10249
35,이정범,22 RF,-0.028,2,2,14.0,7,5,1,1,85.7,3.86,-0.53,0.78,-0.46,,,,,,-0.21,-4.32,-0.06,-0.27,-0.022,-0.028,SSG 랜더스,13194
36,석정우,22 SS,-0.028,3,1,7.1,3,1,2,0,100.0,3.68,-0.32,,0.01,,,,,,-0.31,-4.99,0.04,-0.27,-0.032,-0.028,SSG 랜더스,15121
37,한유섬,22 RF,-0.033,120,114,979.2,214,210,4,0,100.0,1.97,2.31,0.55,1.73,,,,,,4.6,4.91,-4.92,-0.32,0.474,-0.033,SSG 랜더스,10815
38,이정범,22 LF,-0.033,1,1,4.0,0,0,0,0,0.0,0.0,-0.3,,0.01,,,,,,-0.3,-6.14,-0.02,-0.32,-0.031,-0.033,SSG 랜더스,13194
39,하재훈,22 LF,-0.049,40,23,194.0,48,44,3,1,97.9,2.18,0.47,0.08,-0.19,,,,,,0.36,0.86,-0.83,-0.47,0.037,-0.049,SSG 랜더스,14147
40,김규남,22 RF,-0.053,1,1,8.0,4,4,0,0,100.0,4.5,0.22,-0.72,0.01,,,,,,-0.49,-35.03,-0.03,-0.52,-0.05,-0.053,SSG 랜더스,14200
41,최항,22 1B,-0.057,3,0,3.0,2,2,0,0,100.0,6.0,-0.54,,0.0,,,,,,-0.54,-5.15,-0.02,-0.56,-0.055,-0.057,SSG 랜더스,10810
42,최주환,22 2B,-0.072,63,58,435.0,219,81,131,7,96.8,4.39,-2.9,,0.51,-0.44,,,,,-2.84,-4.22,2.14,-0.7,-0.293,-0.072,SSG 랜더스,10182
43,오태곤,22 CF,-0.092,5,1,12.0,0,0,0,0,0.0,0.0,-0.83,-0.08,0.02,,,,,,-0.89,-0.99,0.0,-0.89,-0.092,-0.092,SSG 랜더스,10249
44,김성현,22 3B,-0.126,18,10,111.1,39,12,23,4,89.7,2.83,-1.22,,0.1,0.15,-0.25,,,,-1.22,-1.35,0.0,-1.22,-0.126,-0.126,SSG 랜더스,10636
45,최상민,22 LF,-0.165,6,2,22.0,5,5,0,0,100.0,2.05,-1.87,0.31,0.03,,,,,,-1.52,-8.1,-0.08,-1.6,-0.157,-0.165,SSG 랜더스,13195
46,김재현,22 3B,-0.202,9,6,49.0,11,4,6,1,90.9,1.84,-1.71,,0.04,-0.29,,,,,-1.96,-15.7,0.0,-1.96,-0.202,-0.202,SSG 랜더스,11289
