선수,팀,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,pid,연도,기존pid
안권수,롯데 자이언츠,0.99,95,0.42,0.57,309,302,268,42,72,6,1,2,86,29,16,7,30,1,1,40,4,7,3,0.269,0.341,0.321,0.662,0.102,84.8,145712,2023,14571
정훈,롯데 자이언츠,0.75,80,1.24,-0.49,233,228,201,40,56,14,0,6,88,31,2,0,26,0,1,39,4,4,2,0.279,0.358,0.438,0.796,0.145,118.8,102532,2023,10253
구드럼,롯데 자이언츠,0.39,50,1.15,-0.75,201,201,173,16,51,14,1,0,67,28,0,0,23,1,1,46,6,0,4,0.295,0.373,0.387,0.76,0.138,115.0,156512,2023,15651
윤동희,롯데 자이언츠,0.35,107,0.34,0.01,423,421,387,45,111,18,1,2,137,41,3,6,28,1,0,69,10,2,5,0.287,0.333,0.354,0.687,0.106,88.0,150482,2023,15048
손성빈,롯데 자이언츠,0.29,45,0.08,0.21,80,78,76,13,20,3,0,1,26,15,0,0,2,0,0,10,3,2,0,0.263,0.282,0.342,0.624,0.076,63.7,147962,2023,14796
배영빈,롯데 자이언츠,0.21,18,0.25,-0.04,18,17,16,2,5,2,0,0,7,0,1,0,1,0,0,2,0,1,0,0.313,0.353,0.438,0.791,0.144,123.6,156252,2023,15625
장두성,롯데 자이언츠,0.17,25,-0.03,0.2,15,14,13,7,2,0,0,0,2,1,2,0,1,0,0,3,1,1,0,0.154,0.214,0.154,0.368,-0.008,-6.9,131552,2023,13155
렉스,롯데 자이언츠,0.12,55,0.4,-0.28,234,233,203,20,50,4,2,4,70,30,0,1,28,1,2,54,3,0,2,0.246,0.338,0.345,0.683,0.108,88.5,151522,2023,15152
김민석,롯데 자이언츠,0.1,129,0.73,-0.63,454,441,400,53,102,24,0,3,135,39,16,3,31,6,1,112,6,12,5,0.255,0.314,0.338,0.652,0.095,78.1,152532,2023,15253
고승민,롯데 자이언츠,0.08,94,0.21,-0.13,308,301,255,35,57,14,2,2,81,24,8,3,42,1,3,64,2,6,4,0.224,0.331,0.318,0.649,0.1,82.5,141602,2023,14160
이정훈,롯데 자이언츠,0.08,59,0.38,-0.3,171,171,152,17,45,7,0,1,55,17,1,1,13,3,0,28,1,0,3,0.296,0.357,0.362,0.719,0.122,101.2,129162,2023,12916
황성빈,롯데 자이언츠,0.08,74,-0.63,0.71,191,183,170,22,36,5,2,0,45,8,9,5,12,1,0,27,1,8,0,0.212,0.268,0.265,0.533,0.051,42.3,146422,2023,14642
김동혁,롯데 자이언츠,0.01,15,-0.07,0.07,9,9,7,3,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0.0,0.222,0.0,0.222,-0.019,-15.6,156452,2023,15645
지시완,롯데 자이언츠,0.0,6,-0.14,0.13,10,8,8,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0.125,0.125,0.125,0.25,-0.07,-57.2,114132,2023,11413
박형준,롯데 자이언츠,-0.03,1,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.167,-140.9,148612,2023,14861
국해성,롯데 자이언츠,-0.04,6,-0.05,0.01,10,10,8,0,2,0,0,0,2,1,0,0,2,0,0,3,0,0,0,0.25,0.4,0.25,0.65,0.122,100.2,101722,2023,10172
윤수녕,롯데 자이언츠,-0.05,3,-0.03,-0.02,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.028,23.0,156272,2023,15627
서동욱,롯데 자이언츠,-0.12,13,-0.15,0.03,20,20,17,2,2,1,0,0,3,0,0,0,3,0,0,5,1,0,0,0.118,0.25,0.176,0.426,0.029,24.2,156242,2023,15624
이학주,롯데 자이언츠,-0.17,104,0.14,-0.31,122,122,110,22,23,2,0,3,34,13,4,1,11,1,0,31,2,0,0,0.209,0.287,0.309,0.596,0.075,61.7,141142,2023,14114
김민수,롯데 자이언츠,-0.26,25,-0.04,-0.22,51,50,43,4,9,1,1,0,12,2,0,0,7,0,0,17,2,1,0,0.209,0.32,0.279,0.599,0.088,71.4,129312,2023,12931
신윤후,롯데 자이언츠,-0.38,28,-0.43,0.05,27,27,25,2,1,0,0,0,1,1,1,0,0,2,0,8,0,0,0,0.04,0.111,0.04,0.151,-0.086,-72.6,141692,2023,14169
정대선,롯데 자이언츠,-0.54,19,-0.36,-0.18,47,46,40,5,6,1,0,0,7,6,0,0,2,2,0,8,0,1,2,0.15,0.217,0.175,0.392,0.002,2.0,154432,2023,15443
한동희,롯데 자이언츠,-1.81,108,-0.94,-0.88,353,351,319,30,71,11,0,5,97,32,1,3,26,1,0,58,16,2,5,0.223,0.279,0.304,0.583,0.067,55.5,131452,2023,13145
박찬호,KIA 타이거즈,4.09,130,3.64,0.46,507,500,452,73,136,18,4,3,171,52,30,8,40,2,0,56,13,7,6,0.301,0.356,0.378,0.734,0.127,109.5,112610,2023,11261
소크라테스,KIA 타이거즈,3.88,142,3.51,0.37,608,606,547,91,156,31,3,20,253,96,15,6,52,1,4,80,13,0,8,0.285,0.344,0.463,0.807,0.144,125.0,149960,2023,14996
최형우,KIA 타이거즈,3.73,121,4.11,-0.38,508,508,431,64,130,27,1,17,210,81,0,0,65,8,1,83,5,0,4,0.302,0.4,0.487,0.887,0.183,159.4,103440,2023,10344
김도영,KIA 타이거즈,3.64,84,3.14,0.5,385,382,340,72,103,20,5,7,154,47,25,4,38,1,1,62,14,2,4,0.303,0.371,0.453,0.824,0.156,134.4,150560,2023,15056
나성범,KIA 타이거즈,3.57,58,3.88,-0.31,253,253,222,51,81,12,1,18,149,57,0,0,26,1,0,36,1,0,4,0.365,0.427,0.671,1.098,0.243,209.8,111620,2023,11162
김선빈,KIA 타이거즈,2.62,119,2.83,-0.21,473,465,419,41,134,16,0,0,150,48,3,1,38,5,0,26,10,8,3,0.32,0.381,0.358,0.739,0.132,114.9,100080,2023,10008
이우성,KIA 타이거즈,2.3,126,1.92,0.38,400,393,355,39,107,17,0,8,148,58,8,1,31,5,4,81,10,6,3,0.301,0.363,0.417,0.78,0.141,122.4,110990,2023,11099
이창진,KIA 타이거즈,1.36,104,1.37,-0.01,284,282,244,35,66,11,3,4,95,29,9,2,34,2,1,44,6,2,2,0.27,0.362,0.389,0.751,0.135,117.7,112330,2023,11233
고종욱,KIA 타이거즈,0.56,114,0.68,-0.12,286,286,270,35,80,17,0,3,106,39,2,2,14,0,0,58,3,0,2,0.296,0.329,0.393,0.722,0.115,99.6,106590,2023,10659
한준수,KIA 타이거즈,0.52,48,0.32,0.2,94,93,86,9,22,4,0,2,32,12,0,0,7,0,0,26,2,1,0,0.256,0.312,0.372,0.684,0.104,89.2,131130,2023,13113
김규성,KIA 타이거즈,0.52,99,0.32,0.2,177,172,158,29,37,6,1,2,51,11,6,2,13,1,0,43,2,5,0,0.234,0.297,0.323,0.62,0.083,71.8,125400,2023,12540
최원준,KIA 타이거즈,0.35,67,0.45,-0.1,274,270,239,37,61,11,2,1,79,23,13,5,31,0,0,39,5,4,0,0.255,0.341,0.331,0.672,0.109,94.2,125340,2023,12534
박정우,KIA 타이거즈,0.24,21,0.03,0.2,12,9,9,2,3,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0.333,0.333,0.333,0.666,0.093,80.3,128690,2023,12869
김호령,KIA 타이거즈,0.19,76,-0.36,0.55,107,104,95,16,17,7,0,0,24,6,1,0,8,1,0,38,1,3,0,0.179,0.25,0.253,0.503,0.043,37.8,112980,2023,11298
최정용,KIA 타이거즈,0.16,56,-0.16,0.32,41,38,36,17,6,1,0,0,7,1,4,0,2,0,0,9,0,3,0,0.167,0.211,0.194,0.405,0.001,0.6,114070,2023,11407
홍종표,KIA 타이거즈,0.11,40,0.06,0.05,12,11,7,10,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0.0,0.364,0.0,0.364,0.079,64.9,146120,2023,14612
김선우,KIA 타이거즈,0.02,5,-0.08,0.1,7,7,7,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.143,0.143,0.143,0.286,-0.056,-48.3,148220,2023,14822
윤도현,KIA 타이거즈,-0.06,1,-0.03,-0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.167,-149.7,150580,2023,15058
김태군,KIA 타이거즈,-0.21,65,-0.09,-0.12,203,198,186,17,48,6,0,0,54,24,2,1,5,4,0,19,9,5,3,0.258,0.288,0.29,0.578,0.064,54.9,104590,2023,10459
신범수,KIA 타이거즈,-0.21,36,-0.25,0.04,100,98,88,7,15,3,0,2,24,10,0,0,7,2,0,19,3,2,1,0.17,0.245,0.273,0.518,0.042,37.4,125410,2023,12541
오선우,KIA 타이거즈,-0.23,33,-0.13,-0.1,31,31,28,2,5,0,0,2,11,5,0,0,3,0,0,15,0,0,0,0.179,0.258,0.393,0.651,0.084,73.2,141810,2023,14181
황대인,KIA 타이거즈,-0.27,60,-0.48,0.21,199,198,174,19,37,4,0,5,56,26,0,0,18,4,2,50,6,0,3,0.213,0.296,0.322,0.618,0.081,70.5,113060,2023,11306
변우혁,KIA 타이거즈,-0.33,83,0.11,-0.44,226,226,200,23,45,4,0,7,70,24,0,0,23,3,1,74,4,0,0,0.225,0.314,0.35,0.664,0.1,88.1,141240,2023,14124
김석환,KIA 타이거즈,-0.43,12,-0.3,-0.14,26,25,23,1,3,1,0,0,4,3,0,0,2,0,0,9,1,1,0,0.13,0.2,0.174,0.374,-0.006,-4.7,129170,2023,12917
주효상,KIA 타이거즈,-0.53,19,-0.53,0.0,36,34,32,2,2,0,0,0,2,1,0,0,2,0,0,10,1,2,0,0.063,0.118,0.063,0.181,-0.082,-72.3,125670,2023,12567
한승택,KIA 타이거즈,-0.58,49,-0.48,-0.11,104,98,85,6,11,2,0,0,13,3,0,0,11,2,0,32,1,6,0,0.129,0.245,0.153,0.398,0.017,15.0,111190,2023,11119
알포드,KT 위즈,3.85,133,3.45,0.4,547,546,491,83,142,31,3,15,224,70,17,4,47,6,1,140,6,0,3,0.289,0.356,0.456,0.812,0.15,123.5,151448,2023,15144
장성우,KT 위즈,3.29,131,3.15,0.14,464,460,410,37,118,22,0,11,173,65,1,1,42,2,1,70,12,3,7,0.288,0.351,0.422,0.773,0.136,110.5,102358,2023,10235
황재균,KT 위즈,3.14,109,2.7,0.44,457,454,407,62,120,26,2,6,168,49,3,3,45,1,1,64,15,3,1,0.295,0.366,0.413,0.779,0.142,116.0,104078,2023,10407
박병호,KT 위즈,2.66,132,1.91,0.75,493,493,431,53,122,15,0,18,191,87,2,0,46,8,2,114,9,0,8,0.283,0.357,0.443,0.8,0.144,118.2,104708,2023,10470
김민혁,KT 위즈,2.55,113,1.79,0.76,448,441,397,68,118,20,3,3,153,41,11,4,36,3,0,48,4,7,5,0.297,0.356,0.385,0.741,0.128,104.9,113398,2023,11339
김상수,KT 위즈,2.28,129,2.7,-0.43,512,504,443,58,120,19,1,3,150,56,5,6,55,3,0,68,9,8,3,0.271,0.353,0.339,0.692,0.116,95.3,103208,2023,10320
배정대,KT 위즈,1.67,97,1.66,0.01,361,356,311,48,86,16,0,2,108,38,13,3,38,3,1,76,2,4,5,0.277,0.356,0.347,0.703,0.118,96.8,112128,2023,11212
이호연,KT 위즈,0.99,85,0.77,0.22,234,233,212,28,59,5,1,3,75,17,4,2,16,4,0,41,6,1,1,0.278,0.339,0.354,0.693,0.111,90.4,131518,2023,13151
강백호,KT 위즈,0.74,71,0.85,-0.12,271,269,238,32,63,10,1,8,99,39,3,0,31,0,4,55,1,0,2,0.265,0.347,0.416,0.763,0.131,106.5,131688,2023,13168
오윤석,KT 위즈,0.55,82,0.35,0.21,223,216,199,24,50,13,1,4,77,17,3,1,13,5,1,44,7,6,0,0.251,0.313,0.387,0.7,0.11,90.7,113978,2023,11397
정준영,KT 위즈,0.38,34,0.16,0.22,55,51,48,6,14,2,0,0,16,6,0,0,3,0,0,11,1,4,0,0.292,0.333,0.333,0.666,0.1,80.7,155198,2023,15519
신본기,KT 위즈,0.28,40,0.23,0.05,75,74,54,8,11,2,0,1,16,7,0,1,14,2,0,8,3,1,4,0.204,0.365,0.296,0.661,0.117,94.9,108408,2023,10840
박경수,KT 위즈,0.2,107,0.32,-0.12,221,216,185,12,37,13,0,1,53,12,0,0,30,1,1,46,2,5,0,0.2,0.315,0.286,0.601,0.087,71.3,104698,2023,10469
송민섭,KT 위즈,0.19,69,-0.23,0.42,25,25,23,6,3,0,0,0,3,0,3,1,1,1,0,8,0,0,0,0.13,0.2,0.13,0.33,-0.018,-15.3,113428,2023,11342
강민성,KT 위즈,0.18,12,0.01,0.17,27,26,22,2,4,1,0,0,5,0,0,0,4,0,0,10,0,1,0,0.182,0.308,0.227,0.535,0.069,56.4,141918,2023,14191
장준원,KT 위즈,0.16,69,-0.06,0.22,104,101,87,10,15,2,1,1,22,10,3,0,12,1,0,25,1,3,1,0.172,0.277,0.253,0.53,0.058,48.0,112148,2023,11214
홍현빈,KT 위즈,0.15,44,0.19,-0.05,86,86,73,15,17,2,0,0,19,1,2,0,13,0,0,21,2,0,0,0.233,0.349,0.26,0.609,0.096,78.2,129418,2023,12941
안치영,KT 위즈,0.14,76,0.24,-0.1,136,133,124,20,36,3,1,0,41,9,7,1,6,2,0,35,1,3,1,0.29,0.331,0.331,0.662,0.098,79.7,130068,2023,13006
김병준,KT 위즈,0.02,3,-0.08,0.1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.167,-131.7,150978,2023,15097
김준태,KT 위즈,0.01,69,0.26,-0.25,136,135,115,10,24,4,0,3,37,23,1,0,19,1,0,32,3,1,0,0.209,0.326,0.322,0.648,0.102,85.1,108358,2023,10835
손민석,KT 위즈,0.0,9,-0.04,0.04,12,12,10,2,1,0,0,0,1,1,0,0,1,1,0,3,0,0,0,0.1,0.25,0.1,0.35,0.013,10.1,155208,2023,15520
박민석,KT 위즈,-0.08,4,-0.02,-0.06,4,4,4,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5,0.028,21.6,141108,2023,14110
김병희,KT 위즈,-0.09,5,-0.15,0.06,9,9,8,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0.0,0.111,0.0,0.111,-0.093,-73.8,113308,2023,11330
조용호,KT 위즈,-0.12,63,0.0,-0.13,184,184,161,20,40,2,0,0,42,7,4,0,23,0,0,25,3,0,0,0.248,0.342,0.261,0.603,0.089,73.5,129438,2023,12943
문상준,KT 위즈,-0.25,2,-0.05,-0.2,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.2,0.2,0.2,0.4,-0.011,-9.0,147208,2023,14720
문상철,KT 위즈,-0.26,112,0.15,-0.41,330,328,304,30,79,20,0,9,126,46,3,1,16,3,1,81,4,1,6,0.26,0.298,0.414,0.712,0.106,87.0,113338,2023,11333
강현우,KT 위즈,-0.27,53,-0.26,-0.02,111,110,103,11,20,6,0,1,29,11,0,1,6,1,0,17,3,1,0,0.194,0.245,0.282,0.527,0.046,38.1,146038,2023,14603
이시원,KT 위즈,-0.33,29,-0.35,0.02,32,31,29,4,4,0,0,0,4,1,0,1,2,0,0,6,0,1,0,0.138,0.194,0.138,0.332,-0.024,-18.8,125268,2023,12526
류현인,KT 위즈,-0.46,17,-0.27,-0.19,24,24,23,6,3,0,0,0,3,3,0,0,1,0,0,4,0,0,0,0.13,0.167,0.13,0.297,-0.042,-34.0,155238,2023,15523
이상호,KT 위즈,-0.64,63,-0.56,-0.08,60,56,54,15,8,1,0,0,9,5,2,0,2,0,0,9,2,4,0,0.148,0.179,0.167,0.346,-0.025,-21.0,111478,2023,11147
구자욱,삼성 라이온즈,5.26,119,4.85,0.41,515,511,453,65,152,37,1,11,224,71,12,4,53,4,2,81,5,2,3,0.336,0.407,0.494,0.901,0.185,154.3,108923,2023,10892
강민호,삼성 라이온즈,3.3,125,3.6,-0.3,495,492,434,60,126,19,0,16,193,77,6,1,49,6,4,65,17,1,5,0.29,0.366,0.445,0.811,0.149,123.5,102323,2023,10232
이재현,삼성 라이온즈,2.65,143,2.43,0.22,538,522,458,61,114,19,2,12,173,60,5,4,52,6,0,89,9,16,6,0.249,0.33,0.378,0.708,0.115,95.9,150343,2023,15034
김지찬,삼성 라이온즈,2.4,99,2.91,-0.51,355,348,291,59,85,4,2,1,96,18,13,1,48,9,0,36,1,7,0,0.292,0.408,0.33,0.738,0.144,119.3,146183,2023,14618
김성윤,삼성 라이온즈,1.93,101,1.44,0.49,272,268,245,40,77,4,6,2,99,28,20,4,14,4,0,35,2,4,5,0.314,0.354,0.404,0.758,0.13,109.0,129363,2023,12936
김동진,삼성 라이온즈,0.73,44,0.31,0.41,137,134,122,14,32,7,0,0,39,8,3,0,9,1,0,26,4,3,2,0.262,0.313,0.32,0.633,0.088,73.8,148633,2023,14863
피렐라,삼성 라이온즈,0.64,139,1.6,-0.96,605,605,557,66,159,28,1,16,237,80,6,4,42,4,5,69,20,0,2,0.285,0.339,0.425,0.764,0.13,107.9,147573,2023,14757
김현준,삼성 라이온즈,0.63,109,0.85,-0.23,479,471,433,62,119,10,6,3,150,46,5,5,30,5,0,84,5,8,3,0.275,0.327,0.346,0.673,0.102,85.2,148673,2023,14867
김재성,삼성 라이온즈,0.45,57,0.32,0.13,125,123,99,7,19,3,0,1,25,7,0,1,19,5,1,31,4,2,0,0.192,0.35,0.253,0.603,0.1,82.3,113443,2023,11344
류지혁,삼성 라이온즈,0.41,66,0.41,0.0,269,261,235,35,63,5,0,2,74,28,22,0,19,3,0,30,7,8,4,0.268,0.326,0.315,0.641,0.092,76.7,108943,2023,10894
오재일,삼성 라이온즈,0.3,106,-0.29,0.59,364,364,315,31,64,15,0,11,112,54,1,0,43,3,1,110,1,0,3,0.203,0.302,0.356,0.658,0.098,81.3,104003,2023,10400
김영웅,삼성 라이온즈,0.09,55,-0.22,0.32,103,100,91,11,17,6,0,2,29,12,1,0,8,0,0,28,2,3,1,0.187,0.25,0.319,0.569,0.06,49.1,150353,2023,15035
이해승,삼성 라이온즈,0.03,9,-0.02,0.05,4,4,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.5,0.75,0.119,104.3,141213,2023,14121
김재상,삼성 라이온즈,-0.02,17,-0.03,0.01,22,22,20,1,3,0,0,1,6,2,0,0,2,0,0,4,1,0,0,0.15,0.227,0.3,0.527,0.043,35.1,154993,2023,15499
이상민,삼성 라이온즈,-0.03,1,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.167,-147.9,111693,2023,11169
김민수,삼성 라이온즈,-0.04,2,-0.02,-0.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.167,-133.4,112663,2023,11266
김도환,삼성 라이온즈,-0.07,9,-0.08,0.02,8,8,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.143,0.25,0.143,0.393,0.014,11.8,141153,2023,14115
윤정빈,삼성 라이온즈,-0.07,28,-0.03,-0.04,43,43,34,5,5,0,0,1,8,3,1,0,7,2,0,12,1,0,0,0.147,0.326,0.235,0.561,0.087,72.0,131613,2023,13161
강준서,삼성 라이온즈,-0.07,10,-0.06,-0.01,15,15,14,2,3,1,0,0,4,0,0,1,1,0,0,2,0,0,0,0.214,0.267,0.286,0.553,0.058,48.3,155013,2023,15501
송준석,삼성 라이온즈,-0.07,7,-0.05,-0.02,8,8,8,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.028,24.8,112003,2023,11200
김헌곤,삼성 라이온즈,-0.2,6,-0.1,-0.1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.167,-151.6,106403,2023,10640
이태훈,삼성 라이온즈,-0.21,12,-0.06,-0.15,14,14,13,1,3,1,0,0,4,0,0,0,1,0,0,7,0,0,0,0.231,0.286,0.308,0.594,0.074,59.8,131603,2023,13160
김동엽,삼성 라이온즈,-0.22,69,0.02,-0.25,182,182,165,20,42,7,0,5,64,18,1,1,13,2,0,29,8,0,2,0.255,0.313,0.388,0.701,0.108,88.4,125483,2023,12548
이성규,삼성 라이온즈,-0.23,109,-0.49,0.26,162,158,145,23,30,10,1,1,45,18,4,3,8,3,0,42,4,4,2,0.207,0.259,0.31,0.569,0.062,51.0,125623,2023,12562
이병헌,삼성 라이온즈,-0.3,23,-0.24,-0.06,33,32,28,3,4,0,0,0,4,2,0,0,3,0,0,11,0,1,1,0.143,0.219,0.143,0.362,-0.007,-5.9,141173,2023,14117
조민성,삼성 라이온즈,-0.32,15,-0.35,0.03,29,29,29,1,6,2,0,0,8,5,0,1,0,0,0,6,1,0,0,0.207,0.207,0.276,0.483,0.019,15.9,150403,2023,15040
안주형,삼성 라이온즈,-0.34,53,0.03,-0.37,91,90,79,12,19,2,0,1,24,10,0,0,10,0,0,20,3,1,1,0.241,0.322,0.304,0.626,0.09,74.3,129883,2023,12988
강한울,삼성 라이온즈,-0.37,72,-0.66,0.29,240,234,212,30,46,7,2,0,57,10,1,3,20,0,1,54,4,6,2,0.217,0.282,0.269,0.551,0.059,48.9,112553,2023,11255
공민규,삼성 라이온즈,-0.39,22,-0.22,-0.16,33,33,31,0,6,1,1,0,9,2,0,0,2,0,0,13,1,0,0,0.194,0.242,0.29,0.532,0.047,39.6,131643,2023,13164
김상민,삼성 라이온즈,-0.39,8,-0.15,-0.24,13,13,12,3,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.083,0.154,0.083,0.237,-0.056,-45.4,150423,2023,15042
김호재,삼성 라이온즈,-0.44,75,-0.47,0.03,127,122,116,6,25,7,0,0,32,9,2,0,6,0,0,17,4,5,0,0.216,0.254,0.276,0.53,0.046,38.8,132403,2023,13240
김태훈,삼성 라이온즈,-0.46,11,-0.45,-0.01,22,21,21,0,2,1,0,0,3,1,0,1,0,0,0,9,1,1,0,0.095,0.095,0.143,0.238,-0.075,-61.6,113363,2023,11336
류승민,삼성 라이온즈,-0.5,24,-0.25,-0.25,57,55,52,5,11,3,0,0,14,5,0,0,2,1,0,19,0,2,0,0.212,0.255,0.269,0.524,0.046,37.7,155033,2023,15503
최정,SSG 랜더스,5.25,128,5.51,-0.26,552,547,471,94,140,31,0,29,258,87,7,3,59,15,6,87,12,1,6,0.297,0.388,0.548,0.936,0.189,157.6,101064,2023,10106
에레디아,SSG 랜더스,3.82,122,3.61,0.21,523,519,473,76,153,29,0,12,218,76,12,8,39,9,4,75,13,1,1,0.323,0.385,0.461,0.846,0.163,135.9,155304,2023,15530
박성한,SSG 랜더스,3.54,128,3.17,0.37,529,521,459,53,122,19,0,9,168,47,4,1,58,1,1,56,7,7,4,0.266,0.347,0.366,0.713,0.12,99.7,129224,2023,12922
하재훈,SSG 랜더스,2.44,77,2.12,0.33,229,226,201,35,61,10,1,7,94,35,11,0,19,5,1,53,0,2,2,0.303,0.374,0.468,0.842,0.161,134.0,141474,2023,14147
추신수,SSG 랜더스,1.72,112,1.94,-0.21,462,462,382,65,97,17,1,12,152,41,6,4,65,13,1,79,8,0,2,0.254,0.379,0.398,0.777,0.149,124.2,148884,2023,14888
김민식,SSG 랜더스,1.33,122,0.84,0.49,318,300,266,28,58,9,1,5,84,34,0,0,31,2,1,57,6,17,2,0.218,0.302,0.316,0.618,0.085,70.5,107074,2023,10707
최지훈,SSG 랜더스,1.26,117,1.61,-0.36,503,495,462,65,124,19,8,2,165,30,21,2,29,3,0,50,3,8,1,0.268,0.315,0.357,0.672,0.101,83.4,145874,2023,14587
김성현,SSG 랜더스,1.19,112,1.06,0.14,354,341,310,35,83,14,0,1,100,27,4,1,29,0,1,36,6,13,2,0.268,0.328,0.323,0.651,0.096,79.6,106364,2023,10636
최주환,SSG 랜더스,0.97,134,1.53,-0.56,478,474,426,48,100,24,0,20,184,63,0,0,44,4,4,94,6,1,3,0.235,0.31,0.432,0.742,0.12,99.3,101824,2023,10182
한유섬,SSG 랜더스,0.82,109,1.44,-0.62,388,386,333,29,91,15,2,7,131,55,2,1,34,12,1,81,3,2,7,0.273,0.355,0.393,0.748,0.132,109.8,108154,2023,10815
최준우,SSG 랜더스,0.36,38,0.05,0.31,69,69,60,5,16,1,0,0,17,6,0,1,8,0,0,10,3,0,1,0.267,0.348,0.283,0.631,0.096,80.1,131284,2023,13128
오태곤,SSG 랜더스,0.33,123,0.41,-0.07,305,297,272,37,65,14,1,7,102,28,20,1,18,4,0,67,6,8,3,0.239,0.293,0.375,0.668,0.095,79.4,102494,2023,10249
최상민,SSG 랜더스,0.16,51,-0.07,0.22,41,39,34,5,8,0,0,0,8,3,2,2,4,0,0,7,0,2,1,0.235,0.308,0.235,0.543,0.061,51.3,131954,2023,13195
김강민,SSG 랜더스,0.12,70,0.2,-0.09,166,163,137,20,31,3,0,2,40,7,2,1,23,1,1,38,2,2,3,0.226,0.335,0.292,0.627,0.095,78.3,101084,2023,10108
강진성,SSG 랜더스,0.1,55,0.03,0.07,142,141,131,10,34,6,1,3,51,17,0,0,6,3,0,20,2,1,1,0.26,0.305,0.389,0.694,0.105,87.8,111484,2023,11148
고명준,SSG 랜더스,-0.02,2,-0.11,0.09,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,-0.167,-132.5,148074,2023,14807
김정민,SSG 랜더스,-0.03,8,0.03,-0.06,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.222,180.0,154634,2023,15463
안상현,SSG 랜더스,-0.04,58,0.08,-0.11,66,63,58,10,14,3,0,0,17,2,3,1,5,0,0,15,1,3,0,0.241,0.302,0.293,0.595,0.076,63.5,126134,2023,12613
김찬형,SSG 랜더스,-0.04,36,0.01,-0.05,53,51,48,6,11,3,0,1,17,5,0,0,2,1,0,10,1,2,0,0.229,0.275,0.354,0.629,0.081,67.6,126224,2023,12622
류효승,SSG 랜더스,-0.06,3,-0.06,0.0,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.25,0.0,0.25,0.01,8.5,145864,2023,14586
김건웅,SSG 랜더스,-0.07,1,-0.08,0.01,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.167,-135.1,154654,2023,15465
최항,SSG 랜더스,-0.3,21,0.07,-0.37,35,34,28,3,8,1,0,1,12,6,0,0,5,0,0,12,1,1,1,0.286,0.382,0.429,0.811,0.153,129.2,108104,2023,10810
전의산,SSG 랜더스,-0.3,56,-0.25,-0.05,153,153,134,11,27,6,0,4,45,21,0,2,15,3,0,40,1,0,1,0.201,0.294,0.336,0.63,0.089,74.0,146994,2023,14699
이흥련,SSG 랜더스,-0.33,16,-0.09,-0.24,17,16,14,1,1,0,0,1,4,2,0,0,2,0,0,6,0,1,0,0.071,0.188,0.286,0.474,0.024,21.0,111084,2023,11108
조형우,SSG 랜더스,-0.37,62,-0.33,-0.05,133,129,119,9,22,4,1,2,34,12,0,0,8,1,0,25,2,4,1,0.185,0.24,0.286,0.526,0.044,36.4,148064,2023,14806
이정범,SSG 랜더스,-0.43,15,-0.38,-0.05,33,33,29,2,5,0,0,0,5,4,0,0,2,0,0,6,1,0,2,0.172,0.212,0.172,0.384,-0.009,-7.0,131944,2023,13194
