Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
Rank,Name,Team,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,,
40,김헌곤,21 CF,-0.273,23,16,120.0,26,24,2,0,100.0,1.95,-2.6,-0.27,0.12,,,,,,-2.75,-3.36,0.0,-2.75,-0.273,-0.273,삼성 라이온즈,10640
41,김헌곤,21 LF,-0.305,93,61,569.0,137,130,6,1,99.3,2.15,-1.2,0.52,0.02,,,,,,-0.66,-0.8,-2.42,-3.08,-0.065,-0.305,삼성 라이온즈,10640
42,피렐라,21 LF,-0.332,38,37,295.1,63,61,2,0,100.0,1.92,-2.73,0.72,0.27,,,,,,-1.74,-1.79,-1.61,-3.35,-0.172,-0.332,삼성 라이온즈,14757
43,오재일,21 1B,-0.552,117,113,936.0,918,864,52,2,99.8,8.81,3.34,,0.78,,-0.36,,,,3.75,4.5,-9.32,-5.57,0.372,-0.552,삼성 라이온즈,10400
44,최채흥,21 P,,26,20,122.1,32,9,23,0,100.0,2.35,,,,,,,,,0.0,,,,0.0,,삼성 라이온즈,13156
44,이재익,21 P,,11,0,10.0,1,0,1,0,100.0,0.9,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,13244
44,김현준,21 CF,,1,0,2.0,1,1,0,0,100.0,4.5,-0.94,,0.0,,,,,,-0.94,-10.43,,,-0.093,,삼성 라이온즈,14867
44,송준석,21 RF,,1,0,2.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,-0.02,,,0.0,,삼성 라이온즈,11200
44,문용익,21 P,,22,0,22.0,4,2,2,0,100.0,1.64,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,12885
44,김성표,21 RF,,3,0,4.0,0,0,0,0,0.0,0.0,-0.78,0.13,0.01,,,,,,-0.65,-2.39,,,-0.064,,삼성 라이온즈,11109
44,오승환,21 P,,64,0,62.0,7,1,5,1,85.7,0.87,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,10367
44,이태훈,21 1B,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.04,,,0.0,,삼성 라이온즈,13160
44,김성표,21 LF,,2,0,2.2,0,0,0,0,0.0,0.0,-0.36,,0.0,,,,,,-0.36,-1.32,,,-0.035,,삼성 라이온즈,11109
44,노성호,21 P,,16,0,19.0,2,1,1,0,100.0,0.95,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,11144
44,안주형,21 2B,,1,0,1.0,1,0,1,0,100.0,9.0,0.16,,0.0,,,,,,0.17,23.82,,,0.016,,삼성 라이온즈,12988
44,백승민,21 1B,,3,0,5.0,3,3,0,0,100.0,5.4,-0.43,,0.0,,,,,,-0.42,-15.3,,,-0.042,,삼성 라이온즈,13241
44,김윤수,21 P,,20,1,19.0,3,1,2,0,100.0,1.42,,,,,,,,,0.0,0.0,,,0.0,,삼성 라이온즈,13162
1,박성한,21 SS,1.311,129,111,993.2,530,194,313,23,95.7,4.59,1.8,,0.61,1.61,,,,,4.02,4.29,9.2,13.22,0.398,1.311,SSG 랜더스,12922
2,이재원,21 C,0.749,104,80,678.2,596,551,38,7,98.8,7.81,-0.34,,-0.8,,-0.04,0.83,1.09,,0.4,0.54,7.15,7.56,0.04,0.749,SSG 랜더스,10082
3,최지훈,21 CF,0.566,105,99,670.1,222,216,5,1,99.5,2.97,4.79,0.73,0.19,,,,,,5.71,6.05,0.0,5.71,0.566,0.566,SSG 랜더스,14587
4,김성현,21 2B,0.39,73,33,357.0,208,86,119,3,98.6,5.17,2.11,,-0.05,0.38,,,,,2.44,3.2,1.49,3.93,0.242,0.39,SSG 랜더스,10636
5,최주환,21 2B,0.366,74,69,553.2,311,130,173,8,97.4,4.93,0.28,,0.2,0.29,,,,,0.77,0.95,2.92,3.69,0.076,0.366,SSG 랜더스,10182
6,최정,21 3B,0.304,128,124,1029.0,304,83,209,12,96.1,2.55,1.59,,0.27,0.98,0.23,,,,3.07,3.3,0.0,3.07,0.304,0.304,SSG 랜더스,10106
7,이현석,21 C,0.295,38,25,220.0,201,184,15,2,99.0,8.14,0.56,,-0.29,,0.08,0.81,-0.32,,0.93,3.44,2.04,2.97,0.093,0.295,SSG 랜더스,11369
8,김강민,21 CF,0.159,116,40,566.1,157,149,6,2,98.7,2.46,1.39,0.13,0.08,,,,,,1.61,1.9,0.0,1.61,0.159,0.159,SSG 랜더스,10108
9,이흥련,21 C,0.154,87,38,369.0,324,301,22,1,99.7,7.88,-0.26,,0.69,,-0.04,-1.59,-0.82,,-1.76,-2.82,3.31,1.55,-0.175,0.154,SSG 랜더스,11108
10,김찬형,21 2B,0.149,26,15,129.2,72,22,50,0,100.0,5.0,1.47,,0.16,-0.65,,,,,0.98,1.61,0.52,1.5,0.098,0.149,SSG 랜더스,12622
11,오태곤,21 LF,0.147,54,24,248.1,66,63,3,0,100.0,2.39,2.23,0.11,0.23,,,,,,2.57,3.03,-1.08,1.49,0.255,0.147,SSG 랜더스,10249
12,정현,21 2B,0.139,6,3,36.0,23,7,15,1,95.7,5.5,1.06,,-0.45,0.64,,,,,1.24,2.63,0.16,1.4,0.123,0.139,SSG 랜더스,11111
13,김성현,21 3B,0.126,7,5,44.0,8,1,7,0,100.0,1.64,0.96,,0.03,0.28,,,,,1.27,1.66,0.0,1.27,0.126,0.126,SSG 랜더스,10636
14,김창평,21 SS,0.075,3,0,6.0,3,1,2,0,100.0,4.5,0.67,,0.01,,,,,,0.68,2.45,0.08,0.76,0.067,0.075,SSG 랜더스,14146
15,안상현,21 2B,0.073,20,9,82.0,49,22,25,2,95.9,5.16,1.03,,-0.4,-0.24,,,,,0.39,1.51,0.35,0.74,0.038,0.073,SSG 랜더스,12613
16,최항,21 2B,0.065,17,14,99.1,61,30,28,3,95.1,5.26,0.17,,0.13,-0.17,,,,,0.13,0.55,0.53,0.66,0.013,0.065,SSG 랜더스,10810
17,김창평,21 LF,0.063,7,2,23.0,3,3,0,0,100.0,1.17,-0.05,0.73,0.02,,,,,,0.7,2.53,-0.07,0.63,0.07,0.063,SSG 랜더스,14146
18,오준혁,21 LF,0.04,4,1,12.0,3,3,0,0,100.0,2.25,0.42,0.03,0.01,,,,,,0.47,2.58,-0.06,0.41,0.046,0.04,SSG 랜더스,10672
19,최항,21 3B,0.037,2,1,7.0,5,1,4,0,100.0,6.43,0.09,,0.01,0.28,,,,,0.38,1.59,0.0,0.38,0.037,0.037,SSG 랜더스,10810
20,김규남,21 RF,0.021,1,0,3.0,1,1,0,0,100.0,3.0,0.23,,0.0,,,,,,0.23,8.33,-0.02,0.21,0.023,0.021,SSG 랜더스,14200
21,최항,21 1B,0.006,4,0,5.2,4,4,0,0,100.0,6.35,0.08,,0.0,,,,,,0.08,0.35,-0.02,0.06,0.008,0.006,SSG 랜더스,10810
22,안상현,21 SS,0.002,3,0,3.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.02,0.02,0.02,0.0,0.002,SSG 랜더스,12613
23,오태곤,21 3B,0.0,2,0,3.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,SSG 랜더스,10249
24,서진용,21 P,0.0,65,0,67.1,7,2,5,0,100.0,0.94,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,SSG 랜더스,10784
25,유서준,21 CF,-0.001,1,0,2.0,0,0,0,0,0.0,0.0,-0.01,,0.0,,,,,,-0.01,-0.26,0.0,-0.01,-0.001,-0.001,SSG 랜더스,11240
26,정진기,21 CF,-0.014,2,2,14.0,5,3,1,1,80.0,2.57,0.12,0.23,-0.48,,,,,,-0.14,-0.23,0.0,-0.14,-0.014,-0.014,SSG 랜더스,10717
27,김규남,21 LF,-0.036,2,2,11.0,3,3,0,0,100.0,2.45,-0.41,0.09,0.01,,,,,,-0.31,-11.2,-0.05,-0.36,-0.031,-0.036,SSG 랜더스,14200
28,정상호,21 C,-0.043,3,1,9.0,5,4,0,1,80.0,4.0,0.0,,-0.47,,,-0.04,0.05,,-0.48,-22.93,0.05,-0.43,-0.047,-0.043,SSG 랜더스,10083
29,김창평,21 RF,-0.043,6,0,8.2,1,1,0,0,100.0,1.04,-0.33,-0.1,0.01,,,,,,-0.41,-1.49,-0.02,-0.43,-0.041,-0.043,SSG 랜더스,14146
30,김창평,21 2B,-0.044,3,0,5.0,2,2,0,0,100.0,3.6,-0.46,,0.01,,,,,,-0.45,-1.63,0.01,-0.44,-0.045,-0.044,SSG 랜더스,14146
31,김창평,21 CF,-0.052,1,1,8.0,4,4,0,0,100.0,4.5,-0.55,0.01,0.01,,,,,,-0.53,-1.89,0.0,-0.53,-0.052,-0.052,SSG 랜더스,14146
32,오태곤,21 RF,-0.07,8,2,22.2,5,4,0,1,80.0,1.59,0.13,-0.27,-0.47,,,,,,-0.61,-0.72,-0.1,-0.71,-0.06,-0.07,SSG 랜더스,10249
33,최지훈,21 RF,-0.078,34,10,139.1,31,29,1,1,96.8,1.94,0.07,0.12,-0.31,,,,,,-0.11,-0.12,-0.67,-0.78,-0.011,-0.078,SSG 랜더스,14587
34,한유섬,21 LF,-0.081,39,36,279.0,56,55,0,1,98.2,1.77,0.57,-0.16,0.25,,,,,,0.66,0.71,-1.48,-0.82,0.066,-0.081,SSG 랜더스,10815
35,오태곤,21 CF,-0.082,3,2,16.0,2,2,0,0,100.0,1.13,-0.64,-0.21,0.02,,,,,,-0.83,-0.98,0.0,-0.83,-0.082,-0.082,SSG 랜더스,10249
36,김창평,21 3B,-0.096,3,1,10.0,2,0,2,0,100.0,1.8,-0.97,,0.01,,,,,,-0.96,-3.47,0.0,-0.96,-0.096,-0.096,SSG 랜더스,14146
37,남태혁,21 1B,-0.105,6,3,23.0,23,21,0,2,91.3,8.22,-0.65,,-0.48,,0.31,,,,-0.82,-9.87,-0.24,-1.06,-0.082,-0.105,SSG 랜더스,12521
38,정의윤,21 LF,-0.113,22,20,138.0,34,33,1,0,100.0,2.22,-0.87,0.3,0.13,,,,,,-0.44,-1.02,-0.7,-1.14,-0.044,-0.113,SSG 랜더스,10655
39,김성현,21 SS,-0.12,40,29,242.1,107,29,73,5,95.3,3.79,-2.08,,-0.11,-1.09,,,,,-3.27,-4.28,2.06,-1.21,-0.324,-0.12,SSG 랜더스,10636
40,오준혁,21 RF,-0.121,4,1,10.0,2,2,0,0,100.0,1.8,-0.96,-0.23,0.01,,,,,,-1.17,-6.5,-0.05,-1.22,-0.116,-0.121,SSG 랜더스,10672
41,최지훈,21 LF,-0.137,74,9,244.1,58,57,1,0,100.0,2.14,-0.98,0.42,0.22,,,,,,-0.34,-0.36,-1.04,-1.38,-0.034,-0.137,SSG 랜더스,14587
42,박성한,21 2B,-0.158,8,1,14.0,7,5,2,0,100.0,4.5,-1.41,,0.02,-0.24,,,,,-1.63,-1.74,0.04,-1.59,-0.162,-0.158,SSG 랜더스,12922
43,최주환,21 1B,-0.164,32,28,218.2,224,197,24,3,98.7,9.1,1.11,,-0.32,,,,,,0.79,0.98,-2.44,-1.65,0.078,-0.164,SSG 랜더스,10182
44,김찬형,21 SS,-0.194,9,4,29.2,17,6,10,1,94.1,4.85,-1.78,,0.05,-0.52,,,,,-2.26,-3.69,0.3,-1.96,-0.224,-0.194,SSG 랜더스,12622
45,정현,21 3B,-0.215,7,2,29.0,8,2,5,1,87.5,2.17,-2.15,,0.02,-0.14,0.1,,,,-2.17,-4.6,0.0,-2.17,-0.215,-0.215,SSG 랜더스,11111
46,오태곤,21 1B,-0.238,61,20,257.1,274,251,21,2,99.3,9.51,0.67,,-0.79,,-0.06,,,,-0.18,-0.21,-2.22,-2.4,-0.018,-0.238,SSG 랜더스,10249
47,김찬형,21 3B,-0.264,39,11,154.2,43,15,26,2,95.3,2.39,-1.46,,0.12,-1.41,0.1,,,,-2.66,-4.35,0.0,-2.66,-0.264,-0.264,SSG 랜더스,12622
48,한유섬,21 RF,-0.328,87,73,632.2,174,168,5,1,99.4,2.46,-0.43,-0.14,0.37,,,,,,-0.19,-0.21,-3.11,-3.3,-0.019,-0.328,SSG 랜더스,10815
49,정의윤,21 RF,-0.359,15,11,84.0,13,12,1,0,100.0,1.39,-2.65,-0.71,0.12,,,,,,-3.25,-7.55,-0.37,-3.62,-0.322,-0.359,SSG 랜더스,10655
50,이정범,21 LF,-0.36,17,17,107.0,21,19,1,1,95.2,1.68,-2.53,-0.08,-0.4,,,,,,-3.01,-22.84,-0.62,-3.63,-0.299,-0.36,SSG 랜더스,13194
51,고종욱,21 LF,-0.506,40,33,214.0,29,27,1,1,96.6,1.18,-5.16,1.47,-0.31,,,,,,-4.0,-6.54,-1.11,-5.11,-0.396,-0.506,SSG 랜더스,10659
52,추신수,21 RF,-0.592,47,47,372.1,80,79,0,1,98.8,1.91,-3.29,-1.02,0.51,,,,,,-3.8,-3.99,-2.18,-5.98,-0.376,-0.592,SSG 랜더스,14888
53,로맥,21 1B,-0.764,100,93,770.0,733,690,41,2,99.7,8.54,-0.16,,0.64,,-0.22,,,,0.26,0.34,-7.96,-7.7,0.025,-0.764,SSG 랜더스,12991
54,김택형,21 P,,58,0,75.1,21,6,14,1,95.2,2.39,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11373
54,신재영,21 P,,20,1,28.1,5,3,2,0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11149
54,장지훈,21 P,,60,0,80.1,22,2,18,2,90.9,2.24,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,14804
54,유서준,21 RF,,2,0,2.0,2,2,0,0,100.0,9.0,0.39,0.01,0.0,,,,,,0.4,9.59,,,0.04,,SSG 랜더스,11240
54,이정범,21 RF,,2,0,2.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.02,,,0.0,,SSG 랜더스,13194
54,박민호,21 P,,40,0,41.0,7,2,5,0,100.0,1.54,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11236
54,서동민,21 P,,20,0,26.1,5,1,4,0,100.0,1.71,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,13191
54,고명준,21 1B,,1,0,1.0,2,1,1,0,100.0,18.0,0.47,,0.0,,,,,,0.47,22.46,,,0.046,,SSG 랜더스,14807
54,김상수,21 P,,50,0,58.1,15,4,11,0,100.0,2.31,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,10427
54,김태훈,21 P,,62,0,58.0,6,0,4,2,66.7,0.62,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,10133
54,정현,21 SS,,1,0,2.0,0,0,0,0,0.0,0.0,-0.11,,0.0,,,,,,-0.11,-0.24,,,-0.011,,SSG 랜더스,11111
54,정수민,21 P,,10,7,30.1,4,1,2,1,75.0,0.89,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,12561
54,김찬형,21 1B,,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,12622
54,하재훈,21 P,,18,0,18.0,5,2,3,0,100.0,2.5,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,14147
54,조요한,21 P,,6,0,7.0,2,1,1,0,100.0,2.57,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,14858
54,김강민,21 P,,1,0,0.2,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,10108
1,김태군,21 C,0.983,100,76,666.0,622,568,48,6,99.0,8.32,0.41,,-0.84,,0.25,0.88,3.81,,3.36,4.74,6.55,9.91,0.333,0.983,NC 다이노스,10459
2,박민우,21 2B,0.689,49,48,384.0,215,103,109,3,98.6,4.97,4.6,,0.48,-0.27,,,,,4.81,13.86,2.14,6.95,0.477,0.689,NC 다이노스,11137
3,노진혁,21 SS,0.591,65,61,503.2,225,84,136,5,97.8,3.93,1.19,,-0.18,0.09,,,,,1.1,1.48,4.86,5.96,0.109,0.591,NC 다이노스,11165
4,최정원,21 2B,0.422,65,56,451.1,232,92,133,7,97.0,4.49,2.27,,-0.93,0.63,,,,,1.97,3.94,2.29,4.26,0.195,0.422,NC 다이노스,14221
5,김주원,21 SS,0.351,51,40,346.1,180,73,97,10,94.4,4.42,1.97,,-0.44,-0.91,,,,,0.62,1.3,2.92,3.54,0.062,0.351,NC 다이노스,14765
6,양의지,21 C,0.34,45,38,302.1,275,252,20,3,98.9,8.1,-0.49,,-0.02,,0.14,1.07,-1.49,,-0.34,-0.34,3.77,3.43,-0.033,0.34,NC 다이노스,10165
7,알테어,21 CF,0.332,134,129,1078.2,325,319,4,2,99.4,2.69,2.77,0.47,0.11,,,,,,3.35,3.37,0.0,3.35,0.332,0.332,NC 다이노스,14599
8,김주원,21 2B,0.184,28,13,121.1,67,23,42,2,97.0,4.82,1.77,,0.15,-0.49,,,,,1.43,2.99,0.42,1.85,0.142,0.184,NC 다이노스,14765
9,최승민,21 LF,0.175,15,3,43.0,14,14,0,0,100.0,2.93,1.67,0.22,0.04,,,,,,1.93,5.79,-0.16,1.77,0.191,0.175,NC 다이노스,14187
10,김찬형,21 2B,0.167,8,2,30.2,19,5,14,0,100.0,5.58,0.63,,0.04,0.88,,,,,1.56,2.54,0.13,1.69,0.154,0.167,NC 다이노스,12622
11,지석훈,21 3B,0.148,5,1,19.0,11,5,6,0,100.0,5.21,1.75,,0.01,-0.27,,,,,1.49,7.68,0.0,1.49,0.148,0.148,NC 다이노스,10683
12,최정원,21 LF,0.113,5,1,15.2,7,7,0,0,100.0,4.02,1.19,0.0,0.01,,,,,,1.21,2.42,-0.07,1.14,0.12,0.113,NC 다이노스,14221
13,이재율,21 LF,0.108,7,2,26.0,5,5,0,0,100.0,1.73,0.83,0.34,0.02,,,,,,1.19,7.48,-0.11,1.08,0.118,0.108,NC 다이노스,12525
14,박준영,21 SS,0.094,59,38,343.0,158,62,90,6,96.2,3.99,-2.2,,0.55,-0.34,,,,,-1.99,-2.59,2.94,0.95,-0.198,0.094,NC 다이노스,12522
15,박준영,21 3B,0.091,65,39,353.2,99,31,65,3,97.0,2.44,2.08,,-0.73,0.56,-0.99,,,,0.91,1.19,0.0,0.91,0.091,0.091,NC 다이노스,12522
16,김민수,21 3B,0.07,7,1,17.0,3,0,3,0,100.0,1.59,0.69,,0.01,,,,,,0.7,14.49,0.0,0.7,0.07,0.07,NC 다이노스,12903
17,김준완,21 CF,0.065,9,0,13.0,4,4,0,0,100.0,2.77,0.44,0.19,0.01,,,,,,0.65,7.22,0.0,0.65,0.065,0.065,NC 다이노스,11182
18,이재율,21 CF,0.064,5,0,15.0,4,4,0,0,100.0,2.4,0.73,-0.1,0.02,,,,,,0.64,4.03,0.0,0.64,0.064,0.064,NC 다이노스,12525
19,최정원,21 CF,0.051,4,0,5.0,3,3,0,0,100.0,5.4,0.51,,0.01,,,,,,0.51,1.02,0.0,0.51,0.051,0.051,NC 다이노스,14221
20,지석훈,21 SS,0.049,12,1,31.0,14,1,13,0,100.0,4.06,-0.75,,0.05,1.01,,,,,0.31,1.62,0.18,0.49,0.031,0.049,NC 다이노스,10683
21,모창민,21 1B,0.042,3,2,16.0,16,15,1,0,100.0,9.0,0.53,,0.01,,,,,,0.55,26.29,-0.12,0.43,0.054,0.042,NC 다이노스,10093
22,정현,21 3B,0.039,18,7,75.2,14,3,11,0,100.0,1.67,0.48,,0.06,-0.14,,,,,0.39,0.83,0.0,0.39,0.039,0.039,NC 다이노스,11111
23,권희동,21 RF,0.026,14,10,83.0,15,14,0,1,93.3,1.52,0.94,0.15,-0.38,,,,,,0.7,1.83,-0.44,0.26,0.069,0.026,NC 다이노스,11172
24,박석민,21 3B,0.025,47,44,330.2,118,29,81,8,93.2,2.99,2.32,,-0.75,-0.89,-0.42,,,,0.25,0.62,0.0,0.25,0.025,0.025,NC 다이노스,10322
25,김준완,21 LF,0.024,1,1,7.0,3,3,0,0,100.0,3.86,0.62,-0.36,0.01,,,,,,0.27,3.01,-0.03,0.24,0.027,0.024,NC 다이노스,11182
26,최우재,21 LF,0.023,1,0,2.0,1,1,0,0,100.0,4.5,0.24,,0.0,,,,,,0.24,17.23,-0.01,0.23,0.024,0.023,NC 다이노스,12621
27,최승민,21 CF,0.009,16,4,55.0,20,20,0,0,100.0,3.27,0.8,-0.77,0.06,,,,,,0.09,0.26,0.0,0.09,0.009,0.009,NC 다이노스,14187
28,김준완,21 RF,0.003,4,0,10.0,4,4,0,0,100.0,3.6,0.41,-0.34,0.01,,,,,,0.09,1.0,-0.06,0.03,0.009,0.003,NC 다이노스,11182
29,전민수,21 RF,0.0,4,0,5.0,0,0,0,0,0.0,0.0,0.0,,0.01,,,,,,0.01,0.01,-0.01,0.0,0.001,0.0,NC 다이노스,10417
30,김기환,21 RF,-0.001,2,0,2.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.01,-0.01,-0.01,0.0,-0.001,NC 다이노스,11400
31,정현,21 SS,-0.001,1,0,1.0,0,0,0,0,0.0,0.0,-0.04,,0.0,,,,,,-0.03,-0.07,0.02,-0.01,-0.003,-0.001,NC 다이노스,11111
32,강진성,21 RF,-0.001,1,0,1.0,0,0,0,0,0.0,0.0,-0.01,,0.0,,,,,,-0.01,-0.01,-0.01,-0.02,0.0,-0.001,NC 다이노스,11148
33,노진혁,21 1B,-0.004,1,0,1.0,1,1,0,0,100.0,9.0,-0.02,,0.0,,,,,,-0.02,-0.02,-0.02,-0.04,-0.002,-0.004,NC 다이노스,11165
34,정범모,21 C,-0.012,19,3,53.2,46,45,1,0,100.0,7.71,-0.09,,0.17,,,-0.39,-0.41,,-0.6,-4.53,0.48,-0.12,-0.059,-0.012,NC 다이노스,10772
35,이원재,21 LF,-0.017,1,0,4.0,0,0,0,0,0.0,0.0,-0.15,,0.0,,,,,,-0.15,-0.68,-0.02,-0.17,-0.015,-0.017,NC 다이노스,12999
36,박대온,21 C,-0.03,41,27,234.2,219,204,13,2,99.1,8.32,0.64,,-0.24,,-0.04,-1.56,-1.91,,-2.53,-8.68,2.23,-0.3,-0.251,-0.03,NC 다이노스,11246
37,김기환,21 LF,-0.031,55,37,318.0,76,73,1,2,97.4,2.09,2.41,-0.55,-0.71,,,,,,1.15,2.67,-1.46,-0.31,0.114,-0.031,NC 다이노스,11400
38,도태훈,21 3B,-0.034,47,14,144.0,40,13,25,2,95.0,2.38,-1.28,,0.11,1.17,-0.34,,,,-0.35,-0.65,0.0,-0.35,-0.034,-0.034,NC 다이노스,12560
39,김찬형,21 3B,-0.054,1,0,5.0,2,0,2,0,100.0,3.6,-0.42,,0.0,-0.13,,,,,-0.55,-0.9,0.0,-0.55,-0.054,-0.054,NC 다이노스,12622
40,도태훈,21 1B,-0.08,13,1,37.1,36,34,2,0,100.0,8.68,-0.59,,0.03,,,,,,-0.56,-1.05,-0.24,-0.8,-0.056,-0.08,NC 다이노스,12560
41,정진기,21 CF,-0.082,13,8,66.0,17,16,1,0,100.0,2.32,-0.31,-0.59,0.07,,,,,,-0.83,-1.36,0.0,-0.83,-0.082,-0.082,NC 다이노스,10717
42,권희동,21 LF,-0.09,29,15,153.2,36,34,2,0,100.0,2.11,-1.07,0.8,0.14,,,,,,-0.13,-0.34,-0.78,-0.91,-0.013,-0.09,NC 다이노스,11172
43,도태훈,21 2B,-0.104,21,1,40.1,31,14,15,2,93.5,6.47,-1.48,,0.05,0.28,,,,,-1.15,-2.15,0.1,-1.05,-0.114,-0.104,NC 다이노스,12560
44,정현,21 2B,-0.106,31,17,163.0,82,39,41,2,97.6,4.42,-1.09,,-0.29,-0.36,,,,,-1.74,-3.68,0.67,-1.07,-0.172,-0.106,NC 다이노스,11111
45,최보성,21 3B,-0.111,8,3,34.0,11,3,6,2,81.8,2.38,-0.76,,0.03,-0.39,,,,,-1.12,-16.08,0.0,-1.12,-0.111,-0.111,NC 다이노스,13087
46,김찬형,21 SS,-0.155,6,4,29.2,15,7,7,1,93.3,4.25,-1.94,,0.05,0.15,,,,,-1.74,-2.85,0.18,-1.56,-0.173,-0.155,NC 다이노스,12622
47,정진기,21 RF,-0.169,31,4,79.0,18,17,0,1,94.4,1.94,-0.94,-0.1,-0.39,,,,,,-1.43,-2.34,-0.27,-1.7,-0.142,-0.169,NC 다이노스,10717
48,지석훈,21 2B,-0.19,15,7,64.0,31,10,20,1,96.8,4.22,-1.57,,0.08,-0.68,,,,,-2.17,-11.16,0.25,-1.92,-0.215,-0.19,NC 다이노스,10683
49,권희동,21 CF,-0.197,6,3,23.0,4,4,0,0,100.0,1.57,-1.35,-0.66,0.02,,,,,,-1.99,-5.2,0.0,-1.99,-0.197,-0.197,NC 다이노스,11172
50,노진혁,21 3B,-0.206,37,35,277.2,73,26,44,3,95.9,2.27,-1.79,,-0.29,0.09,-0.09,,,,-2.08,-2.79,0.0,-2.08,-0.206,-0.206,NC 다이노스,11165
51,이원재,21 1B,-0.251,24,15,129.0,119,107,10,2,98.3,8.16,-1.54,,0.11,,,,,,-1.43,-6.66,-1.1,-2.53,-0.142,-0.251,NC 다이노스,12999
52,정진기,21 LF,-0.264,43,29,240.1,54,52,2,0,100.0,2.02,-1.29,-0.5,0.22,,,,,,-1.57,-2.57,-1.09,-2.66,-0.156,-0.264,NC 다이노스,10717
53,전민수,21 LF,-0.334,21,8,67.0,12,12,0,0,100.0,1.61,-2.4,-0.7,0.06,,,,,,-3.04,-6.16,-0.33,-3.37,-0.301,-0.334,NC 다이노스,10417
54,윤형준,21 1B,-0.4,25,11,103.0,103,90,7,6,94.2,8.48,-2.79,,-0.41,,0.07,,,,-3.14,-8.86,-0.9,-4.04,-0.311,-0.4,NC 다이노스,11135
55,이명기,21 LF,-0.692,49,48,380.0,84,80,3,1,98.8,1.97,-4.59,-0.11,-0.15,,,,,,-4.85,-12.48,-2.12,-6.97,-0.481,-0.692,NC 다이노스,10119
56,나성범,21 RF,-0.795,131,130,1071.2,241,231,5,5,97.9,1.98,-3.61,1.22,-0.02,,,,,,-2.41,-2.41,-5.61,-8.02,-0.239,-0.795,NC 다이노스,11162
57,강진성,21 1B,-1.43,120,115,970.1,908,839,56,13,98.6,8.3,-5.57,,0.8,,-0.58,,,,-5.34,-6.2,-9.08,-14.42,-0.529,-1.43,NC 다이노스,11148
58,김건태,21 P,,6,0,6.2,2,2,0,0,100.0,2.7,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,10432
58,손정욱,21 P,,15,0,12.1,1,1,0,0,100.0,0.73,,,,,,,,,0.0,,,,0.0,,NC 다이노스,11142
58,김진성,21 P,,41,0,37.2,6,1,5,0,100.0,1.43,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,11166
58,도태훈,21 SS,,1,0,2.0,2,1,1,0,100.0,9.0,0.47,,0.0,,,,,,0.48,0.89,,,0.047,,NC 다이노스,12560
58,오태양,21 2B,,1,0,1.0,1,1,0,0,100.0,9.0,0.68,,0.0,,,,,,0.68,98.22,,,0.068,,NC 다이노스,14766
58,이용찬,21 P,,38,0,37.0,6,1,4,1,83.3,1.22,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,10217
58,원종현,21 P,,61,0,53.0,9,3,5,1,88.9,1.36,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,11161
